"DATA_YEAR","VICTIM_ID","INJURY_ID"
2020,135124835,4
2020,135124838,4
2020,135124853,4
2020,135124854,4
2020,135124873,4
2020,135124871,4
2020,135124872,4
2020,135124878,5
2020,135124879,5
2020,135124894,5
2020,135772998,5
2020,135771545,4
2020,135771603,4
2020,135771602,5
2020,135771638,4
2020,135771639,5
2020,135771656,5
2020,135771669,4
2020,135771686,5
2020,135771698,5
2020,135771701,5
2020,135771770,5
2020,135771803,5
2020,135771862,4
2020,135771877,4
2020,135771879,4
2020,135771888,5
2020,135771899,4
2020,135771900,5
2020,135771903,5
2020,135771911,3
2020,135771913,5
2020,135771952,5
2020,135771966,3
2020,135771973,6
2020,135771978,4
2020,135771981,4
2020,135772002,4
2020,135772000,1
2020,135772009,4
2020,135772008,4
2020,135772023,5
2020,135772024,5
2020,135772041,4
2020,135772098,4
2020,135772125,4
2020,135772126,4
2020,135772132,5
2020,135772148,4
2020,135772469,4
2020,135772491,5
2020,135772516,4
2020,135772546,3
2020,135772565,5
2020,135772570,4
2020,135772578,5
2020,135772600,5
2020,135772619,4
2020,135772655,4
2020,135772654,4
2020,135772714,5
2020,135772737,4
2020,135772738,4
2020,135772742,4
2020,135772743,5
2020,135772746,4
2020,135772866,5
2020,135772868,8
2020,135772869,4
2020,135772870,5
2020,135772872,4
2020,135772874,5
2020,135772888,5
2020,135772893,5
2020,135772896,4
2020,135777910,5
2020,135777912,5
2020,135777918,4
2020,135777919,5
2020,135777923,5
2020,135777927,5
2020,135777928,4
2020,135777935,5
2020,135777941,5
2020,135777944,4
2020,135777946,5
2020,135777949,5
2020,135777974,5
2020,135777997,5
2020,135777998,5
2020,135778022,4
2020,135778038,5
2020,135778037,4
2020,135778039,8
2020,135778039,6
2020,135778043,5
2020,135778059,5
2020,135778061,4
2020,135778071,4
2020,135778070,5
2020,135778072,4
2020,135778082,5
2020,135778097,5
2020,135778098,5
2020,135778106,4
2020,135778118,5
2020,135778120,5
2020,135778121,5
2020,135778122,5
2020,135778126,4
2020,135778165,4
2020,135778172,5
2020,135778173,4
2020,135778178,5
2020,135778183,5
2020,135778184,5
2020,135778198,4
2020,135778207,4
2020,135778208,4
2020,135778210,5
2020,135778209,4
2020,135778211,4
2020,135778220,4
2020,135778227,4
2020,135778237,5
2020,135778238,3
2020,135778245,4
2020,135778246,5
2020,135778247,5
2020,135778253,4
2020,135778252,4
2020,135778256,4
2020,135778255,5
2020,135778264,4
2020,135778265,5
2020,135778273,4
2020,135778272,4
2020,135778274,4
2020,135778277,5
2020,135778284,4
2020,135778286,5
2020,135778288,4
2020,135778297,4
2020,135778301,5
2020,135778302,4
2020,135778307,5
2020,135778312,4
2020,135778311,4
2020,135778313,4
2020,135778314,5
2020,135778320,5
2020,135778319,5
2020,135778321,5
2020,135778329,5
2020,137003976,5
2020,137003974,4
2020,137003975,4
2020,137004035,5
2020,137009377,4
2020,137009393,4
2020,137004438,4
2020,137009918,4
2020,137010042,5
2020,137004906,5
2020,137010059,5
2020,137005066,4
2020,137010202,4
2020,137005172,4
2020,137005180,5
2020,137005182,5
2020,139699952,5
2020,139700134,5
2020,139700178,5
2020,139700213,5
2020,139700499,4
2020,139704893,5
2020,139700846,5
2020,139705206,4
2020,139700936,4
2020,137003965,5
2020,137009384,4
2020,137009383,4
2020,137009701,4
2020,137004609,4
2020,137009805,5
2020,137009835,4
2020,137009990,4
2020,137009991,4
2020,137004821,4
2020,137004991,5
2020,137005030,6
2020,137005048,4
2020,137010187,4
2020,136217011,4
2020,136217012,4
2020,136220792,5
2020,136217013,5
2020,136220791,5
2020,136217015,4
2020,136217023,5
2020,136217031,4
2020,136217049,5
2020,137003987,5
2020,137004036,5
2020,137004123,5
2020,137004165,4
2020,137004283,4
2020,137004321,5
2020,137004630,3
2020,137004667,5
2020,137010239,5
2020,137005194,4
2020,137003970,4
2020,137004010,5
2020,137009179,4
2020,137004166,4
2020,137004253,5
2020,137009581,4
2020,137004448,5
2020,137009842,5
2020,137010049,4
2020,137004065,5
2020,137004180,4
2020,137004336,3
2020,137009628,4
2020,137004761,4
2020,137004762,5
2020,137004765,5
2020,137009947,5
2020,137004774,4
2020,137004775,5
2020,137004800,4
2020,137004801,5
2020,137004984,4
2020,137005091,5
2020,137005208,5
2020,139415011,4
2020,139415013,4
2020,139419257,3
2020,139414897,4
2020,139419428,5
2020,139415150,4
2020,139419685,5
2020,139415254,5
2020,139419820,5
2020,139419844,5
2020,139415415,5
2020,139420126,4
2020,139420124,4
2020,139420153,3
2020,139415536,4
2020,139420184,4
2020,139420187,3
2020,139415544,4
2020,139415551,4
2020,139420470,4
2020,139420534,5
2020,139420547,4
2020,139420551,4
2020,139420554,4
2020,139415936,4
2020,139415937,4
2020,139420827,5
2020,139421021,4
2020,139416192,4
2020,139421285,4
2020,139416302,4
2020,139421328,4
2020,139421456,4
2020,139421498,5
2020,139421499,5
2020,139416476,5
2020,139416475,5
2020,139421519,5
2020,139416493,4
2020,139416494,5
2020,139421610,5
2020,135123282,5
2020,135123385,4
2020,135117844,4
2020,135123387,4
2020,135123533,4
2020,135123532,4
2020,135123603,5
2020,135123691,4
2020,135123693,5
2020,135123698,5
2020,135123725,5
2020,135123735,5
2020,135123739,5
2020,135123737,4
2020,135128006,4
2020,135123776,4
2020,135123784,5
2020,139700247,4
2020,139700262,4
2020,139700340,4
2020,139700036,4
2020,139700037,4
2020,139700038,4
2020,139700075,2
2020,139703892,5
2020,139700833,4
2020,139705181,4
2020,139700982,5
2020,146106207,4
2020,146106214,4
2020,146106262,4
2020,146106279,5
2020,146106283,5
2020,146106276,5
2020,146106281,5
2020,146106295,5
2020,146106294,4
2020,146106333,5
2020,146106464,4
2020,146106502,4
2020,146106503,4
2020,146106505,4
2020,146106505,1
2020,146110790,3
2020,146106509,4
2020,146110795,2
2020,146110795,3
2020,146110795,1
2020,146106531,5
2020,146106529,5
2020,146106524,5
2020,146106527,5
2020,146106540,1
2020,146106540,4
2020,146106539,5
2020,146106545,4
2020,146106551,5
2020,146106568,5
2020,146110798,4
2020,146110800,4
2020,146110799,4
2020,146106596,4
2020,146106597,4
2020,146106601,4
2020,146106604,4
2020,146106603,4
2020,146106606,4
2020,146106665,5
2020,146106680,5
2020,146106693,3
2020,142696741,5
2020,142697026,4
2020,142697066,4
2020,142697094,5
2020,142697450,4
2020,142697611,5
2020,142697850,5
2020,142697853,5
2020,142697870,5
2020,142702288,5
2020,142703094,5
2020,142703338,4
2020,142703532,5
2020,142703836,5
2020,142696863,4
2020,142696880,5
2020,142696964,5
2020,142696965,5
2020,142697011,4
2020,142697058,6
2020,142697059,6
2020,142697181,4
2020,142697417,4
2020,142697426,4
2020,142702061,4
2020,142697695,1
2020,142697703,4
2020,142702998,5
2020,142703154,4
2020,142703767,4
2020,142702474,5
2020,142702533,5
2020,142704013,5
2020,142704065,4
2020,142701908,5
2020,142701916,6
2020,142701921,5
2020,142701922,5
2020,142697184,4
2020,142701996,5
2020,142702184,5
2020,142703544,4
2020,142702444,4
2020,142703909,4
2020,142703991,5
2020,142702525,5
2020,142704009,6
2020,142701886,4
2020,142701914,5
2020,142697836,5
2020,142703011,4
2020,142702332,4
2020,142702403,4
2020,142702529,4
2020,142704002,4
2020,142702538,4
2020,142702536,5
2020,138911347,5
2020,138911368,5
2020,138911370,5
2020,141059049,5
2020,141059052,5
2020,141059069,5
2020,141059275,4
2020,141065764,4
2020,141059578,5
2020,141066211,1
2020,141059701,5
2020,141066502,5
2020,141059976,5
2020,139419552,4
2020,139419856,4
2020,139419890,4
2020,139419916,4
2020,139420337,5
2020,139415641,4
2020,139420340,5
2020,139416077,5
2020,139421171,5
2020,139416235,5
2020,146663460,5
2020,146653783,5
2020,141059062,4
2020,141065516,5
2020,141059195,5
2020,141059319,4
2020,141059326,4
2020,141059341,4
2020,141059343,4
2020,141059342,4
2020,141059574,4
2020,141059588,4
2020,141066207,4
2020,141059611,4
2020,141066257,5
2020,141059643,5
2020,141059642,5
2020,141059726,5
2020,141059817,4
2020,141059924,5
2020,141066629,4
2020,141066631,4
2020,141065410,2
2020,141059058,5
2020,141065509,4
2020,141065585,5
2020,141065628,4
2020,141059323,4
2020,141059373,5
2020,141059405,4
2020,141059603,4
2020,141066244,5
2020,145656660,5
2020,145656661,5
2020,145656712,4
2020,145656750,5
2020,145656802,5
2020,140645410,5
2020,140639874,2
2020,145656812,5
2020,145656879,5
2020,145656884,4
2020,145656883,4
2020,145656895,5
2020,140645710,5
2020,145656897,5
2020,145656913,4
2020,140645790,5
2020,140640421,4
2020,145656915,4
2020,145656914,4
2020,145656942,5
2020,145656945,5
2020,145656953,3
2020,145656951,3
2020,145661433,5
2020,145656968,5
2020,145656984,5
2020,145656997,4
2020,145661466,5
2020,140645982,6
2020,140646044,4
2020,145661500,5
2020,140646150,4
2020,140640729,5
2020,140646191,5
2020,140640770,5
2020,140640907,4
2020,140646312,4
2020,145657032,5
2020,140646700,5
2020,145657030,5
2020,145661503,5
2020,145661498,5
2020,145657035,5
2020,145661511,4
2020,145657086,5
2020,145661562,5
2020,145661579,4
2020,145661616,5
2020,145661649,5
2020,145657169,4
2020,145657189,4
2020,145657195,4
2020,145661724,5
2020,145657228,8
2020,145661770,5
2020,145657254,5
2020,145657286,4
2020,145657297,4
2020,145661875,4
2020,145661878,4
2020,145657338,5
2020,145661926,5
2020,145657357,5
2020,145661947,5
2020,145657368,4
2020,145661948,4
2020,145657454,4
2020,145657465,5
2020,145662211,5
2020,145662216,4
2020,145657521,4
2020,145662300,5
2020,145657539,5
2020,145662303,5
2020,145662351,4
2020,145657606,5
2020,145657649,5
2020,145657678,5
2020,145657690,5
2020,145662584,5
2020,145662598,3
2020,145657698,3
2020,145662626,4
2020,145657728,4
2020,145657727,4
2020,145662711,5
2020,140309370,4
2020,140309367,4
2020,149389240,4
2020,149389244,4
2020,149393232,5
2020,138107566,4
2020,149389517,5
2020,138107529,5
2020,138107641,5
2020,138107650,4
2020,138107717,5
2020,138107748,8
2020,138107821,5
2020,138107833,4
2020,138108110,5
2020,138108276,4
2020,138108283,4
2020,138108327,4
2020,138108419,5
2020,138108697,4
2020,138108783,4
2020,138108790,4
2020,138108810,4
2020,138108975,4
2020,138109004,5
2020,138109244,4
2020,138109241,4
2020,138109323,4
2020,138109397,5
2020,138109472,8
2020,138109678,5
2020,138109949,4
2020,138109988,4
2020,138110006,7
2020,149393884,5
2020,149390460,5
2020,149390578,5
2020,138108610,5
2020,138108664,5
2020,138108839,4
2020,138109684,5
2020,138109927,5
2020,138107524,5
2020,138107545,5
2020,138107567,4
2020,138107564,4
2020,138107636,4
2020,138107667,4
2020,138107682,4
2020,138107681,4
2020,138107713,5
2020,138107751,5
2020,138107749,5
2020,138107747,5
2020,138107790,4
2020,138107829,4
2020,138107847,8
2020,138107849,5
2020,138107848,4
2020,138107878,3
2020,138107877,4
2020,138107950,5
2020,138108129,4
2020,138108451,4
2020,138108762,5
2020,138108922,4
2020,138108929,5
2020,138108927,4
2020,138109329,4
2020,138109464,4
2020,138109810,4
2020,138109811,5
2020,138109813,4
2020,139415427,4
2020,139420028,5
2020,139420116,4
2020,139420459,5
2020,139420556,5
2020,139415907,5
2020,139421214,5
2020,139421890,4
2020,139416664,4
2020,138107520,4
2020,138107772,4
2020,138107788,4
2020,138107850,5
2020,138108035,5
2020,138108037,4
2020,138108119,6
2020,138108122,5
2020,138108116,6
2020,138108120,5
2020,138108248,5
2020,138108462,4
2020,138108467,5
2020,138108807,4
2020,138109039,4
2020,138109049,5
2020,138109483,5
2020,138109487,4
2020,138109868,4
2020,138109930,4
2020,140011349,5
2020,140011366,5
2020,140011424,5
2020,140011436,5
2020,140016196,2
2020,140016354,4
2020,140016511,4
2020,140012305,4
2020,140012315,5
2020,140012600,4
2020,140012667,5
2020,140646655,5
2020,140641278,5
2020,140641458,4
2020,138108457,5
2020,138108492,5
2020,138108567,5
2020,138108987,4
2020,138109554,4
2020,138109752,5
2020,138109876,4
2020,138110024,4
2020,138107658,4
2020,138107659,4
2020,138107740,5
2020,138107784,4
2020,138108048,4
2020,138108047,4
2020,138109191,4
2020,138109196,5
2020,138109302,4
2020,138109558,4
2020,138109559,4
2020,138109548,4
2020,138109934,4
2020,138109962,5
2020,138109964,5
2020,138109959,5
2020,138110109,5
2020,138911406,3
2020,138107527,5
2020,138108444,6
2020,138108461,5
2020,138108556,8
2020,138109515,5
2020,138109527,5
2020,138109621,4
2020,138109622,5
2020,138109906,4
2020,138110023,4
2020,139419304,4
2020,139415158,5
2020,139419717,5
2020,139415195,5
2020,139419767,4
2020,139415295,4
2020,139420830,1
2020,139420830,4
2020,139416004,4
2020,139421101,5
2020,139421134,5
2020,139416193,4
2020,139416219,5
2020,139416270,5
2020,139416349,5
2020,139416355,4
2020,139421903,5
2020,146508440,4
2020,146506166,4
2020,146508588,4
2020,146508636,5
2020,146506355,4
2020,146506366,5
2020,146506372,5
2020,146506376,5
2020,146508653,5
2020,146506374,5
2020,146506371,5
2020,146506390,4
2020,146506419,5
2020,146506468,5
2020,146506579,1
2020,146506579,2
2020,146506579,6
2020,146506590,5
2020,146508873,5
2020,146508868,5
2020,146508869,5
2020,146506591,4
2020,146508871,5
2020,146506622,5
2020,146508922,4
2020,146506635,5
2020,146506638,5
2020,146506755,4
2020,146506814,4
2020,146509088,4
2020,146507237,5
2020,146509468,5
2020,146507248,5
2020,146507246,5
2020,146507258,4
2020,146507268,4
2020,146509523,4
2020,146507322,5
2020,146509555,5
2020,139703709,5
2020,139703599,5
2020,139703742,4
2020,139703788,5
2020,139703786,5
2020,139700090,5
2020,139703888,4
2020,139700106,5
2020,139703899,5
2020,139703955,4
2020,139703973,5
2020,139703971,5
2020,139703985,3
2020,139704234,5
2020,139704306,4
2020,139700356,5
2020,139704334,5
2020,139704347,4
2020,139704363,5
2020,139704381,4
2020,139704454,4
2020,139704526,4
2020,139704551,5
2020,138915392,5
2020,140645601,5
2020,140645602,5
2020,140640200,5
2020,140640229,4
2020,140646185,5
2020,140640776,4
2020,140640969,4
2020,140646401,4
2020,139705187,4
2020,139705202,4
2020,139705270,5
2020,139700973,5
2020,139701010,6
2020,139419870,4
2020,139419903,4
2020,139415542,4
2020,139420197,5
2020,139420203,4
2020,139415566,5
2020,139415947,5
2020,139421055,5
2020,139416162,5
2020,139416305,4
2020,139421288,1
2020,139416327,4
2020,139421337,4
2020,139421331,4
2020,139421335,4
2020,139416407,2
2020,139416407,6
2020,139416407,3
2020,139421552,4
2020,139421776,5
2020,140017156,4
2020,140012400,5
2020,140012587,5
2020,140012620,4
2020,140017419,5
2020,140640772,5
2020,140640774,5
2020,140640833,3
2020,140640885,5
2020,140646292,5
2020,140646293,5
2020,140640968,4
2020,140640981,4
2020,140641203,5
2020,140641363,5
2020,140641360,4
2020,140646721,5
2020,140646719,5
2020,139703620,1
2020,139703619,4
2020,139700105,5
2020,139703936,5
2020,139704308,4
2020,139704307,4
2020,139704340,3
2020,139704350,4
2020,139705214,4
2020,139705226,3
2020,139705240,4
2020,139705265,4
2020,139700894,5
2020,139700895,5
2020,139705321,5
2020,139705441,4
2020,139705441,8
2020,139705441,2
2020,139705469,5
2020,139705649,4
2020,139705761,6
2020,140017325,4
2020,140012671,4
2020,140012679,4
2020,139414884,5
2020,139415083,4
2020,139415198,4
2020,139415697,4
2020,139415697,8
2020,139415900,3
2020,139415956,5
2020,139421129,4
2020,139416195,4
2020,139416197,3
2020,139416236,5
2020,139416332,5
2020,139421484,3
2020,139421484,2
2020,139416461,5
2020,139416482,5
2020,139421588,4
2020,139416594,5
2020,139421755,3
2020,139421937,5
2020,139700839,5
2020,139705219,4
2020,139705230,6
2020,139705248,3
2020,139705273,3
2020,139705305,5
2020,139705333,5
2020,139705332,5
2020,139705009,5
2020,139705195,4
2020,139705205,5
2020,139705247,4
2020,139700891,5
2020,139705335,5
2020,141065521,5
2020,141065766,4
2020,141059318,4
2020,141059320,4
2020,141059331,4
2020,141059399,5
2020,141059420,5
2020,141066166,5
2020,141059612,5
2020,141059610,5
2020,141059614,5
2020,141059615,5
2020,141059631,4
2020,141059630,5
2020,141059654,5
2020,141059729,3
2020,141059728,3
2020,141059829,5
2020,141059834,5
2020,141059917,5
2020,141059966,4
2020,141059972,6
2020,141059973,5
2020,146663408,4
2020,146653755,4
2020,146653807,5
2020,139703579,4
2020,139700138,5
2020,139703956,4
2020,139704090,2
2020,139704092,5
2020,139704147,5
2020,139704235,4
2020,139704254,5
2020,139704317,4
2020,139704359,3
2020,139704359,7
2020,139704359,8
2020,139704533,4
2020,139415125,5
2020,139415170,5
2020,139415175,5
2020,139415285,4
2020,139419922,5
2020,139420031,5
2020,139420064,4
2020,139420183,5
2020,139415849,5
2020,139416146,5
2020,139416148,4
2020,139421107,5
2020,139421111,5
2020,139416341,4
2020,139421360,4
2020,140011207,4
2020,140016012,5
2020,140016025,2
2020,140011309,5
2020,140016067,1
2020,140011365,5
2020,140016273,4
2020,140016289,4
2020,140011576,4
2020,140011574,4
2020,140011609,4
2020,140011610,4
2020,140011730,5
2020,140016914,4
2020,140016981,4
2020,140016983,5
2020,140017346,4
2020,137581757,5
2020,137586064,5
2020,142884424,5
2020,142880330,5
2020,142884423,4
2020,142884468,5
2020,142884470,5
2020,142884484,4
2020,142884490,5
2020,147165813,5
2020,146506150,5
2020,146506368,5
2020,146506388,5
2020,146508674,5
2020,146508740,5
2020,146506612,5
2020,146506633,5
2020,146509233,5
2020,146507155,3
2020,146509394,7
2020,146509471,4
2020,146509483,5
2020,146507307,3
2020,142884439,4
2020,146653814,6
2020,142880346,3
2020,142880346,4
2020,142880345,5
2020,137581724,5
2020,137586058,5
2020,140645429,2
2020,140645647,4
2020,140645675,4
2020,140645701,4
2020,140640315,4
2020,140640324,4
2020,140640359,5
2020,140640360,5
2020,140645848,5
2020,140640481,3
2020,140645940,5
2020,140645999,4
2020,140640703,4
2020,140646244,4
2020,140646490,4
2020,140646505,5
2020,140646651,4
2020,140646698,4
2020,140646705,4
2020,140646808,4
2020,140646819,4
2020,140639892,4
2020,140645728,5
2020,140645876,3
2020,140640635,5
2020,140640927,5
2020,140640929,5
2020,140641018,4
2020,140646421,4
2020,140646455,5
2020,139414900,4
2020,139419432,5
2020,139419533,5
2020,139419649,4
2020,139415176,4
2020,139415275,5
2020,139419969,4
2020,139415561,5
2020,139415803,3
2020,139415803,6
2020,139415803,8
2020,139415966,5
2020,139415985,5
2020,139416088,4
2020,139416154,4
2020,139416174,4
2020,139416262,4
2020,139416279,4
2020,141533433,4
2020,141533432,4
2020,141059054,5
2020,141059055,5
2020,141065515,5
2020,141065632,4
2020,141059188,5
2020,141059185,5
2020,141059271,4
2020,141059276,5
2020,141059281,5
2020,141059324,4
2020,141059403,4
2020,141065966,4
2020,141066170,4
2020,141059605,4
2020,141066240,5
2020,141059632,5
2020,141066238,5
2020,141059628,5
2020,141059739,5
2020,141059819,4
2020,141059948,3
2020,141059004,5
2020,141059011,5
2020,141059059,4
2020,141059065,5
2020,141059073,5
2020,141059081,5
2020,141059082,4
2020,141065554,4
2020,141065627,5
2020,141059277,4
2020,141059311,4
2020,141066164,4
2020,141066203,4
2020,141059621,5
2020,141059683,5
2020,141059740,5
2020,141059964,5
2020,140011268,4
2020,140011282,5
2020,140011285,5
2020,140011600,5
2020,140011612,5
2020,140011640,5
2020,140012318,4
2020,140012317,4
2020,140017203,2
2020,140012550,5
2020,140012551,5
2020,140012552,5
2020,140012661,4
2020,140012706,5
2020,138107488,4
2020,138107725,4
2020,138108030,4
2020,138108111,5
2020,138108256,6
2020,138108503,5
2020,138108499,4
2020,138108505,5
2020,138108589,5
2020,138108901,4
2020,138109005,5
2020,138108999,5
2020,138109218,5
2020,138109230,5
2020,138109439,4
2020,138109448,4
2020,138109526,4
2020,138110048,5
2020,138107509,5
2020,138107739,5
2020,138107766,5
2020,138107765,4
2020,138107764,5
2020,138107998,5
2020,138108062,5
2020,138108060,4
2020,138108069,5
2020,138108071,5
2020,138108068,6
2020,138108072,5
2020,138108213,4
2020,138108215,4
2020,138108400,5
2020,138108448,4
2020,138108974,5
2020,138109051,4
2020,138109055,4
2020,138109066,4
2020,138109057,5
2020,138109207,4
2020,138109211,4
2020,138109205,5
2020,138109694,5
2020,138109931,4
2020,138109933,4
2020,138109939,4
2020,138109938,4
2020,138110163,4
2020,138110187,5
2020,138110186,5
2020,138107591,4
2020,138107686,5
2020,138107690,5
2020,138107783,5
2020,138107793,5
2020,138107792,4
2020,138107873,4
2020,138107962,5
2020,138107961,4
2020,138108059,5
2020,138108061,5
2020,138108188,4
2020,138108198,5
2020,138108421,5
2020,138108428,5
2020,138109283,4
2020,138109431,4
2020,138109741,4
2020,138109798,4
2020,138109904,4
2020,138109932,5
2020,138109960,4
2020,138109983,4
2020,138107516,4
2020,138107569,5
2020,138107633,4
2020,138107631,4
2020,138107670,5
2020,138107864,2
2020,138107975,4
2020,138107996,5
2020,138107997,5
2020,138108067,8
2020,138108618,5
2020,138108961,5
2020,138108956,5
2020,138109691,4
2020,138109848,4
2020,138109849,5
2020,138109971,4
2020,138109970,4
2020,138109975,5
2020,138110017,4
2020,138110134,5
2020,141059096,5
2020,141065545,5
2020,141059175,4
2020,141059270,4
2020,141059600,7
2020,141059600,2
2020,141059618,5
2020,141059856,5
2020,138107544,5
2020,138107617,4
2020,138107744,5
2020,138107802,4
2020,138107867,4
2020,138107865,4
2020,138108280,4
2020,138108339,5
2020,138108967,4
2020,138108981,5
2020,138109294,5
2020,138109457,4
2020,138109460,4
2020,138109697,4
2020,138109773,4
2020,138911400,4
2020,138911391,4
2020,138915391,5
2020,138107777,5
2020,138107787,4
2020,138107789,4
2020,138108086,5
2020,138108173,5
2020,138108485,4
2020,138108487,4
2020,138108527,5
2020,138108633,5
2020,138108637,4
2020,138108805,4
2020,138108887,5
2020,138108885,4
2020,138109313,4
2020,138109311,5
2020,138109434,5
2020,138109467,4
2020,138109832,5
2020,138107502,5
2020,138107605,5
2020,138107683,4
2020,138107728,4
2020,138107806,5
2020,138107872,4
2020,138107896,5
2020,138107895,5
2020,138108056,5
2020,138108089,5
2020,138108330,5
2020,138108472,4
2020,138109995,5
2020,138110037,4
2020,138110110,5
2020,139699959,4
2020,139703778,5
2020,139703815,4
2020,139703858,5
2020,139703891,4
2020,139700110,4
2020,139703932,5
2020,139703990,5
2020,139704105,5
2020,139704145,5
2020,139704372,6
2020,139704372,2
2020,139704442,5
2020,139415283,5
2020,139415293,5
2020,139420181,4
2020,139415545,5
2020,139420195,5
2020,139420193,5
2020,139415724,5
2020,139415786,4
2020,139416260,5
2020,141058994,5
2020,141065507,5
2020,141059070,5
2020,141059111,4
2020,141059174,4
2020,141059186,4
2020,141059198,4
2020,141059272,4
2020,141059282,5
2020,141059337,4
2020,141059438,5
2020,141059454,4
2020,141059594,3
2020,141059626,5
2020,141059954,3
2020,141059962,3
2020,140645494,4
2020,140639993,5
2020,140645591,6
2020,140645596,5
2020,140645610,5
2020,140645770,5
2020,140645863,5
2020,140645990,5
2020,140646010,5
2020,140646067,4
2020,140646064,5
2020,140646254,4
2020,134446942,4
2020,134429561,4
2020,134447064,5
2020,134447082,4
2020,134429598,4
2020,134429602,4
2020,134447123,4
2020,134447122,4
2020,134429648,5
2020,134447301,5
2020,134429720,4
2020,134429731,4
2020,134429742,5
2020,134429785,4
2020,134447421,5
2020,134429825,4
2020,134429885,5
2020,134429899,4
2020,134429900,4
2020,134429904,5
2020,134429910,5
2020,134429913,4
2020,134429920,4
2020,134429925,4
2020,134430012,4
2020,134430034,4
2020,134430035,4
2020,134430043,4
2020,134430064,4
2020,134430070,4
2020,142696754,4
2020,142697139,5
2020,142697148,5
2020,142697149,5
2020,142697749,4
2020,142697746,5
2020,142697747,4
2020,142697753,5
2020,142697809,5
2020,142702180,5
2020,142697800,5
2020,142697883,5
2020,142703037,5
2020,142702478,4
2020,138107493,4
2020,138107507,4
2020,138107583,5
2020,138107600,5
2020,138107643,5
2020,138107654,4
2020,138107661,4
2020,138107660,4
2020,138107678,5
2020,138107688,5
2020,138107687,5
2020,138107763,4
2020,138107779,3
2020,138107780,3
2020,138107782,5
2020,138107814,4
2020,138107815,4
2020,138107995,4
2020,138108050,4
2020,138108052,4
2020,138108053,4
2020,138108074,4
2020,138108139,5
2020,138108141,5
2020,138108331,4
2020,138108344,5
2020,138108393,2
2020,138108422,4
2020,138108430,5
2020,138108491,4
2020,138108491,2
2020,138108509,5
2020,138108627,4
2020,138108646,4
2020,138108645,4
2020,138108703,4
2020,138108698,5
2020,138108804,4
2020,138108820,5
2020,138108823,5
2020,138108826,4
2020,138108850,4
2020,138108852,4
2020,138108883,5
2020,138108923,4
2020,138108932,5
2020,138109111,4
2020,138109106,4
2020,138109303,4
2020,138109317,4
2020,138109330,4
2020,138109390,4
2020,138109394,4
2020,138109463,4
2020,138109459,4
2020,138109476,5
2020,138109479,5
2020,138109469,5
2020,138109471,5
2020,138109495,4
2020,138109553,4
2020,138109546,4
2020,138109647,4
2020,138109671,6
2020,138109679,5
2020,138109733,4
2020,138109750,4
2020,138109776,4
2020,138109818,5
2020,138109825,3
2020,138109872,5
2020,138109882,5
2020,138109957,4
2020,138110039,4
2020,138110041,5
2020,138110043,4
2020,138110038,4
2020,138110054,5
2020,138110071,5
2020,138110108,4
2020,138110120,4
2020,138110182,4
2020,138110181,5
2020,138110183,5
2020,140312904,5
2020,136654837,5
2020,136654874,4
2020,136220820,5
2020,136220819,5
2020,136220830,4
2020,136220829,4
2020,136220833,4
2020,136220832,4
2020,136220840,4
2020,136220856,5
2020,138107501,4
2020,138107526,6
2020,138107907,4
2020,138107915,5
2020,138108012,4
2020,138108014,5
2020,138108077,4
2020,138108078,4
2020,138108138,5
2020,138108203,4
2020,138108242,4
2020,138108379,4
2020,138108378,5
2020,138109201,4
2020,138109204,4
2020,138109429,5
2020,138109595,5
2020,138109715,4
2020,138109772,4
2020,138109770,4
2020,138109808,5
2020,138109838,4
2020,136654836,5
2020,136654852,5
2020,136654853,5
2020,136654859,4
2020,136654862,5
2020,136654884,4
2020,136654898,2
2020,136654898,4
2020,136654898,3
2020,136654898,1
2020,136654914,5
2020,136654920,4
2020,136654927,4
2020,139703628,5
2020,139703627,5
2020,139699950,6
2020,139703906,4
2020,139700438,5
2020,139700577,5
2020,139700604,2
2020,139700604,3
2020,139700636,5
2020,139704878,5
2020,139704997,4
2020,139704998,5
2020,139700773,5
2020,139705010,5
2020,139700775,5
2020,139700776,5
2020,139705097,5
2020,139705207,4
2020,139700851,4
2020,139700852,4
2020,139705231,4
2020,139705259,5
2020,139705269,2
2020,139700868,2
2020,139700877,5
2020,139705284,4
2020,139700903,5
2020,139700937,5
2020,139705658,4
2020,139705758,4
2020,139705768,5
2020,139699938,4
2020,139700203,4
2020,139704511,4
2020,139700532,6
2020,139700530,4
2020,139420032,5
2020,139420033,5
2020,139415432,5
2020,139420182,4
2020,139415556,5
2020,139420444,4
2020,139420493,4
2020,139420493,3
2020,139420770,4
2020,139421113,4
2020,139416200,5
2020,139421151,5
2020,139416217,5
2020,139421163,5
2020,139416238,5
2020,139421194,4
2020,139416385,4
2020,139421412,4
2020,139416481,5
2020,139416485,5
2020,139416512,5
2020,139416538,5
2020,139421828,4
2020,134428750,4
2020,134428773,4
2020,134428774,4
2020,134428800,4
2020,134428802,4
2020,134428801,4
2020,134428805,5
2020,134428808,4
2020,134428816,4
2020,134428828,5
2020,134428843,5
2020,134447120,5
2020,134429600,4
2020,134429628,5
2020,134429645,5
2020,134429644,5
2020,134429652,5
2020,134447219,5
2020,134447217,5
2020,134447222,4
2020,134429694,5
2020,134429706,4
2020,134429723,4
2020,134429724,5
2020,134429733,4
2020,134429735,4
2020,134429743,4
