"DATA_YEAR","PROPERTY_ID","INCIDENT_ID","PROP_LOSS_ID","STOLEN_COUNT","RECOVERED_COUNT"
2020,135745485,134442014,7,,
2020,135749882,134442111,7,1,
2020,135749884,134438138,7,,
2020,135749943,134442170,7,1,
2020,135745071,134441584,3,,
2020,135745320,134441846,7,,
2020,135749877,134438132,7,,
2020,135749936,134442164,4,,
2020,135744704,134441159,7,,
2020,135744718,134441176,7,,
2020,135744753,134441206,7,,
2020,135744809,134441275,7,,
2020,135744832,134441296,7,,
2020,135744236,134441348,7,,
2020,135744925,134441419,7,,
2020,135745059,134441570,7,,
2020,135745104,134441614,7,,
2020,135745514,134442046,7,,
2020,135749931,134442156,7,,
2020,135744318,134441460,7,,
2020,135745342,134441875,7,,
2020,135745482,134442012,7,,
2020,135745491,134442020,7,,
2020,135745581,134438167,7,,
2020,131921049,130133480,7,,
2020,131921095,130138152,7,,
2020,131916574,130138100,4,,
2020,135743998,134437172,7,,
2020,135739558,134435968,7,,
2020,135739562,134435973,7,2,
2020,135744579,134435991,7,,
2020,135744596,134436013,4,,
2020,135744607,134437235,7,,
2020,135744619,134436042,4,,
2020,135744085,134436075,1,,
2020,135744649,134436080,7,,
2020,135744680,134441129,7,,
2020,135744987,134441489,7,,
2020,135745047,134441551,7,,
2020,135749879,134442110,7,,
2020,135745612,134442167,4,,
2020,135745610,134442167,7,,
2020,131916575,130138102,4,,
2020,131916598,130138120,4,,
2020,131921079,130138132,7,,
2020,135743980,134435856,7,,
2020,135743981,134437153,7,,
2020,135739474,134435863,7,,
2020,135739483,134435873,7,,
2020,135739527,134435924,7,,
2020,135739537,134435935,7,,
2020,135739545,134435951,1,,
2020,135744022,134435953,7,2,
2020,135744578,134435989,7,,
2020,135744580,134435992,7,,
2020,135744582,134435993,7,,
2020,135744600,134437229,7,,
2020,135744605,134436025,7,1,
2020,135744089,134437276,4,,
2020,135744663,134436096,7,,
2020,135744672,134441115,7,1,
2020,135744202,134437389,4,,
2020,135744221,134441313,7,,
2020,135744225,134441323,7,,
2020,135744879,134441367,7,,
2020,135744252,134441377,3,,
2020,135745225,134441745,7,1,
2020,135749613,134441775,7,,
2020,135744300,134441432,7,,
2020,135744551,134441719,7,,
2020,135745315,134441841,7,,
2020,135745336,134441867,7,,
2020,135745468,134442003,7,,
2020,135749827,134438079,7,,
2020,135745049,134441552,3,,
2020,135744401,134441552,7,,
2020,135744414,134441560,4,,
2020,135745218,134441742,7,,
2020,129858006,127812407,4,,
2020,133014405,131407721,7,,
2020,133015450,131404131,7,,
2020,133014446,131404149,7,,
2020,133015510,131407788,7,,
2020,133015519,131407797,7,1,
2020,133014486,131407817,7,,
2020,133014485,131407817,4,,
2020,133014501,131404200,5,,
2020,133015573,131407845,7,,
2020,133014531,131404230,7,,
2020,133015658,131407907,7,,
2020,133015668,131404254,7,,
2020,133014572,131404266,7,,
2020,133019578,131407940,7,1,
2020,133015713,131407952,7,,
2020,133019597,131404300,7,1,
2020,133019604,131407986,7,,
2020,133015760,131407996,4,,
2020,133019611,131407996,7,,
2020,133019634,131408021,7,,
2020,133019639,131404328,7,,
2020,133015797,131404338,4,,
2020,133015798,131404338,7,,
2020,133019666,131404342,5,,1
2020,133019669,131404342,7,1,
2020,133015826,131408059,4,,
2020,133015843,131408073,7,,
2020,133015842,131408073,4,,
2020,133019693,131408080,7,,
2020,134452587,133006572,7,,
2020,134452604,133006589,4,,
2020,134452616,133006603,7,,
2020,134452620,133006609,6,,
2020,134452683,133006662,7,,
2020,134452681,133006662,4,,
2020,134452725,133006703,4,,
2020,134452745,133006725,7,,
2020,134452744,133006725,5,,
2020,134452771,133006747,7,,
2020,134452777,133006754,7,,
2020,134452782,133006770,4,,
2020,134452797,133006794,7,,
2020,134449264,133006826,7,,
2020,134452827,133006826,5,,
2020,134449289,133006896,7,,
2020,134452937,133006918,7,,
2020,134452960,133006938,1,,
2020,134452962,133006938,4,,
2020,134452965,133006939,7,1,
2020,134452985,133006962,7,1,
2020,134452981,133006962,5,,1
2020,134453071,133007050,4,,
2020,134453080,133007062,7,1,
2020,134449355,133007062,5,,1
2020,134449363,133007070,1,,
2020,134453114,133007095,7,,
2020,134453116,133007096,7,,
2020,134453125,133007105,5,,
2020,134453132,133007113,7,,
2020,134453131,133007113,5,,
2020,134453170,133007144,7,,
2020,134453245,133007217,7,,
2020,134453259,133007234,4,,
2020,134453275,133007250,4,,
2020,134449448,133007335,6,,
2020,134453452,133007442,7,,
2020,134453496,133007479,7,1,
2020,134453632,133007630,7,,
2020,134453664,133007656,7,,
2020,134453672,133007664,7,,
2020,134453671,133007664,4,,
2020,134453685,133007674,5,,1
2020,134453687,133007674,7,1,
2020,134454578,133007684,7,,
2020,134453715,133007701,7,,
2020,134453756,133007730,7,,
2020,134453774,133007744,7,,
2020,134453811,133007769,7,,
2020,134453809,133007769,4,,
2020,134453825,133007781,4,,
2020,134453827,133007781,7,,
2020,134453830,133007785,7,,
2020,134453839,133007791,4,,
2020,134454613,133007791,7,,
2020,134453863,133007811,7,,
2020,134453859,133007811,4,,
2020,134453930,133007862,4,,
2020,134454624,133007862,7,,
2020,134453960,133007882,7,,
2020,134453990,133007909,7,1,
2020,134453997,133007920,7,1,
2020,134454047,133007977,4,,
2020,134454049,133007977,7,,
2020,134454674,133007992,7,,
2020,134454070,133007992,4,,
2020,134454082,133008006,7,,
2020,134454106,133008029,7,,
2020,134454120,133008037,7,,
2020,134454117,133008037,4,,
2020,134454707,133008065,7,,
2020,134454165,133008075,7,,
2020,134454191,133008094,7,1,
2020,134454710,133008094,5,,1
2020,134454193,133008100,7,,
2020,134454199,133008108,7,,
2020,134454217,133008120,7,,
2020,134454226,133008126,4,,
2020,134454716,133008126,7,,
2020,134454237,133008132,7,,
2020,134454275,133008168,7,1,
2020,134454290,133008177,7,1,
2020,134454312,133008199,4,,
2020,134454314,133008199,7,1,
2020,134454334,133008210,7,,
2020,134454358,133008231,7,,
2020,134454369,133008239,7,,
2020,134454390,133008257,4,,
2020,134454392,133008257,7,,
2020,134454405,133008266,4,,
2020,132611080,130921897,7,,
2020,132611126,130921945,7,,
2020,132605629,130917434,7,,
2020,132611160,130921980,4,,
2020,137054971,135881390,7,,
2020,137054975,135881395,1,,
2020,137050295,135881491,7,1,
2020,137055057,135881491,5,,1
2020,137055101,135881542,7,,
2020,137055103,135881545,7,,
2020,137055106,135881547,1,,
2020,137050371,135880759,7,,
2020,137055123,135881565,7,,
2020,137055125,135881565,1,,
2020,137055127,135881568,7,,
2020,137055128,135880774,7,,
2020,137055140,135881587,7,,
2020,134106154,132617682,7,,
2020,134102900,132613425,7,,
2020,134106187,132617731,7,,
2020,134106193,132613435,7,,
2020,134102911,132613439,7,,
2020,134106197,132613441,7,,
2020,134106200,132613441,4,,
2020,134102915,132613444,7,,
2020,134102919,132613446,3,,
2020,134106207,132617749,7,,
2020,134106210,132617751,1,,
2020,134102933,132613458,7,,
2020,134102941,132613468,7,1,
2020,134102945,132613472,7,,
2020,134102960,132613488,7,,
2020,134102983,132617814,7,,
2020,134102989,132613525,1,,
2020,134102996,132613530,1,,
2020,134102999,132613537,7,,
2020,134106313,132617863,7,,
2020,134103035,132613578,4,,
2020,134106339,132613589,7,,
2020,134103064,132613613,7,,
2020,134103070,132613625,7,,
2020,134106380,132617933,7,,
2020,134103079,132613639,7,,
2020,134103085,132613648,7,,
2020,134103100,132613661,7,,
2020,134106396,132617949,7,,
2020,134106402,132617953,1,,
2020,134106406,132617959,7,,
2020,134106423,132613720,7,,
2020,134103197,132613762,7,,
2020,134106445,132613768,7,,
2020,134103209,132613774,7,,
2020,134103221,132613786,1,,
2020,134103226,132613794,7,,
2020,134103229,132613800,7,,
2020,134106465,132618026,7,,
2020,134103260,132613825,7,,
2020,134106523,132618092,7,,
2020,134103339,132613901,7,,
2020,134106541,132618121,7,,
2020,134106564,132613986,7,,
2020,134103434,132614003,7,,
2020,134103454,132618154,4,,
2020,134106580,132618157,7,,
2020,134103478,132614047,7,,
2020,134103485,132614059,4,,
2020,134103516,132614086,7,,
2020,134103529,132614099,7,,
2020,134103574,132614144,7,,
2020,134103637,132618227,7,,
2020,134103676,132614269,7,,
2020,134103682,132614278,4,,
2020,134106705,132618287,7,,
2020,134103733,132614333,7,,
2020,134103755,132614359,7,,
2020,134103796,132618344,7,,
2020,134103849,132614472,7,,
2020,134106817,132614529,7,,
2020,134106839,132618422,7,1,
2020,134103990,132618482,4,,
2020,134106890,132618482,7,,
2020,134103998,132614659,6,,
2020,134106910,132614684,4,,
2020,134104029,132614695,4,,
2020,134452557,133004230,4,,
2020,134452569,133006560,7,,
2020,134452568,133006560,4,,
2020,134452576,133004231,7,,
2020,134452571,133004231,5,,
2020,134452574,133004231,6,,
2020,134452606,133006591,7,,
2020,134452638,133004255,5,,
2020,134452640,133004255,7,,
2020,134452736,133006719,7,,
2020,134449223,133006719,5,,
2020,134452737,133006724,5,,
2020,134452740,133006724,7,,
2020,134449227,133006748,4,,
2020,134452816,133006814,4,,
2020,134452846,133006836,4,,
2020,134452856,133006844,7,,
2020,134452853,133006844,4,,
2020,134449282,133006867,7,1,
2020,134449281,133006867,5,,1
2020,134452883,133006883,1,,
2020,134452939,133006920,7,,
2020,134452992,133006972,7,1,
2020,134453012,133006989,6,,
2020,134453022,133007002,6,,
2020,134453048,133007033,4,,
2020,134453050,133007033,7,,
2020,134453057,133007040,6,,
2020,134453090,133007069,7,,
2020,134453118,133007097,7,,
2020,134453159,133007134,7,,
2020,134453201,133007177,7,,
2020,134453199,133007177,4,,
2020,134453331,133007332,4,,
2020,134453344,133007341,4,,
2020,134453427,133007420,4,,
2020,134453461,133007448,7,,
2020,134449480,133007460,4,,
2020,134453502,133007481,5,,
2020,134449507,133007506,4,,
2020,134453525,133007506,7,,
2020,134453531,133007512,7,,
2020,134453598,133007591,7,,
2020,134453612,133007609,7,,
2020,134453615,133007617,7,,
2020,134453621,133007620,7,,
2020,134453644,133007644,7,,
2020,134453643,133007644,4,,
2020,134453660,133007653,7,,
2020,134453657,133007653,4,,
2020,134453766,133007738,7,,
2020,134453765,133007738,5,,
2020,134453772,133007746,4,,
2020,134453777,133007746,7,,
2020,134453849,133007800,7,,
2020,134453858,133007819,7,,
2020,134453901,133007842,6,,
2020,134453954,133007879,7,,
2020,134453952,133007879,4,,
2020,134453953,133007879,5,,
2020,134453964,133007890,4,,
2020,134453971,133007890,7,,
2020,134454006,133007928,7,1,
2020,134454017,133007939,7,1,
2020,134454028,133007958,4,,
2020,134454034,133007958,7,,
2020,134454184,133008095,7,1,
2020,134454240,133008142,4,,
2020,134454245,133008142,7,,
2020,134454248,133008150,7,,
2020,134454726,133008161,4,,
2020,134454266,133008161,7,,
2020,134454283,133008174,4,,
2020,134753459,133361964,7,,
2020,134753493,133361995,7,1,
2020,134753541,133358326,5,,
2020,134755531,133358326,7,,
2020,134755538,133362031,7,1,
2020,134755585,133362064,4,,
2020,134755587,133362064,7,,
2020,134753595,133362075,7,1,
2020,134753594,133362075,5,,1
2020,134755606,133362083,7,,
2020,134753599,133362083,4,,
2020,133420677,131851167,7,,
2020,133420674,131851167,5,,
2020,133420684,131847437,4,,
2020,133402021,131847437,7,,
2020,132604820,130910274,7,,
2020,132609782,130910459,4,,
2020,132609788,130910466,1,,
2020,132609792,130910472,7,1,
2020,132609838,130910531,1,,
2020,132604927,130910548,7,,
2020,132604934,130910554,7,,
2020,132609857,130910557,7,1,
2020,132609863,130916663,7,,
2020,132604953,130910574,7,,
2020,132609880,130910579,7,,
2020,132609936,130910631,7,,
2020,132604988,130910635,4,,
2020,132604999,130910657,4,,
2020,132609984,130916748,4,,
2020,132609998,130916759,8,,
2020,132610027,130916789,7,,
2020,132610049,130910751,7,,
2020,132610114,130910821,7,,
2020,132610119,130910830,7,,
2020,132610144,130910856,7,1,
2020,132605129,130910923,7,,
2020,132605162,130916915,1,,
2020,132605170,130910988,7,,
2020,132610301,130916941,7,,
2020,132610310,130911026,7,,
2020,132610343,130911062,7,,
2020,132610355,130911077,7,,
2020,132610361,130911088,7,,
2020,132605208,130916961,6,,
2020,132610381,130916970,4,,
2020,132605218,130921113,7,,
2020,132605224,130921118,7,,
2020,132610402,130921134,4,,
2020,132610449,130917034,6,,
2020,132610463,130921199,7,,
2020,132610468,130921207,7,,
2020,132610487,130921230,7,,
2020,132605327,130917095,7,,
2020,132605341,130921298,7,,
2020,137055141,135881587,4,,
2020,137055153,135881605,4,,
2020,137055169,135881627,7,,
2020,137050453,135881647,7,,
2020,137050461,135881650,7,,
2020,137055192,135881652,7,,
2020,137050500,135880947,1,,
2020,137055221,135880952,7,,
2020,137050547,135881015,7,,
2020,137055404,135886191,7,,
2020,137050700,135881898,3,,
2020,137050721,135886213,7,,
2020,137050737,135886232,7,,
2020,134864701,133486522,7,,
2020,134860932,133486569,5,,
2020,134864749,133486569,7,,
2020,133420714,131851183,5,,
2020,133420672,131847427,7,,
2020,133420710,131851176,1,,
2020,133420719,131851183,7,,
2020,134102694,132613194,4,,
2020,134102704,132613201,4,,
2020,134102722,132613220,7,1,
2020,134102725,132613222,7,,
2020,134106019,132613246,7,,
2020,134102764,132613260,7,,
2020,134106109,132613339,7,,
2020,134102843,132613357,7,,
2020,134103044,132613586,7,,
2020,134106346,132617898,7,,
2020,134106355,132617908,7,,
2020,134106375,132613623,7,,
2020,134103105,132613666,4,,
2020,134103126,132613687,7,,
2020,134103155,132613713,7,,
2020,134103160,132613716,7,,
2020,134103171,132617992,7,,
2020,134103194,132613759,4,,
2020,134103206,132618007,3,,
2020,134106447,132618007,7,,
2020,134103211,132613777,7,,
2020,134103214,132613779,7,,
2020,134103247,132613810,7,,
2020,134103264,132613829,7,,
2020,134106482,132613836,7,,
2020,134103272,132613842,4,,
2020,134106511,132613877,4,,
2020,134106525,132613889,7,,
2020,134103352,132613914,1,,
2020,134103382,132613945,7,,
2020,134103389,132613952,7,,
2020,134106578,132618153,1,,
2020,134103461,132614031,7,,
2020,134106582,132614053,7,,
2020,134103496,132614071,1,,
2020,134103502,132618170,7,,
2020,134103505,132614077,1,,
2020,134103514,132614083,7,,
2020,134103523,132614093,7,,
2020,134106597,132614118,7,,
2020,134103596,132614172,7,,
2020,134106635,132614195,1,,
2020,134103641,132618228,7,,
2020,134106660,132614233,7,,
2020,134103673,132614266,7,,
2020,134106689,132614284,7,,
2020,134106695,132614297,7,,
2020,134103712,132614312,7,,
2020,134103743,132614346,4,,
2020,134106730,132614346,7,,
2020,134103757,132614361,3,,
2020,134106737,132618321,7,1,
2020,134103782,132614393,1,,
2020,134106762,132618347,7,,
2020,134103827,132614440,7,,
2020,134106794,132618372,7,,
2020,134106799,132614487,1,,
2020,134103880,132618390,7,,
2020,134106833,132618413,6,,
2020,134103928,132614568,7,,
2020,134106848,132614583,7,,
2020,134103964,132618449,7,,
2020,134103978,132614630,6,,
2020,134103981,132614636,7,,
2020,134104008,132614669,7,,
2020,134104025,132614687,6,,
2020,134229554,132767017,7,,
2020,134229557,132767021,7,,
2020,134229559,132767026,7,,
2020,134234509,132763785,7,,
2020,134234579,132767052,3,,
2020,134234578,132767052,7,,
2020,134234554,132763842,7,,
2020,134234601,132767073,7,,
2020,134234602,132767074,7,,
2020,134234609,132767081,7,,
2020,134234635,132767115,7,,
2020,134239693,132764018,4,,
2020,134234695,132767179,7,1,
2020,134234718,132767205,3,,
2020,134239743,132767228,7,,
2020,134239807,132764135,7,,
2020,134239811,132764140,7,,
2020,134239813,132767286,7,1,
2020,134234800,132767297,1,,
2020,134234808,132767306,4,,
2020,134234810,132767306,1,,
2020,134234818,132767315,7,,
2020,134239868,132767333,7,,
2020,134234849,132767347,7,,
2020,134239891,132767355,7,,
2020,134234878,132767371,7,,
2020,134239919,132764278,7,,
2020,134239929,132767386,4,,
2020,134234911,132767408,1,,
2020,134234918,132767420,7,,
2020,134240008,132764374,7,,
2020,134240017,132764382,7,,
2020,134240025,132767476,7,,
2020,134240039,132767489,7,,
2020,134240055,132764420,7,,
2020,134240081,132764448,7,,
2020,134235023,132767548,7,,
2020,134240124,132764499,7,,
2020,134240137,132767559,3,,
2020,134235048,132764548,7,,
2020,134240172,132764548,4,,
2020,134240170,132764548,5,,
2020,134240187,132764566,7,,
2020,134235064,132767597,1,,
2020,134235063,132767597,7,,
2020,134240218,132767607,1,,
2020,134240227,132764599,7,,
2020,134235081,132767621,4,,
2020,134235087,132767628,1,,
2020,134235096,132767638,7,,
2020,134240270,132764649,7,,
2020,134240317,132764690,7,,
2020,134235134,132767687,7,,
2020,134240421,132764808,7,,
2020,134240449,132764839,7,1,
2020,134240473,132764863,7,1,
2020,134235200,132767759,7,,
2020,134240501,132764894,7,,
2020,134235227,132767782,7,,
2020,134235239,132767791,7,,
2020,134240577,132767811,7,1,
2020,134235298,132765075,7,,
2020,134240657,132765085,1,,
2020,134240667,132765098,7,,
2020,134240723,132767894,7,,
2020,134235337,132767906,4,,
2020,134240793,132765230,7,,
2020,134240802,132765245,7,,
2020,134235379,132765284,7,,
2020,134240845,132765296,7,,
2020,134240918,132765390,7,,
2020,137055891,135882406,3,,
2020,137051312,135882700,7,,
2020,137051538,135882982,7,,
2020,137051540,135882982,4,,
2020,137055599,135882105,7,,
2020,137055601,135882105,3,,
2020,137055751,135882250,3,,
2020,137051370,135886977,3,,
2020,137056228,135882795,7,,
2020,137056355,135882996,7,,
2020,135743997,134437173,7,,
2020,135739510,134435902,7,,
2020,135739538,134437180,3,,
2020,135744011,134437180,7,,
2020,135744014,134437182,4,,
2020,135739550,134437193,7,,
2020,135739566,134437201,7,,
2020,135744048,134437228,7,,
2020,135744051,134437231,7,,
2020,135744622,134437249,7,,
2020,135744067,134437251,4,,
2020,135744074,134437260,7,,
2020,135744077,134437263,7,,
2020,135744079,134437265,7,,
2020,135744635,134436065,4,,
2020,135744084,134437270,7,,
2020,135744646,134437272,7,,
2020,135744656,134436088,4,,
2020,135744101,134437289,7,,
2020,135744113,134441122,7,,
2020,135744800,134441259,7,,
2020,135744250,134441370,7,,
2020,135744270,134437454,7,1,
2020,135749714,134437957,4,,
2020,135745228,134437836,7,,
2020,135749617,134437861,7,,
2020,135749881,134438134,6,,
2020,135749927,134438199,7,,
2020,135749961,134438232,7,,
2020,135739420,134437096,7,,
2020,135743934,134437101,7,,
2020,135739428,134437111,7,,
2020,135739429,134435813,7,,
2020,135743948,134437119,7,,
2020,135739452,134435838,7,,
2020,135739453,134435838,3,,
2020,135743966,134437136,7,,
2020,135743969,134437140,7,,
2020,135739462,134435848,7,,
2020,135743974,134437145,7,1,
2020,135743976,134437147,7,,
2020,135739469,134437150,7,,
2020,135743992,134437165,7,,
2020,135744004,134435915,7,,
2020,135739529,134437176,7,,
2020,135744007,134435929,7,,
2020,135744016,134437186,4,,
2020,135739548,134437192,7,,
2020,135739549,134437192,1,,
2020,135739553,134435960,7,,
2020,135739568,134437208,1,,
2020,135739573,134435984,7,,
2020,135739575,134435986,7,,
2020,129858043,127812440,7,,
2020,127218887,124682522,7,,
2020,135743914,134437075,7,,
2020,135739406,134437079,4,,
2020,135743922,134437085,7,,
2020,135739551,134437195,7,,
2020,135744026,134437197,7,1,
2020,135744583,134437217,4,,
2020,135744050,134437230,6,,
2020,135744057,134437238,7,,
2020,135744058,134437242,7,1,
2020,135744073,134437259,7,,
2020,135744075,134437262,7,,
2020,135744076,134437262,6,,
2020,135744078,134437264,7,,
2020,135744093,134437281,1,,
2020,135744103,134437292,1,,
2020,135744720,134441179,7,,
2020,135744161,134441217,7,1,
2020,135744775,134437364,7,,
2020,135744177,134437368,7,,
2020,135744263,134437447,7,,
2020,135744267,134437450,7,,
2020,135744988,134437548,7,,
2020,135744368,134437571,7,,
2020,135745017,134441519,3,,
2020,135744422,134437627,6,,
2020,135744439,134437647,7,,
2020,135745091,134437660,7,,
2020,134749422,133361105,7,,
2020,134752563,133357398,7,,
2020,134749458,133357407,7,,
2020,134752579,133357412,7,1,
2020,134752578,133357412,5,,1
2020,134752593,133361167,5,,
2020,134749491,133361180,6,,
2020,134749492,133357433,7,,
2020,134749490,133357433,4,,
2020,134752605,133357434,5,,1
2020,134749493,133357434,7,1,
2020,134749496,133357435,4,,
2020,134752610,133357437,4,,
2020,134752609,133357436,4,,
2020,134749497,133357438,3,,
2020,134749499,133357441,4,,
2020,134752613,133361187,4,,
2020,134752617,133357442,7,,
2020,134752616,133357442,4,,
2020,134752621,133357445,4,,
2020,134749501,133361192,4,,
2020,134752625,133357446,4,,
2020,134752626,133357446,7,,
2020,134749505,133357447,4,,
2020,134749506,133357448,7,1,
2020,134752628,133357450,4,,
2020,134752630,133357450,7,,
2020,134752635,133357451,7,,
2020,134749507,133357451,4,,
2020,134752633,133357454,4,,
2020,134749509,133357452,4,,
2020,134749510,133357458,7,,
2020,134752632,133357458,4,,
2020,134749511,133357456,4,,
2020,134749513,133357459,4,,
2020,134752641,133357457,4,,
2020,134752643,133361205,4,,
2020,134749517,133361205,7,,
2020,134749514,133361203,4,,
2020,134749519,133357463,4,,
2020,134752647,133357462,4,,
2020,134752646,133361207,4,,
2020,134749522,133357465,7,,
2020,134749521,133357465,4,,
2020,134749520,133361208,7,,
2020,134749518,133361208,4,,
2020,134752650,133357466,4,,
2020,134752651,133361211,4,,
2020,134749527,133357472,4,,
2020,134749528,133357474,4,,
2020,134749530,133361217,4,,
2020,134749532,133357476,4,,
2020,134749531,133357475,6,,
2020,134749534,133357478,4,,
2020,134752657,133357477,4,,
2020,134752656,133361219,4,,
2020,134749533,133357479,4,,
2020,134749539,133357481,4,,
2020,134749536,133357480,4,,
2020,134749537,133357482,4,,
2020,134749540,133361222,4,,
2020,134752665,133361226,4,,
2020,134752664,133357484,4,,
2020,134749545,133361227,4,,
2020,134752661,133361229,7,,
2020,134752659,133361229,4,,
2020,134752666,133361230,4,,
2020,134749546,133357486,4,,
2020,134752667,133361231,4,,
2020,134749548,133357488,4,,
2020,134749549,133357489,4,,
2020,134749551,133361235,4,,
2020,134749552,133361236,4,,
2020,134749553,133357495,4,,
2020,134752673,133361237,7,,
2020,134749554,133361237,4,,
2020,134752675,133361239,7,,
2020,134752672,133361241,4,,
2020,134752674,133361241,7,,
2020,134749560,133357500,4,,
2020,134749559,133357499,7,,
2020,134749558,133357499,4,,
2020,134749557,133357498,4,,
2020,134749562,133357502,7,,
2020,134749561,133357502,4,,
2020,134749564,133357504,5,,
2020,134754817,133361513,7,,
2020,134754826,133357772,7,,
2020,134754811,133357772,5,,
2020,134754827,133357773,7,,
2020,134754831,133357774,7,,
2020,134754834,133357775,7,,
2020,134752932,133357776,4,,
2020,134752933,133357776,7,,
2020,134754835,133361528,7,,
2020,134752934,133361527,5,,
2020,134752936,133361527,7,,
2020,134754837,133357777,7,,
2020,134754832,133361529,7,,
2020,134754830,133361529,4,,
2020,134754840,133357780,7,,
2020,134754836,133357779,4,,
2020,134754838,133357779,7,,
2020,134754841,133357781,7,,
2020,134752942,133357782,7,1,
2020,134752940,133357782,5,,1
2020,134754843,133357783,7,,
2020,134752941,133357783,5,,
2020,134752938,133361531,7,,
2020,134752937,133361532,6,,
2020,134752939,133361532,7,,
2020,134754848,133357784,7,,
2020,134752945,133357784,4,,
2020,134752946,133357785,7,,
2020,134754851,133357786,7,,
2020,134754849,133357786,4,,
2020,134754850,133357788,5,,1
2020,134754852,133357788,7,1,
2020,134752949,133357790,7,,
2020,134754853,133357789,7,,
2020,134754857,133357792,7,1,
2020,134754856,133357792,5,,1
2020,134752951,133357793,7,,
2020,134752950,133357793,3,,
2020,134752952,133357794,5,,1
2020,134752953,133357794,7,1,
2020,134754854,133357791,7,,
2020,134752955,133357795,7,,
2020,134754858,133357796,7,,
2020,134753108,133357923,4,,
2020,134753115,133357928,4,,
2020,134753109,133357924,7,,
2020,134755021,133357927,4,,
2020,134755016,133357926,7,,
2020,134755015,133357926,4,,
2020,134755020,133357929,4,,
2020,134753116,133357929,7,,
2020,134755023,133357930,7,,
2020,134755022,133357930,4,,
2020,134755025,133357932,4,,
2020,134753119,133361668,4,,
2020,134755027,133357934,4,,
2020,134755026,133357933,7,,
2020,134753117,133357933,4,,
2020,134755029,133357936,4,,
2020,134753120,133361670,4,,
2020,134755030,133361671,4,,
2020,134755032,133357940,4,,
2020,134753124,133361673,7,,
2020,134755031,133357937,4,,
2020,134753122,133357938,4,,
2020,134753130,133361680,7,,
2020,134753129,133361677,7,,
2020,134755039,133357946,7,,
2020,134755035,133357942,1,,
2020,134755041,133361683,7,,
2020,134755038,133357945,7,,
2020,134755040,133357947,7,,
2020,134755042,133357948,7,,
2020,134753134,133361688,7,,
2020,134755046,133361687,7,,
2020,134755047,133357950,7,,
2020,134753137,133361691,7,,
2020,134755048,133357951,7,1,
2020,134755052,133357953,7,,
2020,134755053,133361696,7,1,
2020,134755055,133357955,7,,
2020,134755054,133357956,7,1,
2020,134755056,133361697,4,,
2020,134755059,133361697,7,,
2020,134755057,133357958,4,,
2020,134755060,133361698,4,,
2020,134753146,133361699,7,,
2020,134755062,133361702,7,,
2020,134755065,133357962,7,,
2020,134755063,133357961,7,,
2020,134753148,133361703,7,,
2020,134755068,133357964,7,,
2020,134753152,133357967,7,,
2020,134755072,133357966,7,,
2020,134755075,133357969,7,,
2020,134755067,133361709,5,,1
2020,134755073,133361709,7,1,
2020,134755078,133357971,7,,
2020,134755076,133357970,7,1,
2020,134755079,133357973,5,,1
2020,134753156,133357973,7,1,
2020,134753154,133361712,7,,
2020,134753157,133357974,7,1,
2020,134755082,133357976,7,,
2020,134755080,133357975,7,1,
2020,134753159,133357978,7,1,
2020,134755084,133357977,7,1,
2020,134755085,133357979,7,,
2020,134755083,133357979,4,,
2020,134755089,133357981,7,,
2020,134755087,133357981,4,,
2020,134753165,133361716,7,1,
2020,134753166,133357986,4,,
2020,134753167,133357986,7,,
2020,134755090,133357985,7,,
2020,134755094,133357987,7,,
2020,134755088,133357984,7,,
2020,134753164,133357983,7,1,
2020,134753162,133357983,5,,1
2020,134755095,133361720,7,,
2020,124916496,122473002,6,,
2020,124916498,122473004,6,,
2020,124923344,122473007,4,,
2020,124916504,122473012,5,,
2020,124916505,122473012,7,,
2020,124916507,122473014,4,,
2020,124916512,122473019,6,,
2020,124916513,122473020,6,,
2020,124916521,122473027,7,,
2020,124916520,122473027,4,,
2020,124916526,122473031,7,,
2020,124916535,122473039,7,,
2020,124923365,122490111,7,,
2020,124916537,122473042,4,,
2020,124916538,122473042,7,,
2020,124916539,122473043,7,,
2020,124916544,122473049,6,,
2020,124923375,122490119,4,,
2020,124916547,122473052,4,,
2020,124916548,122473054,7,,
2020,124916557,122473061,7,1,
2020,124916558,122473062,7,1,
2020,124923389,122473065,5,,
2020,124916560,122473065,7,,
2020,124916566,122473074,7,,
2020,124916567,122473075,7,,
2020,124916569,122473078,7,,
2020,124916568,122473078,4,,
2020,124916570,122473080,4,,
2020,124916571,122473080,5,,1
2020,124916572,122473080,7,1,
2020,124916573,122473081,4,,
2020,124916574,122473082,4,,
2020,124916575,122473083,4,,
2020,124916576,122473085,4,,
2020,124916577,122473086,6,,
2020,124916578,122473087,4,,
2020,124916579,122473088,6,,
2020,124916580,122473089,7,,
2020,124916581,122473091,4,,
2020,124916582,122473092,7,,
2020,124916583,122473093,7,,
2020,124916585,122473095,7,,
2020,124916586,122473096,4,,
2020,124916587,122473096,7,,
2020,124916589,122473097,6,,
2020,124916588,122473097,5,,
2020,124916590,122473099,7,,
2020,124916591,122473100,7,,
2020,124916594,122473103,7,,
2020,124916595,122473105,6,,
2020,124916596,122473106,4,,
2020,124916597,122473106,7,,
2020,124916599,122473110,7,,
2020,124916600,122473111,6,,
2020,124916601,122473112,6,,
2020,124916602,122473113,6,,
2020,124916604,122473114,7,,
