"DATA_YEAR","SUSPECTED_DRUG_TYPE_ID","PROPERTY_ID","EST_DRUG_QTY","DRUG_MEASURE_TYPE_ID","NIBRS_SUSPECTED_DRUG_ID"
2020,5,124920685,1,11,13952717
2020,5,124920693,1,11,13952718
2020,5,124920714,1,11,13952720
2020,5,124920718,1,11,13952721
2020,16,124920745,1,11,13952723
2020,5,124920745,1,11,13952722
2020,5,124920747,6,9,13952724
2020,5,124920748,1,9,13937629
2020,5,124905308,1,11,13937632
2020,8,124920750,8,9,13952726
2020,5,124920750,1,11,13952725
2020,5,124920781,1,1,13952727
2020,5,124920784,1,11,13952728
2020,5,124905345,12,9,13937641
2020,5,124905345,1,4,13937640
2020,5,124920811,1,11,13952730
2020,5,124920815,1,11,13952731
2020,2,124920846,2,9,13952733
2020,5,124920859,1,11,13952734
2020,5,124915104,1,11,13947548
2020,2,124920866,1,11,13952735
2020,1,124920872,1,11,13952736
2020,2,124920872,5,9,13952737
2020,2,124920872,12,1,13952738
2020,5,124920880,1,11,13952739
2020,2,124920892,1,11,13952742
2020,1,124920892,1,11,13952741
2020,10,124920897,1,9,13952743
2020,5,124920904,1,11,13952745
2020,7,124920907,1,11,13952748
2020,5,124920907,1,11,13952747
2020,2,124920907,1,11,13952746
2020,5,124920908,1,11,13952749
2020,2,124920914,2,9,13952750
2020,4,124920915,1,9,13952751
2020,5,124920917,1,11,13952752
2020,5,124920920,1,11,13952753
2020,5,124915169,1,9,13947561
2020,5,124920931,1,11,13952755
2020,5,124920932,1,11,13952756
2020,5,124915185,1,1,13947563
2020,5,124920942,1,11,13952758
2020,5,124920949,1,11,13952760
2020,5,124920950,1,11,13952761
2020,5,124920952,1,11,13952763
2020,5,124920953,5,1,13952764
2020,5,124920956,1,11,13952765
2020,2,124920961,1,11,13952766
2020,5,124920972,1,1,13952767
2020,5,124920977,1,11,13952768
2020,5,124920988,1,11,13952769
2020,5,124920989,2,9,13952770
2020,5,124920995,1,11,13952771
2020,5,124920997,1,11,13952772
2020,5,124921001,1,11,13952773
2020,17,124921001,1,11,13952774
2020,5,124921004,1,9,13952775
2020,17,124921005,1,11,13952778
2020,12,124921005,1,11,13952777
2020,7,124921005,1,11,13952776
2020,12,124921010,1,9,13952779
2020,17,124921012,1,11,13952781
2020,5,124921012,1,11,13952780
2020,5,124921013,30,1,13952782
2020,5,124921014,1,11,13952783
2020,5,124921028,1,11,13952784
2020,5,124921040,1,11,13952785
2020,5,124921041,1,11,13952786
2020,7,124921042,1,9,13952787
2020,5,124921048,1,9,13952788
2020,5,124921053,1,11,13952789
2020,8,124921053,1,11,13952790
2020,5,124921058,1,11,13952794
2020,5,124921069,1,11,13952795
2020,5,124921072,2,9,13952796
2020,5,124921075,1,11,13952797
2020,5,124921077,1,11,13952798
2020,5,124921078,1,11,13952799
2020,5,124921084,3,9,13952800
2020,5,124921087,1,11,13952801
2020,5,124921089,1,11,13952802
2020,5,124921092,1,11,13952803
2020,9,124921097,1,11,13952805
2020,7,124921097,1,11,13952804
2020,5,124921104,1,9,13952806
2020,5,124921106,1,11,13952807
2020,5,124921118,1,11,13952808
2020,5,124921144,1,11,13952810
2020,5,124921158,1,11,13952811
2020,5,124921159,1,11,13952812
2020,5,124921166,1,11,13952813
2020,5,124921168,1,9,13952814
2020,16,124921176,1,11,13952817
2020,5,124921186,1,11,13952818
2020,5,124921193,44,1,13952819
2020,5,124921194,1,9,13952820
2020,5,124921198,1,11,13952821
2020,7,124921198,1,11,13952822
2020,12,124921198,1,11,13952823
2020,11,124921200,1,9,13952824
2020,5,124921208,1,11,13952825
2020,5,124921209,1,9,13952826
2020,5,124921235,1,11,13952827
2020,5,124921245,1,9,13952828
2020,5,124921246,1,11,13952829
2020,5,124921259,1,11,13952832
2020,5,124921264,1,11,13952833
2020,5,124921269,1,11,13952834
2020,5,124921272,1,11,13952835
2020,5,124921292,1,9,13952836
2020,5,124921295,1,11,13952837
2020,5,124921305,1,1,13952842
2020,5,124921305,1,11,13952843
2020,5,124921306,1,11,13952844
2020,5,124921309,3,9,13952845
2020,2,124921315,1,11,13952846
2020,5,124921315,1,11,13952847
2020,5,124921319,1,11,13952849
2020,5,124921321,1,11,13952850
2020,5,124921351,1,11,13952851
2020,12,124921359,3,9,13952852
2020,16,124921359,1.25,9,13952853
2020,2,124921363,1,9,13952854
2020,5,124921382,3,9,13952855
2020,5,124921383,1,11,13952856
2020,5,124921384,1,11,13952857
2020,5,124921402,1,11,13952859
2020,5,124921405,3,9,13952860
2020,5,124921408,10,1,13952861
2020,5,124921409,1,9,13952862
2020,5,124921414,5,9,13952863
2020,5,124921427,1,11,13952864
2020,5,124921454,1,11,13952867
2020,1,124921454,1,11,13952866
2020,5,124921457,1,11,13952868
2020,2,124921473,1,11,13952869
2020,5,124921490,1,11,13952870
2020,1,124921495,1,11,13952871
2020,2,124921502,1,9,13952872
2020,2,124921503,1,9,13952873
2020,17,124921506,1,11,13952874
2020,8,124921531,1,9,13952877
2020,3,124921531,1,9,13952875
2020,5,124921531,1,9,13952876
2020,5,124921535,1,11,13952879
2020,1,124921535,1,11,13952878
2020,5,124921538,1,1,13952880
2020,2,124921539,1,11,13952881
2020,5,124921573,1,11,13952882
2020,5,124921574,1,11,13952883
2020,5,124921607,1,9,13952884
2020,2,124921614,11,9,13952885
2020,5,124921626,1,9,13952886
2020,5,124921639,14.5,1,13952887
2020,8,124921639,5,9,13952888
2020,5,126951402,28,1,14540670
2020,5,127244563,1,11,14583553
2020,5,127245140,1,1,14583604
2020,5,127237469,10,1,14578488
2020,5,127245243,4,1,14583619
2020,11,127237552,,,14578498
2020,11,127244618,1,9,14583561
2020,11,127244803,1,11,14583576
2020,5,127244803,1,11,14578445
2020,5,127237141,1,9,14578452
2020,5,127244901,1,11,14583580
2020,5,127244914,1,9,14578455
2020,5,127237280,1,11,14578462
2020,5,127245114,9,1,14578466
2020,5,127245339,3,9,14578499
2020,16,127244526,1,11,14583552
2020,17,127244778,1,11,14583574
2020,17,127244911,1,11,14583582
2020,5,127245043,1,11,14583595
2020,12,127237121,1,11,14578451
2020,5,127245148,1,9,14583607
2020,13,127244422,,,14583549
2020,5,127244363,31,1,14583544
2020,5,127244753,1,9,14583569
2020,5,127244969,1,11,14583586
2020,5,127237260,1,11,14583591
2020,17,127237260,1,11,14583592
2020,10,127237260,1,11,14578461
2020,5,127245168,10,1,14583608
2020,5,127244579,1,11,14583557
2020,11,127244985,1,11,14578457
2020,5,127245217,3,1,14578482
2020,5,127245231,1,11,14583614
2020,5,127237502,1,11,14583620
2020,5,127244639,1,11,14583562
2020,5,127244733,1,11,14583567
2020,5,127244951,1,11,14583584
2020,17,127237255,1,9,14578460
2020,12,127237255,30,9,14578458
2020,5,127237465,1,11,14578486
2020,5,127245240,21,9,14583618
2020,1,127236742,1,9,14578417
2020,5,127236742,1,9,14578418
2020,5,127244466,1,11,14583551
2020,5,127245047,1,11,14583596
2020,5,127237348,1,11,14578471
2020,5,127244759,1,11,14578440
2020,5,127237160,1,9,14578453
2020,5,127237388,1,11,14578477
2020,5,127237486,4,1,14578491
2020,5,127245120,1,11,14583602
2020,4,127245120,1,11,14583601
2020,5,127245120,821,1,14578469
2020,5,127237489,1,11,14578492
2020,2,127245361,1,11,14583631
2020,4,127244600,1,11,14583560
2020,5,127244646,1,9,14583564
2020,11,127244773,1,11,14583573
2020,5,127244773,1,11,14583572
2020,5,127237123,1,11,14583578
2020,5,127237222,1,9,14578456
2020,5,127237256,1,11,14578459
2020,16,127244575,1,11,14583556
2020,2,127244575,1,9,14583554
2020,5,127244575,3,9,14583555
2020,2,127237344,3,9,14583603
2020,1,127245304,1,9,14583629
2020,5,127237511,25,1,14583623
2020,8,127244389,,,14583548
2020,1,127236800,1,11,14578419
2020,4,127236800,1,11,14578420
2020,5,127244717,1,11,14583566
2020,5,127244986,1,11,14583588
2020,5,127237476,1,1,14578490
2020,15,127245301,1,11,14583628
2020,5,127237592,1,9,14578503
2020,5,126622596,20.8,1,14481446
2020,5,127244431,1,11,14583550
2020,1,127236871,1,11,14578426
2020,11,127244834,1,9,14583579
2020,5,127245317,1,11,14583630
2020,2,127245317,1,11,14578497
2020,5,131757499,1,11,15492315
2020,5,131757842,1,11,15492335
2020,2,131757867,1,9,15492339
2020,5,131753731,1,11,15498435
2020,5,131753765,1,1,15498437
2020,5,131758359,1,11,15492359
2020,17,131758723,1,11,15492382
2020,2,131757018,1,9,15492285
2020,4,131757018,3,9,15492286
2020,5,131757257,1,11,15492304
2020,16,131753494,1,11,15492314
2020,5,131757694,1,11,15492326
2020,8,131753554,1,11,15492327
2020,12,131753554,1,11,15498428
2020,5,131758061,1,11,15492347
2020,2,131758209,1,11,15498436
2020,5,131753812,1,11,15498441
2020,1,131758678,1,9,15492372
2020,2,131758752,1,11,15492385
2020,8,131758789,98,9,15498445
2020,5,131758789,1,9,15492390
2020,16,131758789,15,9,15498447
2020,4,126295290,1,11,14431575
2020,11,131758403,1,9,15492360
2020,5,131758825,1,11,15492396
2020,4,131757962,1,1,15492342
2020,5,131757962,5,1,15492343
2020,7,135749905,1,9,16259261
2020,2,135749905,2,9,16259260
2020,16,126299751,5,9,14437475
2020,5,126295596,1,11,14431597
2020,5,126299764,1,11,14437476
2020,5,126299784,,,14437477
2020,5,126299810,1,11,14437478
2020,16,126299810,1,11,14437479
2020,5,126299962,1,11,14437480
2020,5,126300023,5,9,14437481
2020,5,125753823,1,11,14298952
2020,12,125753823,1,11,14298953
2020,5,125753874,1,9,14298957
2020,5,125753880,1,11,14298960
2020,5,125753902,1,11,14298961
2020,5,125753915,1,11,14298966
2020,2,125753916,1,11,14210570
2020,5,125753941,1,1,14298969
2020,8,125753941,1,9,14298970
2020,5,125753945,1,11,14298971
2020,16,125753948,1,9,14298973
2020,5,125753948,2,1,14298972
2020,5,125753953,1,11,14298974
2020,2,125753960,1,11,14298976
2020,5,125753975,1,1,14298980
2020,5,125753983,1,11,14298982
2020,5,125753986,8,9,14298983
2020,5,125753991,4,9,14298984
2020,5,125753991,1,11,14298985
2020,5,125754004,4,1,14298990
2020,11,125754011,1,11,14298991
2020,5,125754062,1,11,14299004
2020,2,125754067,3,9,14299007
2020,5,125754067,2,9,14299008
2020,5,125754091,1,9,14299014
2020,12,125754091,1,11,14299015
2020,5,125754100,3,1,14299019
2020,5,125754105,1,11,14299021
2020,5,130843741,44.1,1,15218843
2020,5,126299734,4,9,14437474
2020,5,124904913,1,11,13937550
2020,5,124904964,2,9,13937557
2020,5,124920399,1,9,13952657
2020,5,124904972,1,11,13937558
2020,5,124904980,1,11,13937559
2020,5,124904983,3,9,13937562
2020,5,124904984,1,11,13937563
2020,5,124905002,1,11,13937565
2020,5,124905011,2,1,13937566
2020,5,124920462,2,1,13952670
2020,5,124905017,1,9,13937567
2020,5,124905047,3,9,13937569
2020,5,124905062,1,9,13937571
2020,5,124905070,1,11,13937572
2020,5,124905078,1,11,13937573
2020,5,124905084,1,11,13937574
2020,5,124905090,1,11,13937576
2020,8,124905096,1,11,13937579
2020,5,124920538,1,11,13952689
2020,1,124905107,1,11,13937581
2020,2,124905107,1,11,13952690
2020,4,124905107,1,11,13937582
2020,2,124920548,1,9,13937583
2020,5,124920548,18,9,13952695
2020,8,124920548,1,9,13937584
2020,5,124905128,1,11,13952697
2020,5,124905130,2,9,13952699
2020,5,124905131,1,11,13937585
2020,5,124905133,1,11,13937587
2020,5,124905141,1,11,13937588
2020,5,124905144,1,11,13937589
2020,5,124905145,1,11,13937590
2020,2,124920575,1,11,13952702
2020,5,124905150,1,11,13937591
2020,5,124905162,1,11,13952704
2020,5,124905164,1,9,13937592
2020,5,124905166,2,9,13937593
2020,5,124905166,1,11,13937594
2020,5,124905170,1,9,13937595
2020,5,124905177,1,9,13937596
2020,1,124905180,1,11,13937597
2020,5,124905185,1,11,13937598
2020,5,124905186,1,11,13937599
2020,5,124905188,1,11,13937600
2020,12,124905201,1,11,13937602
2020,5,124905209,1,9,13937604
2020,2,124905210,3,9,13937605
2020,1,124920644,1,9,13952714
2020,5,124905214,1,11,13937606
2020,5,124905215,1,11,13937607
2020,5,124905223,1,11,13937608
2020,5,124905224,1,9,13937609
2020,5,124905227,2,9,13937610
2020,5,124905230,10,1,13937611
2020,2,124905242,1,11,13937612
2020,8,124905248,9,9,13937613
2020,4,124905257,1,11,13937615
2020,5,124905264,30,1,13937616
2020,5,124905267,1,11,13937618
2020,4,124905269,1,9,13937619
2020,5,124905271,1,11,13937620
2020,5,124905274,1,11,13937621
2020,17,124905274,1,11,13937622
2020,5,124905277,1,11,13937624
2020,5,124905285,1,9,13937625
2020,5,124905290,1,11,13937626
2020,5,124905295,1,11,13937627
2020,5,124905301,1,9,13937628
2020,4,124905303,1,11,13937630
2020,5,124905305,6,9,13937631
2020,5,124905309,3,9,13937633
2020,5,124905317,1,9,13937634
2020,1,124905322,1,11,13937635
2020,5,124905331,1,11,13937636
2020,8,124905331,1,11,13937637
2020,5,124905339,1,9,13937638
2020,5,124905343,1,9,13937639
2020,1,124905368,1,1,13937645
2020,2,124905368,0.5,1,13937646
2020,5,124921724,11.1,1,13952895
2020,10,124905668,1.1,1,13937665
2020,1,124922518,4.92,1,13952952
2020,5,124906010,24,1,13937676
2020,5,134105961,1,11,16001155
2020,5,134106265,1,11,16001167
2020,5,134103011,1,11,16001168
2020,7,134103011,1,11,16002991
2020,5,134103951,5.5,4,16003020
2020,2,134103975,1,11,16003024
2020,5,125753861,1,11,14298955
2020,17,125753818,1,9,14298951
2020,2,125753818,1,9,14298950
2020,5,125753877,1,11,14298958
2020,5,125758450,1,11,14210565
2020,5,125753913,8,9,14298964
2020,5,125753913,16,1,14298965
2020,5,125753922,1,11,14298967
2020,8,125753931,20,9,14298968
2020,5,125753963,1,11,14298977
2020,5,125753981,50,1,14298981
2020,5,125753993,1,11,14298986
2020,8,125753997,26,9,14298988
2020,5,125753997,5,9,14298987
2020,5,125754020,26,1,14298993
2020,5,125754022,1,1,14210585
2020,16,125754033,1,11,14298995
2020,5,130138176,1,1,15132380
2020,2,130138193,1,11,15132531
2020,5,130138280,1,11,15132540
2020,2,130138309,1,11,15132387
2020,12,130141863,1,9,15132393
2020,7,130138541,1,9,15132549
2020,5,130138599,1,9,15132552
2020,5,130138595,1,1,15132551
2020,2,130138634,1,11,15132553
2020,5,130138654,1,11,15132556
2020,2,130138654,1,11,15132555
2020,5,130142064,1,11,15132562
2020,15,130142131,1,11,15132564
2020,5,130142206,7,1,15132566
2020,13,130142206,1,9,15132405
2020,5,130142206,4,9,15132567
2020,5,130142421,82.6,1,15132414
2020,5,130142421,1,11,15132415
2020,11,130139012,1,11,15132582
2020,5,130139012,1,11,15132416
2020,2,130139100,1,11,15132586
2020,4,130139100,1,11,15132587
2020,5,130139100,1,11,15132418
2020,5,130139166,1,11,15132589
2020,2,130142620,1,9,15132424
2020,2,130142627,1,11,15132426
2020,5,130142630,1,9,15132428
2020,5,130139183,1,11,15132595
2020,5,137050214,3,9,16503460
2020,5,124921678,18,1,13952889
2020,5,124921698,11.1,1,13952893
2020,5,127658790,33,1,14638614
2020,5,127660709,0.25,1,14634687
2020,5,127660663,10,1,14634686
2020,5,123403216,2,9,13578509
2020,5,123403279,1,9,13578516
2020,8,123403283,1,9,13578519
2020,5,123403283,31,9,13578517
2020,7,123403283,1,9,13578518
2020,5,123403303,1,11,13578520
2020,5,123403305,1,11,13578521
2020,5,123403351,7,1,13578528
2020,5,123403382,2,9,13578532
2020,5,123403543,1,11,13578549
2020,5,123407055,1,11,13583140
2020,9,123403665,2,9,13578565
2020,5,123403163,1,11,13578504
2020,7,123403263,1,11,13578513
2020,11,123403270,1,11,13578515
2020,5,123406890,1,9,13583123
2020,12,123406890,1,9,13583124
2020,5,123403665,1,9,13578564
2020,5,123403666,1,11,13578566
2020,5,123403356,1,11,13578529
2020,5,123403372,2,1,13578530
2020,5,123403444,1,9,13578538
2020,5,123403484,1,11,13578540
2020,7,123403484,1,11,13578541
2020,5,123403489,1,11,13578542
2020,5,123403558,2,9,13578551
2020,5,123403574,1,11,13578553
2020,5,123403618,1,9,13578559
2020,5,123407088,1,11,13583143
2020,8,123403729,1,11,13578575
2020,5,123403741,1,11,13578576
2020,5,123403759,1,1,13578579
2020,5,123403764,1,9,13578580
2020,5,123403778,1,11,13578582
2020,5,123403783,1,9,13578583
2020,5,123403785,1,11,13578584
2020,5,123403814,1,11,13578588
2020,8,123403824,1,11,13578591
2020,5,123403826,1,9,13578592
2020,8,123403827,1,9,13578593
2020,5,123403834,1,9,13578594
2020,5,123403837,1,11,13578595
2020,5,123403838,1,11,13578596
2020,5,123403841,1,11,13578597
2020,5,123403846,1,11,13578598
2020,5,123403847,1,11,13578599
2020,5,123403848,1,11,13578600
2020,4,123403863,1,11,13578604
2020,17,123403863,1,11,13578605
2020,2,123403863,1,11,13578603
2020,5,123403867,1,11,13578607
2020,5,123403870,1,11,13578608
2020,5,123403872,1,11,13578609
2020,5,123403875,1,11,13578610
2020,12,123403879,1,11,13578611
2020,5,123403886,1,11,13578612
2020,4,123403910,5,9,13578613
2020,2,123403954,1,11,13578614
2020,5,123403957,2,9,13578615
2020,16,123403980,1,11,13578618
2020,5,123404031,1,11,13578621
2020,5,123404032,1,11,13578622
2020,12,123404034,1,9,13578624
2020,5,123404042,1,11,13578626
2020,5,123404043,1,11,13578627
2020,5,123404065,2,9,13578632
2020,2,123404089,1,11,13578639
2020,1,123404120,1,11,13578643
2020,5,123404121,1,11,13578644
2020,5,123404123,3,9,13578645
2020,5,123404134,1,9,13578647
2020,5,123404153,1,11,13578654
2020,5,123404171,1,9,13578658
2020,5,123404174,1,11,13578660
2020,5,123404186,1,11,13578662
2020,5,123404189,1,9,13578663
2020,5,123404198,1,9,13578665
2020,5,123404232,1,11,13578670
2020,5,123404242,1,11,13578671
2020,17,123404244,2,9,13578672
2020,4,123404291,1,11,13578690
2020,5,123404307,1,11,13578691
2020,17,123404307,34.5,1,13578692
2020,5,123404308,10,1,13578693
2020,5,123404311,1,11,13578694
2020,4,123404343,1,11,13578696
2020,5,123404345,1,11,13578697
2020,5,123404377,1,9,13578701
2020,5,123404414,1,1,13578705
2020,5,123404416,1,11,13578706
2020,5,123404423,1,11,13578709
2020,5,123404458,1,9,13578711
2020,5,123404474,1,11,13578712
2020,5,123404483,10,1,13578714
2020,5,123404520,1,9,13578717
2020,5,123404532,1,11,13578719
2020,5,123404552,1,11,13578723
2020,5,123404554,3,9,13578724
2020,5,123404558,2,9,13578726
2020,5,123404560,1,11,13578727
2020,5,123404575,1,11,13578731
2020,5,123409586,1,11,13578732
2020,5,123409600,1,11,13578733
2020,5,123403203,1,11,13578508
2020,5,123406903,3,9,13583126
2020,5,123403313,1,11,13578522
2020,5,123403406,1,9,13578533
2020,5,123403422,1,11,13578537
2020,5,123403466,1,11,13578539
2020,5,123403536,1,11,13578548
2020,2,123403552,1,11,13578550
2020,5,123403609,1,9,13578557
2020,5,123403611,1,11,13578558
2020,5,123403637,1,11,13578560
2020,2,123403669,1,11,13578568
2020,1,123403669,1,11,13578567
2020,4,123403669,1,11,13578569
2020,5,123403683,1,11,13578570
2020,5,123403701,1,9,13578573
2020,1,123403702,1,9,13578574
2020,1,123403747,1,9,13578577
2020,2,123403747,9,9,13578578
2020,5,123403808,1,11,13578586
2020,5,123404027,1,11,13578619
2020,5,123404030,1,11,13578620
2020,4,123404046,1,11,13578628
2020,5,123404055,1,11,13578631
2020,2,123404069,1,11,13578633
2020,5,123404072,1,9,13578634
2020,2,123404079,1,9,13578635
2020,5,123404080,1,11,13578636
2020,5,123404083,1,11,13578637
2020,5,123404094,1,11,13578640
2020,5,123404116,1,11,13578641
2020,5,123404117,1,11,13578642
2020,5,123404130,1,11,13578646
2020,5,123404139,17,1,13578648
2020,17,123404139,1,1,13578649
2020,5,123404142,1,11,13578650
2020,5,123404196,1,11,13578664
2020,13,123404201,1,9,13578666
2020,5,123404202,1,11,13578667
2020,5,123404228,1,11,13578669
2020,5,123404250,2,4,13578673
2020,5,123404257,1,11,13578676
2020,5,123404258,1,11,13578677
2020,5,123404259,1,11,13578678
2020,5,123404265,1,1,13578679
2020,1,123404268,,,13578680
2020,5,123404269,1,11,13578681
2020,5,123404282,1,11,13578685
2020,5,123404283,1,11,13578686
2020,10,123404284,1,11,13578688
2020,5,123404284,1,1,13578687
2020,5,123404286,1,11,13578689
2020,5,123404313,1,11,13578695
2020,5,123404359,1,11,13578698
2020,2,123404365,1,11,13578699
2020,10,123404372,1,11,13578700
2020,5,123404409,1,9,13578702
2020,5,123404417,1,11,13578707
2020,5,123404420,1,11,13578708
2020,5,123404447,1,11,13578710
2020,5,123404476,1,11,13578713
2020,12,123404523,1,9,13578718
2020,5,123404548,1,11,13578722
2020,2,123409611,1,11,13578734
2020,5,123409626,1,9,13578735
2020,5,123407372,1,9,13583200
2020,5,123409670,1,11,13578739
2020,5,123409671,2,9,13578740
2020,5,123409674,22,1,13578741
2020,5,123409683,1,11,13578743
2020,5,123409704,1,11,13578747
2020,2,123409708,1,11,13578748
2020,14,123409708,1,11,13578749
2020,5,123409713,5,1,13578750
2020,5,123409747,3,1,13578751
2020,5,123409752,1,9,13578752
2020,5,123409762,4,9,13578753
2020,5,123409765,1,11,13578754
2020,5,123409773,1,11,13578755
2020,5,123409778,1,11,13578757
2020,5,123409779,1,9,13578758
2020,5,123409806,2,9,13578759
2020,5,123409816,1,11,13578760
2020,5,123409827,1,9,13578761
2020,5,123409830,1,11,13578762
2020,5,123409832,1,9,13578763
2020,2,123409877,2,9,13578764
2020,5,123409879,1,9,13578765
2020,5,123409890,1,11,13578770
2020,2,123409905,1,1,13578771
2020,5,123409907,1,11,13578772
2020,10,123409911,1,9,13578773
2020,2,123409921,3,9,13578774
2020,5,123409922,1,11,13578775
2020,5,123409942,1,11,13578776
2020,5,123409953,2,9,13578777
2020,5,123409959,,,13578779
2020,16,123409961,20,9,13578780
2020,5,123409962,15.5,1,13578781
2020,5,123409963,1,9,13578782
2020,5,123409964,1,11,13578783
2020,5,123409966,1,11,13578784
2020,5,123409967,1,11,13578785
2020,1,123409973,1,11,13578786
2020,5,123409976,1,11,13578787
2020,5,123409990,1,11,13578788
2020,5,123409991,1,11,13578789
2020,12,123409995,1,9,13578791
2020,2,123409995,1,9,13578790
2020,5,123410024,1,11,13578793
2020,5,123410028,1,11,13578796
2020,5,123410035,12,1,13578800
2020,8,123410035,3,9,13578801
2020,17,123410038,2.5,9,13578802
2020,12,123410040,1,11,13578804
2020,5,123410040,1,11,13578803
2020,5,123410042,1,1,13578805
2020,5,123410045,1,11,13578806
2020,5,123410046,1,11,13578807
2020,5,123410047,1,11,13578808
2020,5,123410051,1,11,13578809
2020,2,123410063,2,9,13578810
2020,5,123410065,1,11,13578811
2020,5,123410073,1,11,13578813
2020,5,123410074,1,9,13578814
2020,5,123410077,1,11,13578816
2020,5,123410081,1,11,13578818
2020,5,123410099,10,1,13578819
2020,5,123410105,1,9,13578820
2020,5,123410107,0.5,1,13578821
2020,5,123410109,1,9,13578822
2020,5,123410109,1,11,13578823
2020,5,123410110,1,11,13578824
2020,2,123410113,1,9,13578825
2020,12,123410113,4,9,13578827
2020,5,123410113,2,9,13578826
2020,5,123410116,3,9,13578829
2020,5,123410117,1,11,13578830
2020,5,123410122,1,11,13578831
2020,2,123410128,1,11,13578832
2020,2,123410159,1,11,13578834
2020,5,123410160,1,11,13578835
2020,8,123410161,2,9,13578838
2020,2,123410161,1,9,13578836
2020,6,123410161,2,9,13578837
2020,8,123410176,1,11,13578839
2020,5,123410177,1,9,13578840
2020,2,123410178,1,9,13578841
2020,2,123410187,1,11,13578845
2020,5,123410190,15.3,1,13578846
2020,8,123410191,1,11,13578847
2020,5,123410192,,,13578848
2020,5,123410223,1,11,13578849
2020,7,123410223,2,9,13578850
2020,5,123410231,1,11,13578851
2020,5,123410233,1,9,13578852
2020,5,123410236,1,9,13578853
2020,5,123410251,1,9,13578854
2020,5,123410253,1,9,13578855
2020,5,123410254,1,9,13578856
2020,5,123410265,2,9,13578857
2020,11,123410270,1,9,13578858
2020,5,123410276,1,9,13578859
2020,5,123410281,1,9,13578860
2020,5,123410290,1,9,13578861
2020,5,123410310,1,9,13578863
2020,5,123410314,4,9,13578864
2020,17,123410320,1,11,13578866
2020,5,123410320,3,1,13578865
2020,5,128741235,78,10,14847458
2020,5,128741264,16,1,14852719
2020,8,128741280,473,5,14847459
2020,5,124920075,4,9,13952614
2020,1,124922451,1,1,13952948
2020,5,129379532,3,1,14978339
2020,5,129384677,230.8,1,14982800
2020,5,126295414,1,11,14431577
2020,11,126295454,1,9,14431582
2020,5,126295454,2,9,14431581
2020,2,126295454,1,9,14431580
2020,5,126295542,1,11,14431587
2020,5,126295547,1,11,14431588
2020,2,126295565,1,9,14431590
2020,5,126295566,1,11,14431591
2020,5,126295589,1,11,14431594
2020,5,130138198,1,11,15132532
2020,11,130138562,1,11,15132550
2020,12,130138701,1,9,15132561
2020,16,130142220,1,11,15132406
2020,5,130138835,1,9,15132569
2020,2,130142291,1,9,15132577
2020,5,130138943,1,11,15132579
2020,2,130142628,1,11,15132427
2020,2,131753391,1,11,15498412
2020,8,131757546,59.5,9,15492318
2020,8,131757546,1,11,15492319
2020,5,131753631,1,11,15492341
2020,5,131758783,3,9,15492389
2020,16,134752588,7.5,9,16097981
2020,5,134752588,47,1,16097980
2020,5,134754578,12076.4,1,16097986
2020,5,134754660,6,1,16097992
2020,5,134752774,1.5,1,16097999
2020,5,134752782,42,1,16098009
2020,8,134754687,76,9,16095000
2020,5,134754689,1,11,16095002
2020,8,134754689,1,11,16095003
2020,1,134752976,6.7,1,16095028
2020,2,131757051,1,11,15492288
2020,1,131757060,1,9,15492289
2020,5,131757426,1,11,15492312
2020,4,131757446,1,11,15492313
2020,8,131757446,1,11,15498424
2020,1,131757446,1,11,15498423
2020,8,131757783,1,11,15492331
2020,5,131758328,2,1,15492356
2020,2,131758328,1,1,15492355
2020,5,131758718,1,11,15492378
2020,5,131758529,1,11,15492366
2020,5,131753887,5,1,15492388
2020,5,131758815,1,9,15492395
2020,5,134754667,40.01,1,16094978
2020,10,134754671,3,9,16094983
2020,10,134754671,0.25,3,16094981
2020,12,134752786,1089.122,1,16098019
2020,8,134752786,214,9,16098018
2020,18,134752786,,,16094997
2020,5,134752792,89.01,1,16098026
2020,2,134754819,0.5,1,16098039
2020,13,131758713,1,11,15492377
2020,5,131916585,36.7,1,15577739
2020,5,134452880,16,1,16057452
2020,5,134449324,7.7,1,16059555
2020,5,134453020,32.9,1,16062475
2020,5,134449344,12,1,16059568
2020,1,131757231,1,9,15492301
2020,4,131757507,1,11,15492316
2020,5,131758191,1,11,15492352
2020,7,131758757,1,11,15492386
2020,2,131757079,1,11,15492290
2020,10,131757088,1,9,15492293
2020,2,131757088,1,9,15492291
2020,4,131757088,1,9,15492292
2020,2,131757192,1,11,15492299
2020,5,131757215,1,11,15492300
2020,5,131753487,2,9,15498425
2020,5,131757827,1,11,15492334
2020,2,131758048,1,9,15498433
2020,12,131758798,1,11,15492392
2020,5,131758805,1,11,15492393
2020,5,131758834,2,9,15498449
2020,2,131757123,1,11,15492294
2020,5,131758584,1,11,15492368
2020,5,131758604,,,15492369
2020,5,131753865,1,11,15498443
2020,2,131758708,1,9,15492375
2020,5,133402033,3370,1,15877763
2020,5,134452439,84,1,16057425
2020,5,134452633,1,4,16057433
2020,1,134452652,57.9,1,16057434
2020,1,134452680,1,1,16057436
2020,5,134452987,50,1,16057454
2020,1,134452987,0.02,1,16057455
2020,5,134452996,238,1,16057458
2020,5,134452999,45,1,16057460
2020,2,134453003,32.5,1,16057462
2020,5,134453003,1429.6,1,16057463
