"DATA_YEAR","BIAS_ID","OFFENSE_ID"
2020,21,148233637
2020,21,148233639
2020,21,148233640
2020,21,148233641
2020,21,148933448
2020,21,148933452
2020,21,148933453
2020,21,148933454
2020,21,148933456
2020,21,148933455
2020,21,148933457
2020,21,148933458
2020,21,148933461
2020,21,148933463
2020,21,148933464
2020,21,148933465
2020,21,148933466
2020,21,148933467
2020,21,148933468
2020,21,148933469
2020,21,148933470
2020,21,148933471
2020,21,148933472
2020,21,148933473
2020,21,148933474
2020,21,148933475
2020,21,148933477
2020,21,148933478
2020,21,148933479
2020,21,148933480
2020,21,148933481
2020,21,148933482
2020,21,148933485
2020,21,148933486
2020,21,148933489
2020,21,148933491
2020,21,148933492
2020,21,148933494
2020,21,148933495
2020,21,148933497
2020,21,148933499
2020,21,148933501
2020,21,148933502
2020,21,148933503
2020,21,148933505
2020,21,148933508
2020,21,148933510
2020,21,148933512
2020,21,148933513
2020,21,148933514
2020,21,148933515
2020,21,148933517
2020,21,148933518
2020,21,148933520
2020,21,148933521
2020,21,148933522
2020,21,148933524
2020,21,148933526
2020,21,148933528
2020,21,148933530
2020,21,148933531
2020,21,148933532
2020,21,148933536
2020,21,148933537
2020,21,148933538
2020,21,148933540
2020,21,148933541
2020,21,148933542
2020,21,148933543
2020,21,148933544
2020,21,148933545
2020,21,148933548
2020,21,148933551
2020,21,148933552
2020,21,148933553
2020,21,148933554
2020,21,148933555
2020,21,148933556
2020,21,148933558
2020,21,148933559
2020,21,148933560
2020,21,148933562
2020,21,148933563
2020,21,148933564
2020,21,148933565
2020,21,148933566
2020,21,148933567
2020,21,148933569
2020,21,148933568
2020,21,148933571
2020,21,148933572
2020,21,148933573
2020,21,148933574
2020,21,148933575
2020,21,148933576
2020,21,148933577
2020,21,148933578
2020,21,148933579
2020,21,148933581
2020,21,148933582
2020,21,148933583
2020,21,148933584
2020,21,148933585
2020,21,148933586
2020,21,148933587
2020,21,148933589
2020,21,148933591
2020,21,148933592
2020,21,148933593
2020,21,148933594
2020,21,148933595
2020,21,148933596
2020,21,148933597
2020,21,148933598
2020,21,148933599
2020,21,148933600
2020,21,148933601
2020,21,148933602
2020,21,148933603
2020,21,148933604
2020,21,148933605
2020,21,148933606
2020,21,148933607
2020,21,148933608
2020,21,148933609
2020,21,148933610
2020,21,148933611
2020,21,148933612
2020,21,148933613
2020,21,148933614
2020,21,148933615
2020,21,148933617
2020,21,148933618
2020,21,148933620
2020,21,148933621
2020,21,148933622
2020,21,148933623
2020,21,148933624
2020,21,148933625
2020,21,148933626
2020,21,148933628
2020,21,148933629
2020,21,148933630
2020,21,148933631
2020,21,148933632
2020,21,148933633
2020,21,148933634
2020,21,148933635
2020,21,148933636
2020,21,148933637
2020,21,148933638
2020,21,148933639
2020,21,148933640
2020,21,148933641
2020,21,148933644
2020,21,148933645
2020,21,148933646
2020,21,148933647
2020,21,148933648
2020,21,148933650
2020,21,148933651
2020,21,148933653
2020,21,148933656
2020,21,148933657
2020,21,148933658
2020,21,148933659
2020,21,148933660
2020,21,148933663
2020,21,148933664
2020,21,148933665
2020,21,148933666
2020,21,148933667
2020,21,148933669
2020,21,148933670
2020,21,148933671
2020,21,148933672
2020,21,148933673
2020,21,148933674
2020,21,148933675
2020,21,148933676
2020,21,148933678
2020,21,148933677
2020,21,148933679
2020,21,148933680
2020,21,148933681
2020,21,148933682
2020,21,148933683
2020,21,148933684
2020,21,148933685
2020,21,148933686
2020,21,148933687
2020,21,148933688
2020,21,148933689
2020,21,148933690
2020,21,148933691
2020,21,148933692
2020,21,148933693
2020,21,148933694
2020,21,148933695
2020,21,148933696
2020,21,148933697
2020,21,148933698
2020,21,148933699
2020,21,148933701
2020,21,148933702
2020,21,148933704
2020,21,148933705
2020,21,148933706
2020,21,148933707
2020,21,148933708
2020,21,148933709
2020,21,148933710
2020,21,148933711
2020,21,148933712
2020,21,148933713
2020,21,148933714
2020,21,148933715
2020,21,148933716
2020,21,148933717
2020,21,148933718
2020,21,148933719
2020,21,148933722
2020,21,148933723
2020,21,148933724
2020,21,148933726
2020,21,148933727
2020,21,148933728
2020,21,148933729
2020,21,148933730
2020,21,148933731
2020,21,148933732
2020,21,148933733
2020,21,148933734
2020,21,148933735
2020,21,148933736
2020,21,148933737
2020,21,148933739
2020,21,148933738
2020,21,148933740
2020,21,148933741
2020,21,148933742
2020,21,148933744
2020,21,148933745
2020,21,148933746
2020,21,148933747
2020,21,148933748
2020,21,148933749
2020,21,148933751
2020,21,148933752
2020,21,148933753
2020,21,148933754
2020,21,148933755
2020,21,148933756
2020,21,148933757
2020,21,148933758
2020,21,148933759
2020,21,148933760
2020,21,148933762
2020,21,148933763
2020,21,148933764
2020,21,148233642
2020,21,148233643
2020,21,148233644
2020,21,148233645
2020,21,148233646
2020,21,148233647
2020,21,148233649
2020,21,148233648
2020,21,148233651
2020,21,148233650
2020,21,148233653
2020,21,148233652
2020,21,148233654
2020,21,148233655
2020,21,148233656
2020,21,148233657
2020,21,148233658
2020,21,148233660
2020,21,148233659
2020,21,148233662
2020,21,148233661
2020,21,148233665
2020,21,148233666
2020,21,148233667
2020,21,148233668
2020,21,148233670
2020,21,148233669
2020,21,148233671
2020,21,148233672
2020,21,148233673
2020,21,148233674
2020,21,148233677
2020,21,148233678
2020,21,148233679
2020,21,148233680
2020,21,148233681
2020,21,148233682
2020,21,148233683
2020,21,148233684
2020,21,148233686
2020,21,148233685
2020,21,148233687
2020,21,148233688
2020,21,148233689
2020,21,148233690
2020,21,148233691
2020,21,148233692
2020,21,148233694
2020,21,148233693
2020,21,148233695
2020,21,148233696
2020,21,148233697
2020,21,148233699
2020,21,148233698
2020,21,148233700
2020,21,148233701
2020,21,154104920
2020,21,154109117
2020,21,154109122
2020,21,154104958
2020,21,154104975
2020,21,154104985
2020,21,154105005
2020,21,154109163
2020,21,154109187
2020,21,154109196
2020,21,154105057
2020,21,154109209
2020,21,154109211
2020,21,154109215
2020,21,154105081
2020,21,154105117
2020,21,154105118
2020,21,154109274
2020,21,154105137
2020,21,154109291
2020,21,154109328
2020,21,154109348
2020,21,154109364
2020,21,154109384
2020,21,154105246
2020,21,154105254
2020,21,154105264
2020,21,154105266
2020,21,154105278
2020,21,154109438
2020,21,154105285
2020,21,154109452
2020,21,154105323
2020,21,154105338
2020,21,154105343
2020,21,154105348
2020,21,154105354
2020,21,154105376
2020,21,154105397
2020,21,154105455
2020,21,154109608
2020,21,154109607
2020,21,154109610
2020,21,154105485
2020,21,154105510
2020,21,154109675
2020,21,154109677
2020,21,154105575
2020,21,154105576
2020,21,154109697
2020,21,154109707
2020,21,154109716
2020,21,154105608
2020,21,154109803
2020,21,154109884
2020,21,154109893
2020,21,154105784
2020,21,154105793
2020,21,154109916
2020,21,154105808
2020,21,154109972
2020,21,154105845
2020,21,154109981
2020,21,154110015
2020,21,154105934
2020,21,154110029
2020,21,154110038
2020,21,154105963
2020,21,154105964
2020,21,154106016
2020,21,154734117
2020,21,154738645
2020,21,154738653
2020,21,154734172
2020,21,154738702
2020,21,154734183
2020,21,154737532
2020,21,154732881
2020,21,154732884
2020,21,154737578
2020,21,154737577
2020,21,154732949
2020,21,154737581
2020,21,154732957
2020,21,154732962
2020,21,154737601
2020,21,154737616
2020,21,154732987
2020,21,154733117
2020,21,154737773
2020,21,154733176
2020,21,154733183
2020,21,154737866
2020,21,154733323
2020,21,154733330
2020,21,154733347
2020,21,154733375
2020,21,154738026
2020,21,154738036
2020,21,154733434
2020,21,154738046
2020,21,154733458
2020,21,154733478
2020,21,154738064
2020,21,154733481
2020,21,154738086
2020,21,154733527
2020,21,154733537
2020,21,154733565
2020,21,154738162
2020,21,154738180
2020,21,154738190
2020,21,154733620
2020,21,154738205
2020,21,154738206
2020,21,154738219
2020,21,154738293
2020,21,154738298
2020,21,154738323
2020,21,154738333
2020,21,154738361
2020,21,154733786
2020,21,154733802
2020,21,154733799
2020,21,154733949
2020,21,154738495
2020,21,154733965
2020,21,154733971
2020,21,154734002
2020,21,154734020
2020,21,154738558
2020,21,154734144
2020,21,154738663
2020,21,154738665
2020,21,154734154
2020,21,154734169
2020,21,154738704
2020,21,154734195
2020,21,154734197
2020,21,155169123
2020,21,155172934
2020,21,155172942
2020,21,155172943
2020,21,155172955
2020,21,155169185
2020,21,155169191
2020,21,155169187
2020,21,155169188
2020,21,155169200
2020,21,155169199
2020,21,155173010
2020,21,155173023
2020,21,155173026
2020,21,155173025
2020,21,155169223
2020,21,155173029
2020,21,155173035
2020,21,155173039
2020,21,155169238
2020,21,155169232
2020,21,155173046
2020,21,155169241
2020,21,155169242
2020,21,155169244
2020,21,155169247
2020,21,155169261
2020,21,155169262
2020,21,155169263
2020,21,155173066
2020,21,155169266
2020,21,155173073
2020,21,155173077
2020,21,155169283
2020,21,155169282
2020,21,155173081
2020,21,155169287
2020,21,155173099
2020,21,155173101
2020,21,155169301
2020,21,155173112
2020,21,155173120
2020,21,155173119
2020,21,155169321
2020,21,155169325
2020,21,155169333
2020,21,155173153
2020,21,155173154
2020,21,155169336
2020,21,155173174
2020,21,155169353
2020,21,155173209
2020,21,155173208
2020,21,155173216
2020,21,155173222
2020,21,155173221
2020,21,155173232
2020,21,155169407
2020,21,155173241
2020,21,155169406
2020,21,155173243
2020,21,155169418
2020,21,155173260
2020,21,155173259
2020,21,155169424
2020,21,155173273
2020,21,155173274
2020,21,155169431
2020,21,155169436
2020,21,155169437
2020,21,155173288
2020,21,155173316
2020,21,155169452
2020,21,155173341
2020,21,155173339
2020,21,155173346
2020,21,155169469
2020,21,155169477
2020,21,155169500
2020,21,155169506
2020,21,155169514
2020,21,155173378
2020,21,155173376
2020,21,155173382
2020,21,155173384
2020,21,155169525
2020,21,155169526
2020,21,155169536
2020,21,155173401
2020,21,155169539
2020,21,155169547
2020,21,155173405
2020,21,155173410
2020,21,155169552
2020,21,155173409
2020,21,155169557
2020,21,155169554
2020,21,155169560
2020,21,155173426
2020,21,155169561
2020,21,155173432
2020,21,155173437
2020,21,155173436
2020,21,155169566
2020,21,155169567
2020,21,155173441
2020,21,155169565
2020,21,155169569
2020,21,155169572
2020,21,155169573
2020,21,155169574
2020,21,155173450
2020,21,155169576
2020,21,155169577
2020,21,155173451
2020,21,155169579
2020,21,155169580
2020,21,155169581
2020,21,155173454
2020,21,155169583
2020,21,155169584
2020,21,155169585
2020,21,155169587
2020,21,155173467
2020,21,155173468
2020,21,155169588
2020,21,155173471
2020,21,155169589
2020,21,155169594
2020,21,155169593
2020,21,155173481
2020,21,155173483
2020,21,155169597
2020,21,155169596
2020,21,155173485
2020,21,155173489
2020,21,155169600
2020,21,155173491
2020,21,155169602
2020,21,155173493
2020,21,155169605
2020,21,155169604
2020,21,155173503
2020,21,155173499
2020,21,155173498
2020,21,155173506
2020,21,155169606
2020,21,155169607
2020,21,155173511
2020,21,155169609
2020,21,155169608
2020,21,155173513
2020,21,155169611
2020,21,155169612
2020,21,155169613
2020,21,155173518
2020,21,155169620
2020,21,155169619
2020,21,155169617
2020,21,155173519
2020,21,155169626
2020,21,155169627
2020,21,155169628
2020,21,155173530
2020,21,155173531
2020,21,155173528
2020,21,155173529
2020,21,155169630
2020,21,155169632
2020,21,155169633
2020,21,155173541
2020,21,155169634
2020,21,155169635
2020,21,155173542
2020,21,155173543
2020,21,155169641
2020,21,155169642
2020,21,155173545
2020,21,155173546
2020,21,155173547
2020,21,155173550
2020,21,155173549
2020,21,155169647
2020,21,155173556
2020,21,155169652
2020,21,155169651
2020,21,155169650
2020,21,155173555
2020,21,155169654
2020,21,155173560
2020,21,155173561
2020,21,155169659
2020,21,155173564
2020,21,155173563
2020,21,155173562
2020,21,155173565
2020,21,155169660
2020,21,155169669
2020,21,155169672
2020,21,155169671
2020,21,155173577
2020,21,155169677
2020,21,155169678
2020,21,155173578
2020,21,155173581
2020,21,155173582
2020,21,155169679
2020,21,155169680
2020,21,155173588
2020,21,155173587
2020,21,155173590
2020,21,155169692
2020,21,155169698
2020,21,155173608
2020,21,155169695
2020,21,155169700
2020,21,155173609
2020,21,155173615
2020,21,155173614
2020,21,155173611
2020,21,155173613
2020,21,155173619
2020,21,155173621
2020,21,155169705
2020,21,155173622
2020,21,155173623
2020,21,155169707
2020,21,155173624
2020,21,155173631
2020,21,155173632
2020,21,155173633
2020,21,155173635
2020,21,155169713
2020,21,155169712
2020,21,155173636
2020,21,155173638
2020,21,155169716
2020,21,155173640
2020,21,155169717
2020,21,155169718
2020,21,155173641
2020,21,155169723
2020,21,155173644
2020,21,155173645
2020,21,155169727
2020,21,155169728
2020,21,155173648
2020,21,155169719
2020,21,155169720
2020,21,155169729
2020,21,155173650
2020,21,155173649
2020,21,155169730
2020,21,155173654
2020,21,155173657
2020,21,155173658
2020,21,155169739
2020,21,155169745
2020,21,155169744
2020,21,155169748
2020,21,155169747
2020,21,155173662
2020,21,155169750
2020,21,155169752
2020,21,155169753
2020,21,155173664
2020,21,155173670
2020,21,155173671
2020,21,155173672
2020,21,155169757
2020,21,155173669
2020,21,155173674
2020,21,155173673
2020,21,155173676
2020,21,155173675
2020,21,155169766
2020,21,155173678
2020,21,155173687
2020,21,155173684
2020,21,155173690
2020,21,155173682
2020,21,155169771
2020,21,155173692
2020,21,155169773
2020,21,155169775
2020,21,155169778
2020,21,155173700
2020,21,155173695
2020,21,155173699
2020,21,155169781
2020,21,155169792
2020,21,155173716
2020,21,155169796
2020,21,155173720
2020,21,155169791
2020,21,155169789
2020,21,155169798
2020,21,155169800
2020,21,155169803
2020,21,155173729
2020,21,155173726
2020,21,155173725
2020,21,155173733
2020,21,155169815
2020,21,155169813
2020,21,155169812
2020,21,155169810
2020,21,155173739
2020,21,155173744
2020,21,155169816
2020,21,155173752
2020,21,155169818
2020,21,155173759
2020,21,155173757
2020,21,155173758
2020,21,155173756
2020,21,155173762
2020,21,155169822
2020,21,155173770
2020,21,155169824
2020,21,155173772
2020,21,155173771
2020,21,155169825
2020,21,155173774
2020,21,155173775
2020,21,155169828
2020,21,155169829
2020,21,155173777
2020,21,155173778
2020,21,155173783
2020,21,155173780
2020,21,155173781
2020,21,155173785
2020,21,155169837
2020,21,155173787
2020,21,155173788
2020,21,155169845
2020,21,155169846
2020,21,155169840
2020,21,155169847
2020,21,155169848
2020,21,155169852
2020,21,155169851
2020,21,155169856
2020,21,155173796
2020,21,155173800
2020,21,155169864
2020,21,155169865
2020,21,155169866
2020,21,155169867
2020,21,155173808
2020,21,155169873
2020,21,155173809
2020,21,155169868
2020,21,155169870
2020,21,155169869
2020,21,155169876
2020,21,155173813
2020,21,155173812
2020,21,155169879
2020,21,155169878
2020,21,155169880
2020,21,155169881
2020,21,155169882
2020,21,155173819
2020,21,155169883
2020,21,155169886
2020,21,155169887
2020,21,155173831
2020,21,155173826
2020,21,155169885
2020,21,155173820
2020,21,155173821
2020,21,155173833
2020,21,155169888
2020,21,155169890
2020,21,155169889
2020,21,155169893
2020,21,155169892
2020,21,155173840
2020,21,155173839
2020,21,155169896
2020,21,155169898
2020,21,155173838
2020,21,155173844
2020,21,155173845
2020,21,155169901
2020,21,155169895
2020,21,155173850
2020,21,155173849
2020,21,155169904
2020,21,155169907
2020,21,155169911
2020,21,155169918
2020,21,155169916
2020,21,155169908
2020,21,155169909
2020,21,155169917
2020,21,154109133
2020,21,154104991
2020,21,154105008
2020,21,154105024
2020,21,154109200
2020,21,154105053
2020,21,154105060
2020,21,154105066
2020,21,154105068
2020,21,154105073
2020,21,154109237
2020,21,154109256
2020,21,154109333
2020,21,154109344
2020,21,154109342
2020,21,154105194
2020,21,154109387
2020,21,154109422
2020,21,154105268
2020,21,154105276
2020,21,154109456
2020,21,154105305
2020,21,154109461
2020,21,154109463
2020,21,154109469
2020,21,154109498
2020,21,154109521
2020,21,154109533
2020,21,154105471
2020,21,154105500
2020,21,154105630
2020,21,154105640
2020,21,154109768
2020,21,154109785
2020,21,154109790
2020,21,154105702
2020,21,154109837
2020,21,154109875
2020,21,154105787
2020,21,154109905
2020,21,154109911
2020,21,154109963
2020,21,154109995
2020,21,154110003
2020,21,154110047
2020,21,160645003
2020,21,160645002
2020,21,160645020
2020,21,160646841
2020,21,160646849
2020,21,160646974
2020,21,160646975
2020,21,160646997
2020,21,160645183
2020,21,160645197
2020,21,160647043
2020,21,160645222
2020,21,160647115
2020,21,160647171
2020,21,160647170
2020,21,160647186
2020,21,160645369
2020,21,160647201
2020,21,160647220
2020,21,160647259
2020,21,160647268
2020,21,160647285
2020,21,160645443
2020,21,160645442
2020,21,160647312
2020,21,160645478
2020,21,160647362
2020,21,160645499
2020,21,160647365
2020,21,160647367
2020,21,160647374
2020,21,160647383
2020,21,160647387
2020,21,160645558
2020,21,160647423
2020,21,160647424
2020,21,160647426
2020,21,160645586
2020,21,160645588
2020,21,160645598
2020,21,160647456
2020,21,160645616
2020,21,160645643
2020,21,160645639
2020,21,160645640
2020,21,160647476
2020,21,160645663
2020,21,160647512
2020,21,160647520
2020,21,160645686
2020,21,160645691
2020,21,160647550
2020,21,160647551
2020,21,160645706
2020,21,160647558
2020,21,160647566
2020,21,160647568
2020,21,160647569
2020,21,160647574
2020,21,160645721
2020,21,160645725
2020,21,160645728
2020,21,160647604
2020,21,160647605
2020,21,160647609
2020,21,160647616
2020,21,160647615
2020,21,160647628
2020,21,160647629
2020,21,160647651
2020,21,160645805
2020,21,160647658
2020,21,160647687
2020,21,160647695
2020,21,160647705
2020,21,160647708
2020,21,160647738
2020,21,160645860
2020,21,160645867
2020,21,160647754
2020,21,160647760
2020,21,160647762
2020,21,160645896
2020,21,160647774
2020,21,160647781
2020,21,160647804
2020,21,160647814
2020,21,160647820
2020,21,160647821
2020,21,160647822
2020,21,160647844
2020,21,160645939
2020,21,160647867
2020,21,160647893
2020,21,160647902
2020,21,160645981
2020,21,160647925
2020,21,160645997
2020,21,160646020
2020,21,160646036
2020,21,160648008
2020,21,160648028
2020,21,160646069
2020,21,160648041
2020,21,160648056
2020,21,160648055
2020,21,160646097
2020,21,160648080
2020,21,160648087
2020,21,160648105
2020,21,160646160
2020,21,160646173
2020,21,160646172
2020,21,160651177
2020,21,160651176
2020,21,160648132
2020,21,160648143
2020,21,160648144
2020,21,160651207
2020,21,160648186
2020,21,160648223
2020,21,160648235
2020,21,160648246
2020,21,160648252
2020,21,160648270
2020,21,160648271
2020,21,160651313
2020,21,160648284
2020,21,160648287
2020,21,160648288
2020,21,160648290
2020,21,160648292
2020,21,160651324
2020,21,160651328
2020,21,160651337
2020,21,160651340
2020,21,160651341
2020,21,160651348
2020,21,161893435
2020,21,161888509
2020,21,161888678
2020,21,161893928
2020,21,161889113
2020,21,161889217
2020,21,161894340
2020,21,161894341
2020,21,161894369
2020,21,161892907
2020,21,161888110
2020,21,161892926
2020,21,161888127
2020,21,161888128
2020,21,161888130
2020,21,161888134
2020,21,161892951
2020,21,161892975
2020,21,161893111
2020,21,161893118
2020,21,161893149
2020,21,161893151
2020,21,161893182
2020,21,161888290
2020,21,161893198
2020,21,161893213
2020,21,161888313
2020,21,161888316
2020,21,161888317
2020,21,161888318
2020,21,161888347
2020,21,161888355
2020,21,161893429
2020,21,161893536
2020,21,161888550
2020,21,161893557
2020,21,151217454
2020,21,151217453
2020,21,151088577
2020,21,151083326
2020,21,151083350
2020,21,151088707
2020,21,151083379
2020,21,151088731
2020,21,151088732
2020,21,151088750
2020,21,151088764
2020,21,151088765
2020,21,151083435
2020,21,151083458
2020,21,151083463
2020,21,151083479
2020,21,151088851
2020,21,151083501
2020,21,151088869
2020,21,151083513
2020,21,151083539
2020,21,151083596
2020,21,151083640
2020,21,151083687
2020,21,151083688
2020,21,151089052
2020,21,151089082
2020,21,151089097
2020,21,151083745
2020,21,151089113
2020,21,151083770
2020,21,151089151
2020,21,151089158
2020,21,151083819
2020,21,151089214
2020,21,151089249
2020,21,151083943
2020,21,151083977
2020,21,151083998
2020,21,151084036
2020,21,151084037
2020,21,151089494
2020,21,151089502
2020,21,151089507
2020,21,151084151
2020,21,151084162
2020,21,151089562
2020,21,151089586
2020,21,151089595
2020,21,151089607
2020,21,151089658
2020,21,151084273
2020,21,151084283
2020,21,151089747
2020,21,151089751
2020,21,151089755
2020,21,151089763
2020,21,151089773
2020,21,151084349
2020,21,151089793
2020,21,151084369
2020,21,151089833
2020,21,151089846
2020,21,151083878
2020,21,151083881
2020,21,151083893
2020,21,151083898
2020,21,151089284
2020,21,151083920
2020,21,151089307
2020,21,151083944
2020,21,151089360
2020,21,151089369
2020,21,151089400
2020,21,151084022
2020,21,151089426
2020,21,151084095
2020,21,151084105
2020,21,151084140
2020,21,151084165
2020,21,151089554
2020,21,151089581
2020,21,151084202
2020,21,151084214
2020,21,151089726
2020,21,151089727
2020,21,151083276
2020,21,151083285
2020,21,151083323
2020,21,151083333
2020,21,151088689
2020,21,151083363
2020,21,151083373
2020,21,151083380
2020,21,151088747
2020,21,151088779
2020,21,151083434
2020,21,151083507
2020,21,151083522
2020,21,151083547
2020,21,151088922
2020,21,151083614
2020,21,151088959
2020,21,151088976
2020,21,151083638
2020,21,151083659
2020,21,151088995
2020,21,151089015
2020,21,151083699
2020,21,151083724
2020,21,151083742
2020,21,151089106
2020,21,151083765
2020,21,151083764
2020,21,151083784
2020,21,151083793
2020,21,151083801
2020,21,151089189
2020,21,151089209
2020,21,151089207
2020,21,151083845
2020,21,151089243
2020,21,151083870
2020,21,151083890
2020,21,151089276
2020,21,151089298
2020,21,151089306
2020,21,151083982
2020,21,151083993
2020,21,151084053
2020,21,151089444
2020,21,151084064
2020,21,151084066
2020,21,151084084
2020,21,151089559
2020,21,151089570
2020,21,151084210
2020,21,151084245
2020,21,151084279
2020,21,151084286
2020,21,151089729
2020,21,151089746
2020,21,151084325
2020,21,151089770
2020,21,151089777
2020,21,151084370
2020,21,151084386
2020,21,151089828
2020,21,151089840
2020,21,161893686
2020,21,161888741
2020,21,161888740
2020,21,161888650
2020,21,161888840
2020,21,161893944
2020,21,161889070
2020,21,161889085
2020,21,161894136
2020,21,161894152
2020,21,161894171
2020,21,161894196
2020,21,161894218
2020,21,161894228
2020,21,161894309
2020,21,161894342
2020,21,161894345
2020,21,161889371
2020,21,161888438
2020,21,161888701
2020,21,161888725
2020,21,161893750
2020,21,161893804
2020,21,161893899
2020,21,161888929
2020,21,161889215
2020,21,151641665
2020,21,151641664
2020,21,151641689
2020,21,151638005
2020,21,151641706
2020,21,151641707
2020,21,151637998
2020,21,151641657
2020,21,151641684
2020,21,151638020
2020,21,155656376
2020,21,155656397
2020,21,155661385
2020,21,155656418
2020,21,155170078
2020,21,155174087
2020,21,155170086
2020,21,155174088
2020,21,155174089
2020,21,155170087
2020,21,155170083
2020,21,155170085
2020,21,155174092
2020,21,155170089
2020,21,155170092
2020,21,155170093
2020,21,155170094
2020,21,155174094
2020,21,155174093
2020,21,155174095
2020,21,155170095
2020,21,155170096
2020,21,155170097
2020,21,155174101
2020,21,155170102
2020,21,155170104
2020,21,155170105
2020,21,155170106
2020,21,155170101
2020,21,155170103
2020,21,155174113
2020,21,155174112
2020,21,155174118
2020,21,155174122
2020,21,155170108
2020,21,155170109
2020,21,155170117
2020,21,155174129
2020,21,155174120
2020,21,155174121
2020,21,155170118
2020,21,155170114
2020,21,155170120
2020,21,155170121
2020,21,155170124
2020,21,155174135
2020,21,155174136
2020,21,155170123
2020,21,155170127
2020,21,155174141
2020,2,155170126
2020,21,155174145
2020,21,155174150
2020,21,155174147
2020,21,155170125
2020,21,155170129
2020,21,155174146
2020,21,155170132
2020,21,155170141
2020,21,155170140
2020,21,155174180
2020,21,155174183
2020,21,155174186
2020,21,155174182
2020,21,155174187
2020,21,155174184
2020,21,155174191
2020,21,155170147
2020,21,155174197
2020,21,155174199
2020,21,155174196
2020,21,155170151
2020,21,155174203
2020,21,155170154
2020,21,155174204
2020,21,155170153
2020,21,155170157
2020,21,155170158
2020,21,155170160
2020,21,155170159
2020,21,155170163
2020,21,155170162
2020,21,155170169
2020,21,155170172
2020,21,155170171
2020,21,155174226
2020,21,155170176
2020,21,155170180
2020,21,155174238
2020,21,155170185
2020,21,155170186
2020,21,155170187
2020,21,155170188
2020,21,155170191
2020,21,155170189
2020,21,155170192
2020,21,155170190
2020,21,155174243
2020,21,155174244
2020,21,155170193
2020,21,155170194
2020,21,155170195
2020,21,155170198
2020,21,155170199
2020,21,155170200
2020,21,155174252
2020,21,155170201
2020,21,155170204
2020,21,155170202
2020,21,155170203
2020,21,155170205
2020,21,155170207
2020,21,155170209
2020,21,155170206
2020,21,155170208
2020,21,155174253
2020,21,155174255
2020,21,154109063
2020,21,154109080
2020,21,154109089
2020,21,154109120
2020,21,154104956
2020,21,154104978
2020,21,154104998
2020,21,154109180
2020,21,154109232
2020,21,154109238
2020,21,154105102
2020,21,154105110
2020,21,154109267
2020,21,154109280
2020,21,154105166
2020,21,154105208
2020,21,154105214
2020,21,154105243
2020,21,154105265
2020,21,154105284
2020,21,154105287
2020,21,154105298
2020,21,154105307
2020,21,154105356
2020,21,154109537
2020,21,154105410
2020,21,154105415
2020,21,154105452
2020,21,154105466
2020,21,154105492
2020,21,154105497
2020,21,154109652
2020,21,154109663
2020,21,154105538
2020,21,154109676
2020,21,154105573
2020,21,154105590
2020,21,154105629
2020,21,154105637
2020,21,154105643
2020,21,154105656
2020,21,154109793
2020,21,154105681
2020,21,154105680
2020,21,154109822
2020,21,154105748
2020,21,154109912
2020,21,154109925
2020,21,154109933
2020,21,154109950
2020,21,154109949
2020,21,154105827
2020,21,154105839
2020,21,154105840
2020,21,154105859
2020,21,154105880
2020,21,154109993
2020,21,154105914
2020,21,154105930
2020,21,154110026
2020,21,154105982
2020,21,154105984
2020,21,154110092
2020,21,154110105
2020,21,154110119
2020,21,154104877
2020,21,154104878
2020,21,154109074
2020,21,154109084
2020,21,154109092
2020,21,154109103
2020,21,154104922
2020,21,154104941
2020,21,154104945
2020,21,154104967
2020,21,154105014
2020,21,154109164
2020,21,154105036
2020,21,154105056
2020,21,154105064
2020,21,154105088
2020,21,154109236
2020,21,154105101
2020,21,154105107
2020,21,154105113
2020,21,154105127
2020,21,154105129
2020,21,154109276
2020,21,154109285
2020,21,154109289
2020,21,154109360
2020,21,154109377
2020,21,154109481
2020,21,154109483
2020,21,154109524
2020,21,154105385
2020,21,154105388
2020,21,154109563
2020,21,154109569
2020,21,154109582
2020,21,154105427
2020,21,154109596
2020,21,154105448
2020,21,154105460
2020,21,154109627
2020,21,154109638
2020,21,154109657
2020,21,154109687
2020,21,154105585
2020,21,154105582
2020,21,154109714
2020,21,154105599
2020,21,154109728
2020,21,154105607
2020,21,154109769
2020,21,154109809
2020,21,154109810
2020,21,154110004
2020,21,154110016
2020,21,154110023
2020,21,154105944
2020,21,154105959
2020,21,154105970
2020,21,154110051
2020,21,154110104
2020,21,154110118
2020,21,154106019
2020,21,154106023
2020,21,154732715
2020,21,154732716
2020,21,154737614
2020,21,154732988
2020,21,154737621
2020,21,154732997
2020,21,154733063
2020,21,154733073
2020,21,154737691
2020,21,154737705
2020,21,154737712
2020,21,154733091
2020,21,154737730
2020,21,154733098
2020,21,154737764
2020,21,154733136
2020,21,154733137
2020,21,154737807
2020,21,154737815
2020,21,154737814
2020,21,154737813
2020,21,154737828
2020,21,154733178
2020,21,154737843
2020,21,154737844
2020,21,154737853
2020,21,154733220
2020,21,154733221
2020,21,154733238
2020,21,154733240
2020,21,154737924
2020,21,154733288
2020,21,154733293
2020,21,154733303
2020,21,154733302
2020,21,154733311
2020,21,154733313
2020,21,154737965
2020,21,154737962
2020,21,154733315
2020,21,154737986
2020,21,154733398
2020,21,154738025
2020,21,154733425
2020,21,154733431
2020,21,154738041
2020,21,154733479
2020,21,154738066
2020,21,154738103
2020,21,154738108
