"DATA_YEAR","PROPERTY_ID","PROP_DESC_ID","PROPERTY_VALUE","DATE_RECOVERED","NIBRS_PROP_DESC_ID"
2020,129384720,17,100,,144213633
2020,134453358,38,250,04-OCT-20,150716446
2020,134449451,27,150,,150718470
2020,134449451,61,400,,150718469
2020,129384777,37,6000,,144213718
2020,134449451,17,100,,150718471
2020,134449451,63,10,,150718472
2020,134449450,38,300,,150718468
2020,134453369,38,550,,150716459
2020,134453368,10,,,150716458
2020,134453382,63,1,,150716474
2020,134453378,38,550,,150716472
2020,134453393,3,3000,12-OCT-20,150716488
2020,134453397,3,3000,,150716489
2020,134453413,13,200,02-AUG-20,150716519
2020,134453427,3,20000,,150716538
2020,134453430,24,12000,,150716542
2020,134453431,3,2010,,150716543
2020,134449469,3,10000,,150716560
2020,134453453,20,28,,150716571
2020,134453453,25,30,,150716569
2020,134453453,51,0,,150716573
2020,134453461,20,100,,150718495
2020,134449479,36,900,,150716597
2020,134449479,54,700,,150718503
2020,129389796,47,0,,144213768
2020,129389801,36,900,,144213772
2020,129389800,38,700,,144213771
2020,129384829,10,,,144209833
2020,129384829,48,1,,144209832
2020,129384829,13,1,,144209831
2020,129384832,10,,,144209838
2020,129384848,3,10000,,144209858
2020,129384847,3,10000,01-APR-20,144209857
2020,129384899,63,7000,,144209930
2020,129384909,20,230,,144209950
2020,129384992,56,46,,144210065
2020,134449480,38,2000,,150716599
2020,134453483,26,200,,150716610
2020,134453483,7,900,,150718505
2020,134449481,63,200,,150718504
2020,134453497,5,10000,,150716623
2020,134453502,37,3000,15-OCT-20,150716628
2020,129390238,38,250,,144210136
2020,129390239,47,0,,144214372
2020,129390239,36,4800,,144214370
2020,129390239,63,20,,144214371
2020,129385053,38,762,,144210148
2020,129385069,19,796,,144210169
2020,129385079,38,1000,,144210183
2020,129385115,38,300,,144210217
2020,129385127,21,300,,144210238
2020,129385142,38,20,,144210259
2020,129385161,3,4000,,144210292
2020,129385160,3,4000,01-MAY-20,144210291
2020,129385169,3,8000,25-APR-20,144214510
2020,129385171,3,8000,,144210303
2020,129385203,7,225,,144210341
2020,129390376,3,18000,04-MAY-20,144214559
2020,129390377,3,18000,,144214560
2020,129385230,3,46000,,144210383
2020,129385235,38,250,,144210392
2020,129385236,38,20,,144210394
2020,129385236,61,500,,144210393
2020,134453516,6,1818,,150716645
2020,134453521,19,750,,150716653
2020,134449507,63,300,,150718530
2020,134453525,61,400,,150718531
2020,134453525,20,230,,150716657
2020,134453526,8,387,,150716659
2020,134453531,19,40,,150716669
2020,134449512,19,540,,150716676
2020,134449514,3,8000,20-JUN-20,150716680
2020,134453544,3,8000,,150716683
2020,134453547,3,10000,,150716687
2020,134453546,3,10000,18-OCT-20,150716686
2020,129622827,3,1,,144509620
2020,129622830,63,38,,144509623
2020,129622830,6,80,,144509624
2020,129622835,38,1,,144509628
2020,129622835,24,7000,,144509629
2020,129629762,4,600,,144505694
2020,129622873,63,2,,144505704
2020,129622880,10,,,144509687
2020,129629819,38,700,,144505757
2020,129629825,10,,,144509723
2020,129629839,63,1,,144505782
2020,129629846,63,1,,144509755
2020,129629855,3,1,,144505802
2020,129629869,3,1,,144505816
2020,129629894,63,480,,144509810
2020,129629899,63,1050,,144505845
2020,129622974,3,1,,144509821
2020,129629899,20,1300,,144509818
2020,129622984,63,1,,144509837
2020,129622988,63,200,,144509841
2020,129622995,4,700,,144509846
2020,129622995,63,60,,144505865
2020,129623010,26,300,,144505882
2020,129629936,63,10,,144509876
2020,129623048,8,9,,144509907
2020,129629964,10,,,144505919
2020,129623084,63,331,,144505954
2020,129623084,26,100,,144509947
2020,129623084,6,250,,144509945
2020,129623084,36,475,,144505955
2020,129623097,10,,,144505973
2020,129630018,38,1,,144505993
2020,129623114,63,1,,144509977
2020,129623125,63,105,,144506013
2020,129623125,6,240,,144509992
2020,129623125,20,40,,144509990
2020,129623163,4,750,,144510030
2020,129623167,63,61,,144510039
2020,129630079,9,0,,144506075
2020,129630079,25,50,,144510043
2020,129630079,22,0,,144506074
2020,129630079,63,1,,144510044
2020,129623190,63,4,,144510077
2020,129630117,15,350,,144510101
2020,129623241,63,1,,144506154
2020,129623246,38,1,,144510137
2020,129623243,38,2800,,144510135
2020,129623252,63,1,,144510144
2020,129623264,3,1,,144506172
2020,129623284,63,1,,144510179
2020,129630162,3,1,,144510186
2020,129623307,10,,,144510206
2020,129623320,10,,,144506244
2020,129623332,63,1,,144506257
2020,129630216,22,0,,144506255
2020,129623342,25,756,,144510253
2020,129630259,63,1,,144506317
2020,129623392,63,600,,144506324
2020,129623405,26,75,,144510321
2020,129623405,63,51,,144510317
2020,129623405,6,250,,144510318
2020,129630280,63,2,,144506337
2020,129623472,63,1,,144510411
2020,129630342,38,1300,,144506405
2020,129623480,3,3000,,144510426
2020,129384597,38,900,,144209520
2020,129384598,7,600,,144209522
2020,129384598,38,2000,,144209521
2020,129389576,3,5000,,144213488
2020,129384668,6,350,,144209618
2020,129389621,63,200,,144213539
2020,129389620,38,300,,144213537
2020,129389621,7,200,,144213542
2020,129389621,16,200,,144213540
2020,129384678,38,20,,144209640
2020,129389694,63,800,,144213664
2020,129389701,38,150,,144213672
2020,129384744,38,450,,144209718
2020,129389737,3,33000,,144213706
2020,129389763,3,4000,,144213739
2020,129389786,20,680,,144213758
2020,129389786,16,100,,144213759
2020,129384807,22,0,,144209803
2020,129384828,53,50,,144209830
2020,129384845,20,600,,144209855
2020,129389965,64,1000,,144214011
2020,129389989,20,489,,144214044
2020,129384952,52,0,,144210013
2020,129390065,19,75,,144210025
2020,129390062,19,75,18-APR-20,144210021
2020,129385044,36,200,,144214384
2020,129390248,38,100,,144214382
2020,129390297,38,500,,144214441
2020,129390298,38,500,,144214442
2020,129385081,38,150,,144210184
2020,129385083,38,150,,144210185
2020,129390303,20,400,,144210187
2020,129385113,3,400,,144210215
2020,129390312,38,100,,144214462
2020,129390311,38,100,,144214461
2020,129385124,38,100,,144210233
2020,129385136,38,2100,,144210249
2020,129385194,38,200,,144210331
2020,129385194,61,300,,144210330
2020,129385193,38,200,,144210329
2020,129390371,38,800,,144210348
2020,129390372,38,1000,,144214556
2020,129385218,8,595,,144210370
2020,129385223,3,20000,,144210378
2020,129390395,3,10000,,144214589
2020,129390394,38,200,,144214588
2020,129390395,16,200,,144214590
2020,129385250,3,12000,,144210411
2020,129390486,20,2543,,144214716
2020,129390591,17,200,,144214872
2020,129390591,7,500,,144214871
2020,129390634,52,0,,144214914
2020,129385368,20,506,,144210569
2020,129385387,38,875,,144210588
2020,129385403,38,10,,144210602
2020,129385432,10,,,144210635
2020,129385432,20,1,,144210634
2020,129385446,38,200,,144210648
2020,129391033,54,200,,144215448
2020,129391032,63,10,,144215446
2020,129391033,36,800,,144215447
2020,129385573,52,0,,144210800
2020,129391213,25,75,,144210885
2020,129391213,20,200,,144210884
2020,129391213,8,800,,144210883
2020,129391213,51,0,,144210887
2020,129391228,23,500,,144210907
2020,129391228,20,200,,144215740
2020,129385667,38,250,,144215789
2020,129391277,38,750,,144215791
2020,129391289,38,410,,144215811
2020,129391345,25,1000,,144215895
2020,129391345,6,10000,,144215894
2020,129391345,7,400,,144215897
2020,129385728,19,1100,,144211022
2020,129391476,38,400,,144211115
2020,129385809,25,300,,144216063
2020,129385809,61,300,,144211118
2020,129622879,20,4549,,144509686
2020,129622881,63,1,,144509691
2020,129622882,15,30,,144509694
2020,129622882,63,250,,144509693
2020,129629792,38,900,,144505722
2020,129629794,38,20,,144505723
2020,129629802,20,20,,144505734
2020,129629802,63,210,,144505735
2020,129629802,6,40,,144505736
2020,129622888,26,3000,,144509706
2020,129622894,3,1,,144509709
2020,129622900,10,,,144505761
2020,129622906,63,20,,144509725
2020,129622915,8,180,,144505772
2020,129629837,63,1,,144505780
2020,129622928,63,1,,144509747
2020,129622969,25,90,,144509807
2020,129622972,63,1,,144509816
2020,129622986,63,20,,144509839
2020,129622998,63,1,,144505867
2020,129629947,6,85,,144505903
2020,129623041,63,475,,144509898
2020,129623063,63,20,,144505926
2020,129623086,63,1,,144509948
2020,129623095,38,700,,144509956
2020,129623135,3,1,,144510002
2020,129623136,3,1,09-JUL-20,144510003
2020,129630055,38,1,,144510011
2020,129630055,63,1,,144510010
2020,129630061,4,130,,144506050
2020,129623183,3,1,,144510070
2020,129623219,10,,,144510108
2020,129623258,63,1,,144510147
2020,129623299,63,2,,144510196
2020,129623304,63,30,,144510204
2020,129623329,63,1,,144506254
2020,129630221,63,100,,144510247
2020,129623340,63,1,,144506268
2020,129623383,8,3,,144510291
2020,129623395,63,1001,,144510303
2020,129630301,63,300,,144506360
2020,129630343,20,7,,144506406
2020,129630362,63,1,,144506426
2020,129630366,63,200,,144506434
2020,129630374,63,1,,144510438
2020,129630398,63,2000,,144506469
2020,129630445,63,1,,144510535
2020,129630488,63,2001,,144506587
2020,129623642,63,1,,144510624
2020,129630510,63,1,,144506614
2020,129622692,20,1200,,144509476
2020,129622701,21,1,,144505543
2020,129622704,22,0,,144509486
2020,129622731,38,2300,,144509511
2020,129622735,24,9000,,144509517
2020,129622735,63,25,,144509516
2020,129622755,20,2,,144509544
2020,129622763,8,785,,144505599
2020,129622763,4,400,,144505598
2020,129622861,63,1,,144509669
2020,129622890,3,15000,,144505749
2020,129622897,9,0,,144509715
2020,129622897,20,12,,144509712
2020,129622897,63,389,,144509714
2020,129622897,25,1150,,144509713
2020,129622899,25,1,,144509718
2020,129622916,4,270,,144509736
2020,129622916,17,430,,144509737
2020,129622943,38,200,,144505807
2020,129629875,63,1,,144505823
2020,129629933,3,1,,144505884
2020,129629939,63,10,,144509881
2020,129623043,63,2000,,144505909
2020,129623053,20,1,,144509912
2020,129629983,63,1,,144505944
2020,129629983,6,150,,144505945
2020,129629983,20,10,,144505943
2020,129623118,8,1205,,144509981
2020,129623129,22,0,,144509997
2020,129630037,63,1,,144506019
2020,129630074,10,,,144506064
2020,129623485,38,1000,,144506435
2020,129623521,63,1,,144506478
2020,129630410,26,1000,,144506485
2020,129630420,63,1,,144506496
2020,129630470,7,650,,144506568
2020,129630478,6,53,,144506577
2020,129623622,20,100,,144506586
2020,129623628,20,11,,144510601
2020,129623628,63,10,,144510602
2020,129623628,6,4,,144506600
2020,129630505,63,317,,144506610
2020,129623665,63,0,,144506638
2020,129630533,63,3,,144510660
2020,129630541,9,0,,144510681
2020,129623688,63,20,,144510689
2020,129623708,63,1,,144506680
2020,129630576,63,10,,144506693
2020,129623733,10,,,144506710
2020,129623779,63,1,,144510799
2020,129630671,63,2,,144506821
2020,129623840,3,1,,144506831
2020,129630718,63,143,,144510881
2020,129630718,8,2,,144506869
2020,129622971,26,1798,,144509811
2020,129629902,20,70,,144505847
2020,129629904,4,800,,144505848
2020,129629910,3,5000,,144505851
2020,129629915,63,219,,144505859
2020,129623000,63,1,,144509851
2020,129623000,8,3,,144509852
2020,129623002,20,1810,,144505872
2020,129623014,6,4000,,144509866
2020,129623033,63,1000,,144509887
2020,129623038,3,2000,,144509891
2020,129629965,63,1,,144505921
2020,129623087,3,1,,144505962
2020,129623092,63,2,,144509955
2020,129630013,63,160,,144509964
2020,129623112,63,4,,144509975
2020,129623133,63,92,,144506021
2020,129623141,22,0,,144510009
2020,129623150,63,1,,144506044
2020,129623152,3,8000,,144506047
2020,129623152,63,2,,144506043
2020,129623152,9,0,,144506045
2020,129623152,25,30,,144506041
2020,129630072,25,25,,144506062
2020,129630072,9,0,,144506063
2020,129630072,63,2,,144510036
2020,129630081,63,0,,144506080
2020,129623184,6,35,,144510072
2020,129623322,63,1,,144506247
2020,129623356,63,1,,144506294
2020,129630551,9,0,,144510693
2020,129623692,20,400,,144506661
2020,129630583,38,2000,,144506697
2020,129630614,20,30,,144506744
2020,129630614,63,1,,144510802
2020,129630659,10,,,144506804
2020,129630707,20,8848,,144506857
2020,129630707,9,0,,144506858
2020,129630716,20,8,,144506867
2020,129623854,9,0,,144506876
2020,129630205,63,1,,144506241
2020,129630205,25,5,,144506243
2020,129630205,20,3,,144510230
2020,129630236,63,1,,144506280
2020,129630254,63,1,,144506308
2020,129630263,63,120,,144506319
2020,129623413,4,150,,144510331
2020,129630297,6,20,,144506352
2020,129630297,7,500,,144510357
2020,129630297,63,12,,144510354
2020,129630304,3,38298,,144510372
2020,129623572,63,1,,144510532
2020,129623586,63,1,,144510543
2020,129623683,20,280,,144510684
2020,129630548,63,1,,144506653
2020,129623694,20,495,,144510695
2020,129623735,3,1,,144506713
2020,129623784,63,1,,144506755
2020,129623788,63,1,,144510812
2020,129630628,17,286,,144506765
2020,129630628,8,13,,144510821
2020,129630628,63,87,,144506764
2020,129623818,36,1,,144510836
2020,129630658,20,2000,,144506805
2020,129623841,25,60,,144506832
2020,129630717,63,1,,144506868
2020,129630727,63,1000,,144506880
2020,129623863,9,0,,144506887
2020,129623863,20,1800,,144510894
2020,129623863,25,1000,,144510895
2020,129623863,63,3,,144510896
2020,129623872,4,120,,144510907
2020,129630752,63,1,,144510913
2020,129630752,20,165,,144510912
2020,129623191,26,260,,144506100
2020,129623191,25,2595,,144506099
2020,129630112,3,1,,144506118
2020,129623206,3,1,23-JUN-20,144510095
2020,129623227,4,500,,144510120
2020,129630141,63,1,,144506162
2020,129630146,10,,,144506173
2020,129623268,63,2,,144510162
2020,129630158,8,3,,144510167
2020,129623306,63,1,,144510207
2020,129623334,63,350,,144510244
2020,129630229,63,31,,144506269
2020,129630229,6,60,,144506270
2020,129623353,63,1,,144510266
2020,129623363,63,35,,144510270
2020,129623370,3,19000,,144510277
2020,129623379,2,30,,144506314
2020,129623419,3,1,,144510336
2020,129630285,63,400,,144510338
2020,129630285,17,400,,144506343
2020,129630285,6,170,,144510339
2020,129623431,20,500,,144510363
2020,129623463,63,1,,144510401
2020,129630369,63,2,,144506437
2020,129630369,9,0,,144506440
2020,129630369,25,25,,144506436
2020,129623496,21,1,,144510441
2020,129623494,21,1,,144506445
2020,129630381,3,1,,144510446
2020,129630387,63,1,,144510457
2020,129630417,4,560,,144506494
2020,129630433,15,380,,144510515
2020,129630433,26,260,,144510516
2020,129623580,20,70,,144510540
2020,129623581,63,500,,144510541
2020,129630482,16,764,,144510586
2020,129630489,20,5,,144510595
2020,129630496,63,2,,144510604
2020,129623643,10,,,144510627
2020,129630507,63,1,,144510629
2020,129623655,4,1,,144506628
2020,129623674,63,1,,144506643
2020,129623684,38,1,,144506647
2020,129623682,38,2,,144510683
2020,129623707,20,200,,144510711
2020,129623707,3,2000,,144510712
2020,129623752,38,50,,144510768
2020,129623749,20,2,,144506727
2020,129623759,63,10,,144506733
2020,129623758,63,1,,144506730
2020,129630632,38,400,,144506769
2020,129630677,3,1,,144506826
2020,129623848,63,50,,144506850
2020,129622953,38,800,,144509780
2020,129622968,9,0,,144509805
2020,129623013,16,600,,144509865
2020,129623050,63,1,,144509910
2020,129629969,38,300,,144505927
2020,129630067,63,1,,144506057
2020,129623172,22,0,,144506078
2020,129630098,20,2002,,144506092
2020,129630098,63,2,,144506095
2020,129630098,9,0,,144506096
2020,129630098,25,10,,144506094
2020,129623218,38,1,,144510107
2020,129630163,25,40,,144506199
2020,129630163,9,0,,144506202
2020,129630163,63,1,,144506201
2020,129623308,36,1235,,144510208
2020,129623317,6,193,,144506231
2020,129623317,8,110,,144506232
2020,129623317,16,100,,144506230
2020,129630196,38,1,,144510225
2020,129623317,17,450,,144510221
2020,129623317,63,220,,144506228
2020,129623321,63,1,,144510234
2020,129623360,3,10623,,144510268
2020,129623378,63,1,,144506313
2020,129623406,63,1,,144510320
2020,129630279,25,1,,144510332
2020,129630279,63,261,,144510333
2020,129630279,9,0,,144506336
2020,129630312,26,17,,144510376
2020,129630312,6,110,,144506370
2020,129630356,63,1,,144506422
2020,129623484,38,500,,144510430
2020,129630365,38,1000,,144506433
2020,129630397,10,,,144506468
2020,129623517,6,646,,144510472
2020,129630407,63,1,,144506481
2020,129623531,9,0,,144506487
2020,129623531,63,5,,144510485
2020,129623531,25,25,,144510484
2020,129623531,20,100,,144506486
2020,129630415,6,17,,144510493
2020,129630426,20,1,,144510509
2020,129630432,20,2,,144506510
2020,129623561,38,1,,144510522
2020,129630444,63,1,,144510527
2020,129623576,63,1,,144506531
2020,129630450,63,1,,144506539
2020,129623600,9,0,,144506553
2020,129623600,63,50,,144510558
2020,129623600,25,50,,144506552
2020,129623618,11,1,,144510579
2020,129623639,4,485,,144510620
2020,129623644,38,100,,144506611
2020,129630522,3,1,,144510644
2020,129623700,63,1,,144506668
2020,129630596,63,2,,144506709
2020,129623738,10,1,,144506717
2020,129623746,6,1,,144510761
2020,129623746,16,1,,144510762
2020,129623745,9,0,,144506722
2020,129623745,26,200,,144510760
2020,129623766,10,,,144510786
2020,129623775,63,2,,144510798
2020,129623811,7,250,,144510832
2020,129630651,10,1,,144506799
2020,129630664,63,1,,144506813
2020,129630679,20,105,,144506828
2020,129630679,63,0,,144506829
2020,129630709,20,3997,,144506860
2020,129630720,9,0,,144506870
2020,129630725,63,10,,144506875
2020,129630725,10,,,144506877
2020,129630732,8,582,,144510893
2020,129623866,63,75,,144506891
2020,129623874,11,1,,144506905
2020,129622853,63,1,,144509658
2020,129622863,63,1,,144509671
2020,129622876,7,170,,144509684
2020,129622876,36,154,,144509683
2020,129629820,63,20,,144505758
2020,129622908,63,1500,,144505770
2020,129629836,63,1,,144505778
2020,129629852,63,1,,144505799
2020,129629866,63,1,,144509778
2020,129622954,63,2150,,144505814
2020,129622965,3,1,,144505837
2020,129622970,63,10,,144509809
2020,129622975,3,1,,144509820
2020,129629937,3,1,,144505892
2020,129623054,8,194,,144509913
2020,129629988,6,70,,144505947
2020,129630010,63,25,,144505975
2020,129630010,25,35,,144505976
2020,129630010,7,25,,144505977
2020,129623100,63,1,,144509961
2020,129623100,9,0,,144509965
2020,129630025,26,160,,144509974
2020,129623134,38,400,,144506022
2020,129630059,8,70,,144506046
2020,129623364,10,1,,144510271
2020,129623364,7,1341,,144506304
2020,129623364,63,1,,144506302
2020,129623386,10,,,144510294
2020,129623400,38,2,,144510311
2020,129623415,63,1,,144506335
2020,129623441,63,1000,,144510371
2020,129623446,36,4000,,144510375
2020,129623475,20,5,,144506399
2020,129623475,9,0,,144506401
2020,129623475,27,150,,144510412
2020,129623475,17,1800,,144510413
2020,129623475,63,1,,144506400
2020,129630347,36,1945,,144510419
2020,129623493,6,3000,,144510440
2020,129623533,4,200,,144506488
2020,129630461,63,10,,144506555
2020,129623619,3,1,,144506579
2020,129630485,20,3,,144510590
2020,129623640,20,400,,144510621
2020,129623681,36,300,,144510682
2020,129630552,63,1,,144506657
2020,129623693,63,450,,144510696
2020,129630561,20,210,,144506671
2020,129630561,26,300,,144506673
2020,129623719,7,2649,,144506692
2020,129630581,63,1,,144510731
2020,129630589,38,1000,,144506704
2020,129630610,6,378,,144506734
2020,129623781,63,1,,144506747
2020,129623790,26,1,,144510814
2020,129623804,63,1,,144506773
2020,129630635,63,1,,144506774
2020,129630636,17,2000,,144506775
2020,129623817,10,,,144510834
2020,129630657,16,12000,,144506803
2020,129623831,63,2,,144506806
2020,129623831,20,18149,,144510848
2020,129623831,10,,,144510849
2020,129623851,63,300,,144510884
2020,129622867,63,1,,144509675
2020,129622866,21,1,,144509674
2020,129622896,63,2,,144509711
2020,129622901,63,10,,144509720
2020,129629829,20,1001,,144505767
2020,129622909,63,1049,,144509727
2020,129622919,63,2,,144509740
2020,129629842,3,1,,144509745
2020,129629854,8,1,,144505801
2020,129629854,63,1,,144505800
2020,129622962,63,250,,144509797
2020,129622967,63,1,,144509804
2020,129629903,38,1,,144509822
2020,129629909,63,15,,144505849
2020,129629931,8,2,,144505879
2020,129623027,63,10,,144505893
2020,129623083,13,1215,,144509946
2020,129623105,63,1,,144509969
2020,129623162,38,1,,144506058
2020,129623169,63,3000,,144506066
2020,129623176,63,1,,144510053
2020,129623182,4,300,,144510066
2020,129630103,4,480,,144506104
2020,129623208,20,15,,144506120
2020,129630125,63,1,,144510122
2020,129623233,38,1500,,144510127
2020,129623242,16,333,,144506156
2020,129623242,6,686,,144510134
2020,129630151,3,6000,,144506179
2020,129623281,38,800,,144510176
2020,129623286,63,1,,144510181
2020,129623297,63,1,,144510194
2020,129630180,63,2000,,144506219
2020,129630187,63,3,,144510216
2020,129623408,63,1,,144510323
2020,129623427,9,0,,144510351
2020,129623427,20,300,,144510349
2020,129623427,63,1081,,144506349
2020,129623427,25,100,,144510350
2020,129623427,3,60000,,144510352
2020,129623464,63,1,,144510402
2020,129623464,25,200,,144506390
2020,129623464,9,0,,144510403
2020,129623464,20,500,,144506389
2020,129630345,38,1,,144510418
2020,129623489,8,590,,144510435
2020,129630393,63,1,,144506464
2020,129630429,20,40,,144510510
2020,129630429,63,1,,144510512
2020,129630429,36,2415,,144506506
2020,129630429,25,7,,144510513
2020,129630429,26,60,,144506507
2020,129623604,63,1,,144506561
2020,129623614,38,50,,144506576
2020,129630495,63,500,,144506599
2020,129630502,25,201,,144506605
2020,129630502,20,100,,144506604
2020,129630502,63,603,,144506607
2020,129623636,38,1,,144510616
2020,129623648,20,10,,144510634
2020,129623648,63,1,,144510635
2020,129630530,3,1,,144506634
2020,129623672,63,340,,144510667
2020,129623691,10,,,144506658
2020,129623734,63,1,,144510750
2020,129623737,6,180,,144506714
2020,129623750,25,1,,144506724
2020,129623750,63,0,,144506725
2020,129623750,20,3000,,144506723
2020,129623750,9,0,,144510767
2020,132610519,7,2000,,148194484
2020,132610557,63,1,,148194546
2020,129623180,63,1,,144506087
2020,129630100,3,1,,144506098
2020,129630116,24,12000,,144506126
2020,129623221,36,1630,,144510110
2020,129623228,24,6300,,144506136
2020,129623240,38,1000,,144510133
2020,129623245,63,2,,144510136
2020,129623257,6,125,,144506163
2020,129623257,63,180,,144506161
2020,129630144,63,0,,144506171
2020,129630153,63,1,,144510160
2020,129623275,63,45,,144510170
2020,129623283,3,1,,144510178
2020,129630179,4,600,,144506216
2020,129630189,63,3,,144506225
2020,129630189,9,0,,144510217
2020,129630189,25,70,,144506224
2020,129630206,6,130,,144510232
2020,129630209,63,145,,144506246
2020,129630218,6,1159,,144506259
2020,129623344,63,1,,144510255
2020,129623349,63,217,,144510262
2020,129630243,63,1,,144506291
2020,129623371,63,1,,144510275
2020,129623371,9,0,,144510276
2020,129623398,11,2,,144506326
2020,129630306,63,1,,144510374
2020,129630337,63,285,,144506396
2020,129630341,63,2,,144506404
2020,129623487,3,1,,144510432
2020,129623500,63,1,,144510444
2020,129630385,7,2500,,144510453
2020,129630386,38,1,,144506458
2020,129623515,38,1,,144510469
2020,129623528,63,1,,144510483
2020,129623553,20,60,,144510514
2020,129630430,63,2,,144506508
2020,129630437,3,2000,,144506518
2020,129630480,8,25,,144510580
2020,132605365,10,,,148198015
2020,132605379,63,1,,148198029
2020,132605381,38,600,,148194629
2020,132610640,20,120,,148198036
2020,129623689,20,1000,,144510692
2020,129623709,3,1,,144506681
2020,129623706,36,400,,144506678
2020,129630575,17,10000,,144506691
2020,129630587,10,,,144506702
2020,129630587,20,286,,144506698
2020,129630587,63,1,,144506699
2020,132610661,25,50,,148194652
2020,132610661,20,300,,148194647
2020,129623820,63,6,,144506792
2020,129623820,6,37,,144506793
2020,129623820,20,40,,144506791
2020,129623835,36,680,,144506822
2020,129630686,26,25,,144510867
2020,129630696,36,452,,144506848
2020,129630749,3,1,,144506906
2020,129630750,3,1,27-JUL-20,144506907
2020,132610667,63,11,,148194662
2020,132605399,16,4000,,148198068
2020,132610703,63,1,,148198073
2020,132605404,21,3,,148194699
2020,132605413,6,25,,148198081
2020,132610743,20,500,,148194749
2020,132605416,7,2,,148198086
2020,132605416,63,3,,148198085
2020,132605416,17,1,,148194753
2020,132605420,8,9,,148194767
2020,132610762,63,1,,148194774
2020,132610789,63,1,,148198111
2020,132605432,16,600,,148198110
2020,132605438,20,1000,,148198118
2020,132610799,38,900,,148194816
2020,132610799,63,300,,148194815
2020,132610823,20,150,,148194841
2020,132605454,6,430,,148198144
2020,132610854,38,1000,,148198159
2020,132610873,4,4000,,148198178
2020,132610925,20,11,,148194951
2020,132605513,26,260,,148194963
2020,132605516,38,200,,148194971
2020,132610952,26,400,,148194984
2020,132605525,63,1000,,148194989
2020,132610988,3,1000,,148195015
2020,132605549,63,80,,148195037
2020,132611037,9,0,,148195078
2020,132605571,3,1,,148198288
2020,129622955,6,370,,144509786
2020,129629889,6,900,,144509801
2020,129629889,63,2,,144509800
2020,129629908,7,1300,,144509829
2020,129629908,63,400,,144509827
2020,129629945,20,15,,144505900
2020,129629954,38,150,,144505906
2020,129623052,10,,,144509911
2020,129623082,26,200,,144509944
2020,129629995,63,1,,144505957
2020,129629998,10,,,144505963
2020,129630030,7,300,,144506008
2020,129630044,63,80,,144506027
2020,129623151,10,,,144506042
2020,129630075,63,1,,144506067
2020,129623173,63,1,,144506077
2020,129630101,3,1,,144510078
2020,129630119,63,77,,144510109
2020,129630123,20,10,,144510117
2020,129630123,6,150,,144506137
2020,129630123,63,1,,144510118
2020,129630123,27,1,,144510119
2020,129623272,25,30,,144506190
2020,129623272,63,3,,144506192
2020,129623272,9,0,,144510166
2020,129623272,20,2,,144506188
2020,129623300,63,10,,144510197
2020,129623309,63,1,,144510209
2020,129623312,63,0,,144510211
2020,129630235,63,21,,144506278
2020,129623351,63,1,,144510264
2020,129623358,27,400,,144506297
2020,129623358,26,400,,144506298
2020,129623368,3,3,,144506307
2020,129630291,20,50,,144506347
2020,129630340,63,1,,144506403
2020,129630359,38,2,,144506428
2020,129630360,63,2,,144506430
2020,129623539,38,1,,144510494
2020,129630435,63,1,,144506514
2020,129630435,20,200,,144506511
2020,129630454,10,,,144510550
2020,129630464,63,1,,144510567
2020,129630472,63,1,,144506570
2020,129623616,36,600,,144510577
2020,129623637,38,500,,144510617
2020,129623641,20,750,,144510622
2020,129623641,9,0,,144510626
2020,129623641,63,0,,144510625
2020,129623641,25,50,,144510623
2020,129623645,3,20000,,144510630
2020,129630513,38,1,,144506616
2020,129623654,6,133,,144510649
2020,129630537,63,1,,144510671
2020,129623725,38,1,,144510729
2020,129623731,36,2600,,144510745
2020,129623773,36,233,,144510797
2020,129630621,17,3,,144506754
2020,129630621,20,3000,,144510809
2020,129630621,63,2,,144510810
2020,129623830,63,1,,144506807
2020,129623830,10,,,144506809
2020,129630743,8,1,,144506898
2020,129630743,16,100,,144510906
2020,129630743,63,1,,144506896
2020,129623774,63,1,,144510796
2020,129630640,13,800,,144506781
2020,129630640,26,848,,144506782
2020,129630668,26,50,,144506817
2020,129630668,63,30,,144506815
2020,129623836,20,11500,,144510858
2020,129630685,26,350,,144506839
2020,129630690,63,2900,,144506843
2020,129623865,63,1,,144510900
2020,129629857,8,220,,144505804
2020,129629879,38,2,,144509790
2020,129629896,4,600,,144505841
2020,129629898,63,1,,144505844
2020,129622976,4,1500,,144509823
2020,129629929,63,1,,144505876
2020,129629957,3,20000,,144509900
2020,129623056,6,800,,144505920
2020,129623060,10,,,144509922
2020,129623067,20,600,,144505928
2020,129623067,7,250,,144505933
2020,129623067,3,1,,144505932
2020,129623067,63,150,,144505931
2020,129629991,36,4500,,144505950
2020,129630001,3,8000,,144505966
2020,129630005,63,1,,144505970
2020,129630050,10,,,144506035
2020,129623146,25,250,,144506040
2020,129623185,26,1,,144510071
2020,129623185,20,800,,144510067
2020,129623185,63,50,,144510068
2020,129623185,7,300,,144510069
2020,129630108,63,1,,144506114
2020,129623229,3,1,,144506141
2020,129623229,25,250,,144506135
2020,129623229,63,1,,144506138
2020,129623229,9,0,,144506139
2020,129623249,63,15,,144510140
2020,129630138,38,1,,144510141
2020,129623271,20,8,,144510165
2020,129623287,38,2000,,144510182
2020,129623345,63,34,,144510259
2020,129623380,63,51,,144506316
