"DATA_YEAR","VICTIM_ID","CIRCUMSTANCES_ID","JUSTIFIABLE_FORCE_ID"
2020,144320993,10,
2020,144318606,1,
2020,144318728,10,
2020,144315397,1,
2020,144318669,10,
2020,144318705,9,
2020,144315660,1,
2020,144318926,10,
2020,145662398,9,
2020,144314738,1,
2020,144316682,10,
2020,144320164,1,
2020,144316820,9,
2020,144321082,10,
2020,144321085,10,
2020,144320148,1,
2020,144320240,1,
2020,144320946,1,
2020,144319075,1,
2020,144319444,6,
2020,144316210,10,
2020,144319643,10,
2020,144320141,10,
2020,144316825,10,
2020,144320713,10,
2020,144319605,10,
2020,144316315,10,
2020,144320146,10,
2020,144319411,1,
2020,144320145,10,
2020,144320291,1,
2020,144317100,10,
2020,144316098,6,
2020,144318963,10,
2020,144319402,6,
2020,144319671,1,
2020,144319671,9,
2020,144316677,9,
2020,144316678,9,
2020,144320490,1,
2020,144319379,1,
2020,144315724,10,
2020,144318988,10,
2020,144319414,1,
2020,144316555,6,
2020,144319952,6,
2020,144319951,6,
2020,144316558,6,
2020,146506581,1,
2020,145837040,1,
2020,145837426,1,
2020,145837426,9,
2020,145840925,1,
2020,145840925,9,
2020,145837526,1,
2020,145840051,9,
2020,145840468,1,
2020,146106517,10,
2020,146106694,1,
2020,146113333,10,
2020,146113334,10,
2020,146508429,1,
2020,146106574,9,
2020,146106659,1,
2020,146107818,10,
2020,146106524,1,
2020,146106276,8,
2020,146106281,8,
2020,146106527,1,
2020,146106665,1,
2020,146106693,10,
2020,146107350,6,
2020,146107368,1,
2020,146107370,1,
2020,146106530,6,
2020,146107054,10,
2020,146111066,1,
2020,146107267,1,
2020,146107268,1,
2020,146106526,10,
2020,146107163,1,
2020,146107510,1,
2020,146506604,9,
2020,146509519,9,
2020,146509552,11,3
2020,146106211,10,
2020,146106518,10,
2020,146106577,1,
2020,146106573,1,
2020,146106582,1,
2020,146106572,1,
2020,146110946,10,
2020,146107490,1,
2020,146111265,10,
2020,146506438,10,
2020,146508716,10,
2020,146508729,10,
2020,146508878,6,
2020,146507306,10,
2020,146106505,9,
2020,146110795,1,
2020,146107497,6,
2020,146113202,10,
2020,146113360,10,
2020,146113363,10,
2020,146113369,10,
2020,146106581,10,
2020,146106620,1,
2020,146508751,10,
2020,146107151,9,
2020,146107567,10,
2020,146107813,10,
2020,146506446,2,
2020,146509246,1,
2020,142884428,8,
2020,142884428,9,
2020,142696837,9,
2020,142696837,1,
2020,142697102,6,
2020,142703119,1,
2020,142696842,3,
2020,142696841,3,
2020,142702347,1,
2020,145837524,10,
2020,145840464,10,
2020,145841453,1,
2020,145840052,10,
2020,145841259,1,
2020,145657367,6,
2020,145657667,9,
2020,145841352,2,
2020,145841350,2,
2020,145841349,2,
2020,144320264,6,
2020,144320264,1,
2020,144317137,3,
2020,144320794,10,
2020,144321088,10,
2020,145840982,1,
2020,145839582,1,
2020,144315896,10,
2020,144316094,1,
2020,144316684,9,
2020,144316828,1,
2020,144316828,6,
2020,144316831,6,
2020,144320855,6,
2020,144320966,10,
2020,145657232,1,
2020,145657341,1,
2020,145837710,9,
2020,145657696,1,
2020,145840894,1,
2020,145840783,1,
2020,145840887,1,
2020,145837722,1,
2020,145840889,1,
2020,145841163,1,
2020,145842928,1,
2020,144314626,10,
2020,144315363,1,
2020,144318704,10,
2020,144316015,8,
2020,144319737,6,
2020,144316685,9,
2020,144320743,10,
2020,144314675,9,
2020,144318588,1,
2020,144318612,9,
2020,144318623,10,
2020,144315483,1,
2020,144315725,10,
2020,144319099,1,
2020,144315828,6,
2020,144316296,1,
2020,144319652,1,
2020,144316332,1,
2020,144316355,6,
2020,144316680,1,
2020,144316742,10,
2020,144320262,1,
2020,144316934,6,
2020,144315395,1,
2020,142880330,10,
2020,144318475,1,
2020,144318476,1,
2020,144318478,1,
2020,145839808,8,
2020,145837193,1,
2020,144315376,10,
2020,144315449,2,
2020,144315564,10,
2020,144318599,10,
2020,144320271,1,
2020,145656782,2,
2020,145657028,1,
2020,145661493,1,
2020,145661492,1,
2020,145657777,10,
2020,145839729,1,
2020,144315040,10,
2020,144315299,1,
2020,144318644,10,
2020,144318822,1,
2020,144318823,1,
2020,142884484,8,
2020,144318578,1,
2020,144315389,1,
2020,145839505,10,
2020,145839530,1,
2020,145839645,1,
2020,145839644,1,
2020,145837163,1,
2020,145839901,1,
2020,145837218,10,
2020,145840099,9,
2020,145840167,1,
2020,145841267,8,
2020,145841269,8,
2020,145841267,1,
2020,144315844,1,
2020,144316141,1,
2020,144316309,3,
2020,144318056,1,
2020,144315384,1,
2020,144318614,1,
2020,144315394,1,
2020,144318647,1,
2020,145839535,9,
2020,145839535,1,
2020,145840557,1,
2020,144314865,6,
2020,144315727,10,
2020,144315848,1,
2020,144316121,1,
2020,144316564,10,
2020,144316679,10,
2020,145840656,2,
2020,145841257,10,
2020,144317980,1,
2020,144314624,1,
2020,144314747,1,
2020,144315202,1,
2020,144319131,1,
2020,144319340,10,
2020,144316017,10,
2020,144319374,1,
2020,144319866,9,
2020,144314594,10,
2020,144314874,6,
2020,144315297,9,
2020,144318483,9,
2020,144315393,10,
2020,144318007,6,
2020,144315016,6,
2020,144315271,9,
2020,144315336,9,
2020,144319935,10,
2020,144318591,2,
2020,144316099,1,
2020,144316686,10,
2020,144314826,9,
2020,144315362,1,
2020,144315401,1,
2020,144315401,6,
2020,144318880,6,
2020,144319758,1,
2020,145839553,9,
2020,145839587,10,
2020,145839586,10,
2020,145839771,10,
2020,145839785,1,
2020,145837114,1,
2020,145837115,1,
2020,145839812,1,
2020,145840159,10,
2020,145840734,1,
2020,145841161,10,
2020,145837874,1,
2020,145656817,1,
2020,145661598,10,
2020,146106590,9,
2020,146106593,9,
2020,146106592,9,
2020,146110854,1,
2020,146106807,1,
2020,146107140,10,
2020,146506188,10,
2020,146506189,10,
2020,146506431,1,
2020,146506469,1,
2020,145839543,1,
2020,145839541,1,
2020,145837078,9,
2020,145837303,1,
2020,145837312,1,
2020,145840382,10,
2020,145840450,1,
2020,145840797,1,
2020,145840802,1,
2020,145837680,1,
2020,145840789,1,
2020,145840794,1,
2020,145840796,1,
2020,145840795,1,
2020,146506480,10,
2020,146508901,10,
2020,146506173,1,
2020,146506175,9,
2020,146506173,9,
2020,146506175,1,
2020,146506191,9,
2020,146506485,10,
2020,146506482,10,
2020,146506580,6,
2020,146507266,10,
2020,146507321,9,
2020,146509534,10,
2020,146506472,1,
2020,146508735,1,
2020,146509491,2,
2020,146509495,2,
2020,146507283,2,
2020,146507289,2,
2020,146509492,2,
2020,146507282,2,
2020,146506579,8,
2020,146509468,10,
2020,146507248,10,
2020,146507246,10,
2020,146508740,1,
2020,146507004,9,
2020,146509394,10,
2020,146507287,11,5
2020,146507307,10,
2020,146506474,1,
2020,146506608,9,
2020,146506609,9,
2020,146509532,1,
2020,146509545,9,
2020,146506464,10,
2020,145842913,10,
2020,145841376,1,
2020,146508628,10,
2020,146508629,10,
2020,146506447,10,
2020,146508721,10,
2020,146506456,10,
2020,146508736,9,
2020,146508734,9,
2020,146508730,10,
2020,146506458,10,
2020,146508732,10,
2020,146506475,1,
2020,146506473,6,
2020,146508850,1,
2020,146506617,10,
2020,146506453,10,
2020,146508746,1,
2020,146508747,1,
2020,146506467,1,
2020,146508745,1,
2020,146506585,1,
2020,146508872,6,
2020,146506477,10,
2020,146506476,10,
2020,146509469,10,
2020,146506572,2,
2020,146506577,1,
2020,146506621,6,
2020,146506449,1,
2020,146506451,1,
2020,146506753,1,
2020,146507257,1,
2020,146509474,1,
2020,146507275,12,2
2020,145656588,1,
2020,145656627,9,
2020,145656643,1,
2020,145657757,9,
2020,142697702,6,
2020,142697440,9,
2020,142696953,10,
2020,142697378,9,
2020,142697788,9,
2020,132451268,9,
2020,140641351,1,
2020,140646236,1,
2020,140640031,1,
2020,140640066,1,
2020,140640067,1,
2020,140640470,10,
2020,140646739,1,
2020,132451197,1,
2020,132451198,1,
2020,132451298,2,
2020,132451307,10,
2020,132451324,10,
2020,132451643,9,
2020,132451687,1,
2020,140640386,1,
2020,140640653,10,
2020,144314737,2,
2020,144317916,2,
2020,144317915,2,
2020,144317917,2,
2020,144314888,3,
2020,144318574,10,
2020,144318577,6,
2020,144318586,1,
2020,144318592,6,
2020,144315379,6,
2020,146508726,3,
2020,146508725,3,
2020,146508739,9,
2020,146508741,1,
2020,146508742,1,
2020,146508749,1,
2020,146506603,1,
2020,146506615,1,
2020,146506618,1,
2020,146506727,8,
2020,146506728,8,
2020,146509010,10,
2020,146509240,16,
2020,146509501,1,
2020,146507344,9,
2020,146509547,1,
2020,146507350,10,
2020,141058975,10,
2020,141065455,1,
2020,141059039,10,
2020,141065490,1,
2020,141065573,1,
2020,141065576,1,
2020,141065633,10,
2020,141065744,6,
2020,141065758,10,
2020,141065781,6,
2020,141065775,1,
2020,141059345,10,
2020,141066057,1,
2020,141066169,9,
2020,141066177,9,
2020,141059589,1,
2020,141059589,9,
2020,141066173,1,
2020,141066179,10,
2020,141066180,10,
2020,141066181,9,
2020,141059579,1,
2020,141059580,1,
2020,141066176,8,
2020,141066171,6,
2020,141066186,2,
2020,141066187,2,
2020,141066190,1,
2020,141066194,1,
2020,141059591,10,
2020,141059595,10,
2020,141059593,10,
2020,141059590,10,
2020,141059592,10,
2020,141059599,10,
2020,141059601,10,
2020,141066197,1,
2020,141066202,1,
2020,141066201,1,
2020,141066204,1,
2020,141066199,1,
2020,141066198,1,
2020,141066209,9,
2020,141066258,10,
2020,141066259,10,
2020,141066478,9,
2020,141066492,8,
2020,141059852,1,
2020,141066499,10,
2020,141059854,10,
2020,141059853,1,
2020,141059950,9,
2020,141059951,10,
2020,141066648,10,
2020,141066664,9,
2020,141066665,10,
2020,141066661,6,
2020,141066661,1,
2020,146653741,1,
2020,142702164,1,
2020,142696776,2,
2020,142696777,2,
2020,142884471,9,
2020,147785570,1,
2020,147785569,1,
2020,149389277,1,
2020,147785395,1,
2020,143749989,1,
2020,143750064,1,
2020,143751589,10,
2020,147785595,1,
2020,143750508,9,
2020,143758463,9,
2020,143758613,1,
2020,143751686,2,
2020,143750522,9,
2020,143751544,1,
2020,143751546,1,
2020,143749907,1,
2020,143749907,6,
2020,143749957,1,
2020,143749956,1,
2020,143749958,1,
2020,143758371,6,
2020,143757964,1,
2020,143757969,1,
2020,143758908,9,
2020,145661214,10,
2020,145661266,9,
2020,145661390,1,
2020,145656922,1,
2020,145661386,1,
