"DATA_YEAR","VICTIM_ID","OFFENSE_ID"
2020,139704048,153788617
2020,139704057,153788635
2020,139704057,153788637
2020,139704057,153788632
2020,139704085,153788669
2020,139704085,153788668
2020,139704091,153788673
2020,139704095,153788680
2020,139704105,153788691
2020,139704113,153788704
2020,139700281,153788710
2020,139700281,153788709
2020,139704145,153788735
2020,139704173,153788769
2020,139704195,153793558
2020,139704203,153788799
2020,139700325,153788834
2020,139700325,153788831
2020,139704241,153788847
2020,139704271,153788872
2020,139704270,153788873
2020,139704270,153788872
2020,139704312,153788910
2020,139704312,153788909
2020,139704353,153788951
2020,139704372,153788963
2020,139704373,153788965
2020,139704379,153793639
2020,139704435,153793686
2020,139704442,153789053
2020,139704447,153789060
2020,139704447,153793697
2020,139700448,153789075
2020,139704461,153789088
2020,139704490,153789128
2020,139704505,153789147
2020,139704505,153789149
2020,139704527,153789160
2020,139704527,153789162
2020,139704543,153789174
2020,139700552,153793828
2020,139700556,153793837
2020,139419164,153512145
2020,139419194,153512186
2020,139414877,153512247
2020,139414888,153512266
2020,139419274,153512274
2020,139419340,153508266
2020,139414978,153508280
2020,139415004,153508308
2020,139419387,153512440
2020,139415016,153512440
2020,139419385,153512440
2020,139415015,153512440
2020,139415025,153508323
2020,139419416,153508333
2020,139415044,153512490
2020,139419476,153512525
2020,139415076,153512577
2020,139415103,153512617
2020,139419563,153512616
2020,139415106,153508428
2020,139415119,153512652
2020,139415128,153512666
2020,139419656,153508486
2020,139419656,153508487
2020,139415152,153512704
2020,139415156,153508503
2020,139415174,153512728
2020,139419703,153512735
2020,139419712,153512742
2020,139419712,153512743
2020,139415200,153512772
2020,139419779,153512812
2020,139415246,153512824
2020,139419813,153512838
2020,139419813,153512837
2020,139419829,153508642
2020,139419845,153512869
2020,139419849,153512869
2020,139415290,153508680
2020,139415298,153508684
2020,139419887,153512924
2020,139415335,153508730
2020,139415340,153508734
2020,139415381,153513015
2020,139419963,153513015
2020,139415386,153513023
2020,139419987,153508813
2020,139415418,153513069
2020,139420102,153508892
2020,139415509,153513213
2020,139415517,153508927
2020,139415516,153508927
2020,139420152,153508926
2020,139415517,153508926
2020,139415516,153508926
2020,139420152,153508927
2020,139415534,153513247
2020,139415617,153513369
2020,139415634,153513389
2020,139415634,153509049
2020,139420356,153513430
2020,139415678,153509102
2020,139420397,153513466
2020,139420397,153513467
2020,139415689,153513484
2020,139415703,153509125
2020,139420438,153509129
2020,139420452,153513520
2020,139420461,153513526
2020,139420471,153509147
2020,139415728,153509147
2020,139415728,153509148
2020,139420471,153509148
2020,139415744,153513552
2020,139415743,153513552
2020,139415755,153513569
2020,139415756,153513570
2020,139415755,153513570
2020,139415793,153509221
2020,139420568,153509240
2020,139420568,153509239
2020,139415809,153509239
2020,139415809,153509240
2020,139415820,153513656
2020,139415819,153513656
2020,139415818,153513656
2020,139420636,153509269
2020,139420676,153513766
2020,139420681,153513777
2020,139415913,153513814
2020,139415924,153513827
2020,139420753,153509360
2020,139420755,153513861
2020,139415971,153513901
2020,139415971,153513902
2020,139415978,153513921
2020,139420807,153509411
2020,149390088,163648226
2020,149390818,163648918
2020,146663461,160788598
2020,146653758,160791705
2020,146663475,160788616
2020,146653777,160788616
2020,146663481,160791741
2020,145656588,159823567
2020,145656603,159823578
2020,145656625,159823594
2020,145656676,159823643
2020,145656677,159823643
2020,145656681,159823647
2020,145656805,159823770
2020,145656821,159823788
2020,145661324,159826434
2020,145656861,159823813
2020,145657479,159824407
2020,145657483,159827310
2020,145657491,159824417
2020,145657512,159824430
2020,145657513,159824429
2020,145657548,159824449
2020,145657553,159824452
2020,145657555,159827421
2020,145657585,159824477
2020,145657601,159824488
2020,145662402,159824499
2020,145662468,159827544
2020,145662503,159827575
2020,145662593,159824606
2020,145662625,159827690
2020,145662634,159827702
2020,145662645,159824632
2020,145662663,159827739
2020,145662667,159827742
2020,145662671,159824651
2020,145657766,159827750
2020,145662697,159827769
2020,145657814,159827823
2020,145657816,159824699
2020,145662772,159827837
2020,145657829,159827847
2020,145840660,159991685
2020,145840673,159996390
2020,145837653,159991739
2020,145840874,159996493
2020,145837714,159991880
2020,145837744,159991910
2020,145837760,159996517
2020,145840983,159991977
2020,145837797,159991998
2020,145841024,159992010
2020,145837808,159992026
2020,145837833,159992060
2020,145841099,159992082
2020,145841140,159996620
2020,145841138,159992110
2020,145841190,159992162
2020,145841213,159992180
2020,145841228,159996662
2020,145842907,159996669
2020,145842905,159996669
2020,145841245,159992210
2020,145841245,159992211
2020,145841252,159996680
2020,145841310,159992273
2020,145841310,159992272
2020,145841323,159992285
2020,145841363,159996733
2020,145841372,159992317
2020,145841375,159992321
2020,145841377,159992323
2020,145841385,159992331
2020,145841416,159992354
2020,145839498,159990631
2020,145839502,159990634
2020,145839501,159990634
2020,145839519,159990656
2020,145839529,159990665
2020,145839534,159990666
2020,145839533,159990666
2020,145839531,159990666
2020,145839530,159990667
2020,145839560,159990699
2020,145836960,159985692
2020,145839570,159985692
2020,145839575,159990713
2020,145839577,159990715
2020,145839584,159985698
2020,145839610,159990748
2020,145839705,159990831
2020,145839717,159990842
2020,145839753,159990883
2020,145839791,159990916
2020,145839875,159985892
2020,145837154,159985899
2020,145837154,159985900
2020,145839901,159991011
2020,145837163,159991011
2020,145839932,159985930
2020,145837184,159985930
2020,145839935,159991044
2020,145839938,159985936
2020,145837203,159985953
2020,145839992,159985979
2020,145837236,159985990
2020,145840005,159991102
2020,145837243,159985998
2020,145840012,159986003
2020,145837254,159986011
2020,145840036,159991128
2020,145840043,159991133
2020,145840068,159986053
2020,145840092,159986069
2020,145840099,159991180
2020,145840127,159986095
2020,145837341,159991213
2020,145840167,159991227
2020,145840173,159991234
2020,145840190,159986144
2020,145840199,159986154
2020,145840210,159991280
2020,145837402,159991291
2020,145840253,159996188
2020,145837511,159991479
2020,145840462,159991502
2020,145840478,159996296
2020,145840577,159991611
2020,145840599,159991632
2020,145840616,159996368
2020,145840624,159996370
2020,145840624,159996371
2020,145840649,159996381
2020,145840649,159996379
2020,145840686,159996402
2020,145840698,159996411
2020,145840752,159996441
2020,145840781,159996452
2020,145840787,159991792
2020,145840808,159991811
2020,145840823,159996468
2020,145840871,159991873
2020,145840905,159991894
2020,145840920,159991908
2020,145840933,159996514
2020,145840942,159991943
2020,145840954,159991952
2020,145840956,159991952
2020,145840972,159991964
2020,145841000,159991997
2020,145841014,159992003
2020,145841017,159992003
2020,145837812,159992030
2020,145841063,159992047
2020,145841117,159992089
2020,145841116,159992089
2020,145837865,159992133
2020,145841185,159996642
2020,145841237,159992204
2020,145841249,159992215
2020,145841253,159992222
2020,145841267,159996690
2020,145841267,159992234
2020,145841269,159992234
2020,145841295,159992256
2020,145841320,159992280
2020,145842950,159996718
2020,145841374,159992319
2020,145842963,159996737
2020,145841420,159996746
2020,145841420,159996747
2020,145841433,159992364
2020,145656598,159823575
2020,145656615,159823588
2020,145656635,159823602
2020,145656665,159823630
2020,145656666,159823633
2020,145656683,159823649
2020,145656691,159823657
2020,145656728,159823688
2020,145656735,159823694
2020,145656780,159823745
2020,145656780,159826360
2020,145661246,159823746
2020,145661257,159826371
2020,145661261,159826373
2020,145661261,159826374
2020,145656797,159826373
2020,145661262,159826373
2020,145656815,159826398
2020,145656831,159826414
2020,145657054,159823994
2020,145657057,159826629
2020,145657071,159826636
2020,145657071,159824013
2020,145657096,159824040
2020,145661584,159826663
2020,145657109,159824062
2020,145661604,159824080
2020,145661900,159826957
2020,145657327,159826963
2020,145657339,159826973
2020,145657352,159824292
2020,145661931,159826997
2020,145661929,159824297
2020,145657367,159827013
2020,145662003,159827064
2020,145662037,159827096
2020,145662034,159827096
2020,145662067,159827130
2020,145662087,159827145
2020,145662119,159827170
2020,145662118,159827170
2020,145662140,159827193
2020,145657446,159824385
2020,145662196,159827258
2020,145662227,159824401
2020,145662225,159824402
2020,145662227,159824402
2020,145657478,159824406
2020,145657515,159827354
2020,145657524,159827372
2020,145657524,159827373
2020,145662296,159827382
2020,145657552,159824451
2020,145657584,159824478
2020,145657583,159824478
2020,145657597,159824486
2020,145657605,159824491
2020,145662394,159827489
2020,145657608,159827489
2020,145657620,159824515
2020,145662455,159827533
2020,145657653,159824555
2020,145662516,159827586
2020,145662514,159827586
2020,145662515,159827586
2020,145657667,159827604
2020,145662581,159827644
2020,145657703,159827669
2020,145662608,159827669
2020,145662648,159827720
2020,145662672,159827746
2020,145662683,159827758
2020,145657783,159827783
2020,145657783,159824670
2020,145657783,159827780
2020,145839522,159990660
2020,145839535,159990669
2020,145839536,159990669
2020,145839535,159990670
2020,145839539,159990673
2020,145839549,159990686
2020,145839549,159990685
2020,145839626,159990759
2020,145839652,159990784
2020,145839712,159985760
2020,145839719,159990844
2020,145839737,159990862
2020,145839766,159985804
2020,145839774,159985811
2020,146106798,160255043
2020,146106808,160255058
2020,146110902,160255068
2020,146106849,160255102
2020,146106864,160255123
2020,146106876,160255135
2020,146106876,160255136
2020,146110926,160255149
2020,146110926,160255147
2020,146110945,160260459
2020,146110945,160260458
2020,146110951,160260465
2020,146110951,160255203
2020,146106970,160255239
2020,146110976,160255250
2020,146106990,160255261
2020,146106990,160260496
2020,146107035,160255302
2020,146107035,160255306
2020,146107035,160255305
2020,146107035,160255307
2020,146110991,160255333
2020,146107107,160255385
2020,146107119,160255403
2020,146107184,160255457
2020,146107413,160255665
2020,146107442,160255695
2020,146111113,160255695
2020,146107442,160260619
2020,146107454,160260629
2020,146111120,160255724
2020,146111124,160255742
2020,146111126,160255747
2020,146111153,160255794
2020,146107555,160255820
2020,146107568,160255831
2020,146111179,160260692
2020,146107676,160255947
2020,146107766,160256058
2020,146107766,160256061
2020,146107774,160256073
2020,146111262,160260790
2020,146107825,160256139
2020,146107825,160256140
2020,146107832,160256150
2020,146107838,160256159
2020,146111279,160261178
2020,146111281,160261190
2020,146111281,160261189
2020,146112935,160261274
2020,146112967,160261310
2020,146112988,160261327
2020,146113009,160261348
2020,146113116,160261472
2020,146111371,160261494
2020,146113149,160261511
2020,146113165,160261524
2020,146111377,160261549
2020,146113207,160261579
2020,146113268,160261639
2020,146113284,160261660
2020,146113320,160261693
2020,146113332,160261699
2020,146111462,160261715
2020,146111462,160261716
2020,145839786,159990912
2020,145839817,159990934
2020,145837121,159990938
2020,145837121,159990939
2020,145839837,159990952
2020,145839843,159990962
2020,145839847,159990964
2020,145839861,159990979
2020,145839898,159991007
2020,145837164,159991012
2020,145837167,159991022
2020,145837179,159985924
2020,145839930,159985929
2020,145837180,159985929
2020,145837181,159985929
2020,145837182,159985929
2020,145839947,159991049
2020,145839955,159985950
2020,145839973,159991065
2020,145837221,159985970
2020,145837231,159991093
2020,145837230,159991094
2020,145840038,159991130
2020,145837269,159991134
2020,145837314,159991186
2020,145837323,159991200
2020,145837328,159986103
2020,145837343,159991216
2020,145840189,159991259
2020,145840198,159986153
2020,145837387,159986153
2020,145840219,159986169
2020,145840267,159991323
2020,145840267,159991325
2020,145840296,159991353
2020,145840388,159991430
2020,145840413,159991451
2020,145840470,159996292
2020,145840491,159996301
2020,145840488,159996301
2020,145840489,159996301
2020,145840490,159996301
2020,145837569,159996334
2020,145840557,159991592
2020,145837582,159991599
2020,145840578,159996351
2020,145840590,159991624
2020,145837602,159991642
2020,145837615,159991672
2020,145837634,159996397
2020,145837633,159996397
2020,145840690,159996406
2020,145840700,159996413
2020,145840756,159991767
2020,145841033,159992014
2020,145841055,159996576
2020,145841070,159996589
2020,145837827,159996588
2020,145841104,159992087
2020,145837885,159996648
2020,145841278,159992243
2020,145841303,159992270
2020,145841368,159992314
2020,145841369,159992314
2020,145841370,159992314
2020,145842960,159996735
2020,145841383,159992328
2020,145841388,159992335
2020,145841404,159992348
2020,145841430,159996751
2020,146506982,160647855
2020,146506986,160647860
2020,146509249,160647876
2020,146509259,160647892
2020,146509264,160645978
2020,146509281,160647941
2020,146507065,160646007
2020,146507070,160647952
2020,146507071,160647952
2020,146507070,160647953
2020,146507094,160647983
2020,146509315,160647991
2020,146509315,160647990
2020,146507133,160648031
2020,146509396,160648092
2020,146507200,160646146
2020,146507208,160646159
2020,146507227,160651190
2020,146507227,160651192
2020,146509465,160648153
2020,146509465,160648154
2020,146509485,160648189
2020,146509498,160651247
2020,146507305,160648219
2020,146507308,160651259
2020,146507311,160648224
2020,146509532,160651285
2020,146509545,160651300
2020,146507357,160651309
2020,146509558,160651314
2020,146507366,160648280
2020,146507384,160651327
2020,146507390,160648308
2020,146507390,160648309
2020,146509580,160648312
2020,146507402,160648321
2020,146507402,160648322
2020,146106215,160254489
2020,146106233,160254505
2020,146106266,160254534
2020,146106266,160254535
2020,146110696,160254551
2020,146110699,160260205
2020,146106329,160254580
2020,146106357,160254620
2020,146106640,160254896
2020,146110843,160254908
2020,146106675,160260367
2020,146106674,160260367
2020,146106672,160254918
2020,146106676,160254918
2020,146110858,160254942
2020,146106803,160255052
2020,146110901,160255052
2020,146110920,160255114
2020,146110920,160255112
2020,146110920,160255116
2020,146110923,160255140
2020,146106913,160255183
2020,146106929,160255201
2020,146106961,160255231
2020,146106962,160255231
2020,146106984,160255252
2020,146106984,160255253
2020,146106984,160255251
2020,146107032,160255296
2020,146107036,160255313
2020,146110989,160260508
2020,146110990,160260507
2020,146111012,160255388
2020,146107150,160255429
2020,146107181,160255447
2020,146107179,160255447
2020,146111065,160255529
2020,146107287,160260588
2020,146107306,160255575
2020,146107349,160255614
2020,146107347,160255614
2020,146111097,160260613
2020,146107406,160260613
2020,146107408,160260612
2020,146107408,160260613
2020,146107406,160260612
2020,146107404,160260612
2020,146107400,160260613
2020,146107399,160260612
2020,146107397,160260612
2020,146107404,160260613
2020,146107399,160260613
2020,146107410,160260613
2020,146107401,160260613
2020,146107397,160260613
2020,146107412,160260613
2020,146107401,160260612
2020,146107409,160260612
2020,146107412,160260612
2020,146107410,160260612
2020,146107400,160260612
2020,146111097,160260612
2020,146107409,160260613
2020,146107446,160255702
2020,146111114,160255700
2020,146111143,160255767
2020,146107535,160255799
2020,146107546,160260666
2020,146107561,160255827
2020,146107603,160255872
2020,146111188,160255900
2020,146111188,160255899
2020,146111188,160255901
2020,146107644,160255911
2020,146107645,160255911
2020,146107644,160260714
2020,146107645,160260714
2020,146111210,160255942
2020,146107702,160255976
2020,146107716,160255998
2020,146107716,160255997
2020,146107757,160256047
2020,146107757,160256048
2020,146107762,160256057
2020,146107779,160256075
2020,146107791,160256088
2020,146111270,160256124
2020,146107815,160256124
2020,146107815,160256126
2020,146111274,160256144
2020,146107834,160256152
2020,146111278,160260794
2020,146107883,160261215
2020,146111290,160261253
2020,146111290,160261254
2020,146111298,160261294
2020,146111353,160261413
2020,146113094,160261441
2020,146113122,160261483
2020,146113134,160261495
2020,146113186,160261556
2020,146111388,160261569
2020,146111388,160261568
2020,146113217,160261587
2020,146113217,160261586
2020,146113232,160261600
2020,146111415,160260932
2020,146113278,160261648
2020,146113305,160261679
2020,146113367,160261737
2020,146113367,160261736
2020,146113416,160261785
2020,149392960,163646094
2020,149392960,163646096
2020,149392982,163646114
2020,149392983,163646115
2020,149392982,163646115
2020,149392994,163647336
2020,149392994,163646125
2020,149393082,163651212
2020,149393105,163651232
2020,149393114,163651239
2020,149393115,163651240
2020,149393114,163651240
2020,149393115,163651239
2020,149393116,163651239
2020,149393116,163651240
2020,149393121,163651244
2020,149393120,163651244
2020,149389283,163647449
2020,149389285,163647452
2020,149393142,163647464
2020,149393142,163647463
2020,149393143,163647465
2020,149393173,163651312
2020,149393236,163647519
2020,149393248,163651382
2020,149393260,163651392
2020,149393311,163651445
2020,149393541,163651653
2020,149393540,163651653
2020,149389794,163647934
2020,149389794,163651825
2020,149394097,163652141
2020,149394233,163648512
2020,149390823,163652650
2020,149390942,163652781
2020,147782728,161892918
2020,147782727,161892918
2020,147782734,161888123
2020,147782735,161888124
2020,147785317,161892925
2020,146663470,160791723
2020,146653785,160791733
2020,146653754,160788599
2020,146663464,160791699
2020,146653785,160791732
2020,146653804,160791765
2020,147782748,161888135
2020,147782796,161888179
2020,147785376,161892984
2020,147782797,161888180
2020,147782805,161888186
2020,147782828,161888201
2020,147782832,161888206
2020,147782833,161888207
2020,147782837,161888209
2020,147785456,161893069
2020,147782855,161893081
2020,147785469,161893083
2020,147782862,161888226
2020,147782866,161888230
2020,147782866,161888231
2020,147782866,161888229
2020,147782873,161893103
2020,147782872,161893103
2020,147785516,161893113
2020,147785727,161893295
2020,147788127,161888497
2020,147785922,161893472
2020,147788156,161893520
2020,147788393,161893747
2020,147788602,161888945
2020,147788783,161894183
2020,147786694,161894217
2020,147788900,161889235
2020,147789036,161889362
2020,145661101,159823571
2020,145661089,159823560
2020,145656679,159826277
2020,145656679,159823645
2020,145656720,159823682
2020,145656731,159823687
2020,145656875,159823828
2020,145656885,159823838
2020,145661362,159826472
2020,145656911,159823863
2020,145656917,159826493
2020,145661382,159826493
2020,145661383,159826493
2020,145656921,159823869
2020,145656924,159826501
2020,145656997,159823941
2020,145657009,159823950
2020,145661486,159826594
2020,145657022,159823965
2020,145657030,159826600
2020,145661500,159826600
2020,145661503,159826600
2020,145657032,159826600
2020,145661498,159826600
2020,145657040,159826613
2020,145661529,159826630
2020,145661530,159826630
2020,145661534,159824004
2020,145657069,159824012
2020,145657086,159826648
2020,145657095,159824039
2020,145661579,159826659
2020,145661587,159826665
2020,145661607,159826695
2020,145661616,159826701
2020,145661623,159826707
2020,145657158,159826717
2020,145657189,159824137
2020,145657192,159826768
2020,145657210,159824159
2020,145657210,159824158
2020,145657224,159824173
2020,145661747,159826814
2020,145661746,159826814
2020,145661747,159826816
2020,145661795,159826862
2020,145657254,159826866
2020,145657259,159826876
2020,145657262,159824210
2020,145657271,159826892
2020,145657279,159824224
2020,145657286,159826915
2020,145657302,159826934
2020,145661904,159824274
2020,145657342,159824289
2020,145661926,159826996
2020,145657357,159826996
2020,145661953,159827022
2020,145661965,159824315
2020,145661979,159824322
2020,145661979,159824321
2020,145661979,159827040
2020,145657389,159827060
2020,145657389,159827057
2020,145662057,159827117
2020,145662114,159827167
2020,145657428,159827173
2020,145662128,159827179
2020,145662161,159827213
2020,145662184,159827239
2020,145662231,159827296
2020,145662250,159827316
2020,145657490,159824416
2020,145657528,159824436
2020,145662300,159827389
2020,145657551,159827410
2020,145657572,159827439
2020,145657581,159824472
2020,145657579,159824472
2020,145657593,159824481
2020,145662390,159827483
2020,145657613,159824503
2020,145657624,159824520
2020,145662442,159827524
2020,145657643,159824542
2020,145657649,159827558
2020,145662523,159827591
2020,145657678,159827625
2020,145657679,159824584
2020,145662602,159827666
2020,145657708,159824617
2020,145657713,159827682
2020,145662626,159827696
2020,145662637,159827706
2020,145657734,159827706
2020,145662638,159827706
2020,145662640,159827706
2020,145657769,159827756
2020,145657774,159827771
2020,145662709,159824666
2020,145662711,159827776
2020,145662744,159827809
2020,145662773,159827836
2020,145662782,159827844
2020,145657828,159827844
2020,145656601,159823577
2020,145656604,159823579
2020,145656632,159823598
2020,145656633,159823600
2020,145656633,159823599
2020,145656634,159823601
2020,145656654,159823622
2020,145656671,159823638
2020,145656682,159823648
2020,145656707,159823671
2020,145656737,159823696
2020,145656763,159823726
2020,145656764,159823725
2020,145661215,159823729
2020,145661215,159823730
2020,145656769,159823732
2020,145661222,159823736
2020,145661221,159823736
2020,145656779,159826353
2020,145656778,159826352
2020,145656787,159826366
2020,145656785,159826362
2020,145656786,159826364
2020,145656782,159826363
2020,145656787,159826365
2020,145656784,159826362
2020,145656783,159826362
2020,145656796,159823761
2020,145656796,159823760
2020,145656832,159826415
2020,145656853,159823807
2020,145836926,159990637
2020,145839588,159990726
2020,145836972,159985702
2020,145839621,159985710
2020,145839621,159985711
2020,145839631,159990765
2020,145839634,159990767
2020,146106229,160254501
2020,137004616,151089301
2020,137009840,151083941
2020,137009886,151089383
2020,137009925,151084046
2020,137004753,151084046
2020,137004752,151084046
2020,137009926,151084046
2020,137009928,151084046
2020,137009927,151084046
2020,137004756,151084046
2020,137004754,151084046
2020,137004792,151089497
2020,137004815,151089516
2020,137004832,151089522
2020,137004858,151089534
2020,137004876,151089542
2020,137004892,151089549
2020,137010117,151089629
2020,137010151,151089664
2020,137005018,151084266
2020,137010240,151089769
2020,137010240,151089768
2020,137010247,151084342
2020,137005128,151084345
2020,137005130,151084345
2020,137005131,151084347
2020,137010300,151089818
2020,137005199,151089835
2020,137005218,151084414
2020,137009758,151083872
2020,137009765,151083879
2020,137004606,151083919
2020,137009814,151089303
2020,137009818,151083924
2020,137004664,151089358
2020,137009889,151083990
2020,137009896,151089398
2020,137004740,151089415
2020,137009966,151089463
2020,137009971,151089469
2020,137009975,151089471
2020,137009984,151089480
2020,137009986,151089479
2020,137009985,151089480
2020,137009985,151089479
2020,137009992,151089486
2020,137009994,151089490
2020,137010016,151089509
2020,137010016,151089510
2020,137010025,151084113
2020,137010044,151084166
2020,137010045,151084166
2020,137010050,151089553
2020,137010067,151084193
2020,137010107,151084218
2020,137010105,151089610
2020,137010113,151089625
2020,137005022,151084269
2020,137010190,151089712
2020,137010216,151089745
2020,137010228,151089758
2020,137010236,151089767
2020,137010254,151089781
2020,137010257,151084346
2020,137010291,151089806
2020,137005177,151084385
2020,137005201,151089838
2020,137005212,151089843
2020,137005216,151084411
2020,137005216,151084412
2020,137009730,151089219
2020,137009748,151083851
2020,137004562,151083866
2020,137009795,151083906
2020,137009800,151083910
2020,137009807,151083918
2020,137009807,151083917
2020,137004617,151089304
2020,137004622,151089316
2020,137009843,151089332
2020,137004660,151089355
2020,137004693,151083994
2020,137009932,151089429
2020,137004760,151089432
2020,137004763,151084054
2020,137009946,151089442
2020,137009954,151084059
2020,137009960,151089458
2020,136979204,151033648
2020,147785324,161892933
2020,147785374,161892980
2020,134447386,148230549
2020,134429795,148232630
2020,134447389,148232631
2020,134429798,148230554
2020,134429798,148230555
2020,134447391,148230557
2020,134447390,148230558
2020,134447391,148230558
2020,134447393,148230561
2020,134447395,148232635
2020,134447396,148230562
2020,134447400,148230565
2020,134447401,148232638
2020,134429800,148232639
2020,134447405,148230569
2020,134447408,148232645
2020,134447410,148232645
2020,134447412,148232646
2020,134447413,148232647
2020,134447499,148230661
2020,134447500,148230662
2020,134447502,148230664
2020,134447503,148230665
2020,134447504,148230666
2020,134447509,148230672
2020,134447511,148230674
2020,134447510,148230673
2020,134447512,148230675
2020,134447517,148230681
2020,134429921,148230683
2020,134447520,148230686
2020,134447521,148230687
2020,134447522,148230690
2020,134447523,148230691
2020,134447526,148230695
2020,134447528,148230698
2020,134447530,148230699
2020,134447531,148230701
2020,134447532,148230703
2020,134447532,148230702
2020,134447532,148230704
2020,134447534,148230706
2020,134447535,148230707
2020,134447536,148230708
2020,134447537,148230709
2020,134447538,148230710
2020,134447539,148232796
2020,134447539,148232795
2020,134447540,148230711
2020,134447543,148230715
2020,134447545,148232812
2020,134447546,148230718
2020,134447548,148230721
2020,134447549,148232821
2020,134447550,148230723
2020,134447553,148230726
2020,134447554,148230727
2020,134447555,148232841
2020,134447556,148232843
2020,134447559,148230731
2020,134447562,148230735
2020,134447565,148230738
2020,134447566,148230739
2020,134447568,148230741
2020,134447570,148230743
2020,134447571,148232878
2020,134447572,148230744
2020,134447577,148230750
2020,134447579,148230752
2020,134444614,148227831
2020,134444615,148227832
2020,134444617,148227834
2020,134444618,148227835
2020,134444619,148227836
2020,134444621,148227837
2020,134444620,148227837
2020,134444622,148227838
2020,134444623,148227839
2020,134444624,148227840
2020,134444626,148227841
2020,134444627,148227841
2020,134444629,148227843
2020,134444610,148227827
2020,134444630,148227844
2020,134444631,148227845
2020,134444632,148227846
2020,134444633,148227847
2020,134444634,148227849
2020,134444634,148227848
2020,134444636,148227851
2020,134444638,148217092
2020,134444639,148227853
2020,134444640,148227854
2020,134444642,148227856
2020,134444643,148227857
2020,134444644,148227859
2020,134444645,148227860
2020,134433839,148227861
2020,134444646,148227863
2020,134433846,148227864
2020,134444647,148227865
2020,134444648,148227867
2020,134444649,148227868
2020,134444652,148227872
2020,134444653,148227873
2020,134444654,148227874
2020,134433857,148217113
2020,134444655,148227875
2020,134444656,148227876
2020,134444657,148227877
2020,134444658,148227878
2020,134444659,148227879
2020,134444660,148217121
2020,134444662,148227880
2020,134444661,148227880
2020,134433870,148217128
2020,134444663,148227881
2020,134444664,148227883
2020,134444665,148227884
2020,134444666,148227885
2020,134444667,148227886
2020,134433876,148217133
2020,134433877,148217133
2020,134444668,148227887
2020,134444669,148227888
2020,134444670,148227889
2020,134433879,148227890
2020,134444671,148217136
2020,134444672,148227891
2020,134433883,148217139
2020,134444675,148227894
2020,134444676,148227895
2020,134444677,148227896
2020,134444678,148227897
2020,134444679,148227898
2020,134444680,148217145
2020,134444683,148227902
2020,134444684,148227903
2020,134444685,148227904
2020,134444686,148227905
2020,134444687,148227906
2020,134444690,148227909
2020,134444691,148217154
2020,134444692,148217155
2020,134444693,148227910
2020,134444695,148227912
2020,134444696,148227913
2020,134444697,148227914
2020,134444698,148227915
2020,134444699,148227915
2020,134444700,148227915
2020,134444702,148227918
2020,134444703,148227919
2020,134444704,148227920
2020,134444705,148227921
2020,134444706,148227922
2020,134444707,148227923
2020,134444708,148227925
2020,134444708,148227926
2020,134433919,148227924
2020,134444709,148227927
2020,134444710,148227930
2020,134444711,148227931
2020,134444712,148227932
2020,134444713,148227933
2020,134444715,148227936
2020,134444715,148227935
2020,134444716,148227937
2020,134444719,148227939
2020,134444720,148227940
2020,134444721,148227941
2020,134444722,148227942
2020,134444723,148227943
2020,134444724,148227944
2020,134444726,148227946
2020,134444612,148227829
2020,134428660,148227947
2020,134444727,148227948
2020,134444728,148227949
2020,134428667,148231476
2020,134444729,148231476
2020,134428666,148231476
2020,134444732,148227952
2020,134444733,148227953
2020,134444734,148227954
2020,134444735,148227955
2020,134444736,148227956
2020,134444737,148227957
2020,134444613,148227830
2020,134444738,148227958
2020,134444739,148227958
2020,134444740,148227959
2020,134444741,148227960
2020,134444742,148227961
2020,134444743,148227962
2020,134444744,148231488
2020,134444745,148227964
2020,134428682,148231491
2020,134444746,148227965
2020,134428683,148231492
2020,134444749,148231496
2020,134444750,148227970
2020,134444750,148227969
2020,134444751,148227971
2020,134444752,148227971
2020,134444753,148227972
2020,134444754,148227973
2020,134444756,148227975
2020,134444762,148227981
2020,134444763,148227982
2020,134444764,148227983
2020,134444765,148227984
2020,134444773,148227986
2020,134444772,148227986
2020,134444771,148227986
2020,134444770,148227986
2020,134444774,148227986
2020,134444775,148227987
2020,134444776,148227988
2020,134444777,148227989
2020,134444778,148227990
2020,134444779,148227992
2020,134444780,148227993
2020,134444781,148227996
2020,134444782,148227997
2020,134444783,148227997
2020,134444784,148227998
2020,134444785,148227999
2020,134444786,148231513
2020,134444787,148228000
2020,134444795,148231517
2020,134444794,148231517
2020,134444793,148231517
2020,134444797,148228005
2020,134444799,148228006
2020,134444801,148228008
2020,134444802,148228009
2020,134444803,148228010
2020,134444804,148228011
2020,134444806,148228012
2020,134444805,148228012
2020,134428720,148231530
2020,134444809,148228014
2020,134444810,148228015
2020,134444811,148231535
2020,134444812,148228016
2020,134428732,148231545
2020,134428736,148231547
2020,134444816,148228021
2020,134444817,148228022
2020,134444818,148228024
2020,134444819,148228025
2020,134428745,148228027
2020,134428744,148228027
2020,134428741,148228027
2020,134428743,148228027
2020,134444821,148228027
2020,134428742,148228027
2020,134444822,148228028
2020,134444823,148228029
2020,134428752,148231557
2020,134444827,148228033
2020,134444829,148228035
2020,134444832,148228039
2020,134444839,148228041
2020,134444840,148228042
2020,134444841,148228043
2020,134444841,148228044
2020,134444842,148228045
2020,134444843,148228046
2020,134444844,148228048
2020,134444844,148228047
2020,134428767,148231566
2020,134444845,148228049
2020,134444846,148228050
