"DATA_YEAR","ARRESTEE_ID","WEAPON_ID","NIBRS_ARRESTEE_WEAPON_ID"
2020,39527157,1,39812592
2020,39527156,1,39812591
2020,39527162,1,39812597
2020,39527168,1,39812603
2020,39527169,1,39812604
2020,39527170,1,39812605
2020,39527171,1,39812606
2020,39527172,1,39812607
2020,39527173,1,39812608
2020,39527177,1,39812612
2020,39527176,1,39812611
2020,39527178,1,39812613
2020,39527179,1,39812614
2020,39527180,1,39812615
2020,39527182,1,39812617
2020,39527184,1,39812619
2020,39527185,1,39812620
2020,39527187,1,39812622
2020,39527192,1,39812627
2020,39650874,1,39946323
2020,39650875,1,39946324
2020,39650885,1,39946334
2020,39650889,1,39946338
2020,39653313,1,39948767
2020,39650899,1,39946348
2020,39650902,1,39946351
2020,39650901,1,39946350
2020,39650904,1,39946353
2020,39650910,1,39946359
2020,39650918,1,39946367
2020,39653319,1,39948773
2020,39650927,1,39946376
2020,39651549,1,39947000
2020,39650935,1,39946384
2020,39650937,1,39946386
2020,39650939,1,39946388
2020,39650942,1,39946391
2020,39650943,1,39946392
2020,39650945,1,39946394
2020,39650949,1,39946398
2020,39650951,1,39946400
2020,39650969,1,39946418
2020,39650975,1,39946424
2020,39651021,1,39946470
2020,39651074,1,39946524
2020,39651076,1,39946526
2020,39651079,1,39946529
2020,39651090,1,39946540
2020,39651965,1,39947417
2020,39651109,1,39946559
2020,39651108,1,39946558
2020,39651114,1,39946564
2020,39651119,1,39946569
2020,39651335,1,39946786
2020,39651341,1,39946792
2020,39651344,1,39946795
2020,39651350,1,39946801
2020,39651348,1,39946799
2020,39651349,1,39946800
2020,39651939,1,39947391
2020,39653326,1,39948780
2020,39651500,1,39946951
2020,39651502,1,39946953
2020,39651523,1,39946974
2020,39651524,1,39946975
2020,39651530,1,39946981
2020,39651531,1,39946982
2020,39651537,1,39946988
2020,39651828,1,39947279
2020,39651550,1,39947001
2020,39651554,1,39947005
2020,39651564,1,39947015
2020,39651568,1,39947019
2020,39651576,1,39947027
2020,39651578,1,39947029
2020,39651577,1,39947028
2020,39651584,1,39947035
2020,39651593,1,39947044
2020,39653350,1,39948804
2020,39651631,1,39947082
2020,39651637,1,39947088
2020,39651843,1,39947294
2020,39651854,1,39947305
2020,39651856,1,39947307
2020,39651857,1,39947308
2020,39651873,1,39947324
2020,39651913,1,39947364
2020,39651926,1,39947378
2020,39651929,1,39947381
2020,39653357,1,39948811
2020,39651933,1,39947385
2020,39651934,1,39947386
2020,39651936,1,39947388
2020,39652259,1,39947712
2020,39652518,1,39947971
2020,39653356,1,39948810
2020,39651953,1,39947405
2020,39651955,1,39947407
2020,39651957,1,39947409
2020,39651958,1,39947410
2020,39653366,1,39948820
2020,39651964,1,39947416
2020,39651995,1,39947447
2020,39652017,1,39947469
2020,39653367,1,39948821
2020,39652043,1,39947495
2020,39652045,1,39947497
2020,39652049,1,39947501
2020,39652050,1,39947502
2020,39652070,1,39947522
2020,39652077,1,39947530
2020,39652083,1,39947536
2020,39652113,1,39947566
2020,39652114,1,39947567
2020,39652115,1,39947568
2020,39652117,1,39947570
2020,39652121,1,39947574
2020,39652128,1,39947581
2020,39652129,1,39947582
2020,39652153,1,39947606
2020,39652172,1,39947625
2020,39652180,1,39947633
2020,39652252,1,39947705
2020,39652300,1,39947753
2020,39652312,1,39947765
2020,39652320,1,39947773
2020,39652323,1,39947776
2020,39652322,1,39947775
2020,39652327,1,39947780
2020,39652329,1,39947782
2020,39652373,1,39947826
2020,39652405,1,39947858
2020,39652406,1,39947859
2020,39652465,1,39947918
2020,39652560,1,39948013
2020,39652562,1,39948015
2020,39652563,1,39948016
2020,39653373,1,39948827
2020,39653593,1,39949047
2020,39653600,1,39949054
2020,39653611,1,39949065
2020,39653614,1,39949068
2020,39653616,1,39949070
2020,39653621,1,39949075
2020,39653627,1,39949081
2020,39653629,1,39949083
2020,39653638,1,39949092
2020,39653636,1,39949090
2020,39653637,1,39949091
2020,39653720,1,39949174
2020,39653831,1,39949285
2020,39653835,1,39949289
2020,39653843,1,39949297
2020,39653846,1,39949300
2020,39653851,1,39949305
2020,39653857,1,39949311
2020,39653863,1,39949317
2020,39653890,1,39949344
2020,39653893,1,39949347
2020,39653924,1,39949378
2020,39653940,1,39949394
2020,39653944,1,39949398
2020,39653946,1,39949400
2020,39653959,1,39949413
2020,39648258,1,39938706
2020,39648262,1,39938710
2020,39648264,1,39938712
2020,39651143,1,39946593
2020,39648472,1,39938920
2020,39648520,1,39938968
2020,39648521,1,39938969
2020,39648519,1,39938967
2020,39648534,1,39938982
2020,39648535,1,39938983
2020,39649145,1,39939593
2020,39649155,1,39939603
2020,39650128,1,39945576
2020,39650356,1,39945804
2020,39651139,1,39946589
2020,39651156,1,39946606
2020,39651326,1,39946777
2020,39651645,1,39947096
2020,39651670,1,39947121
2020,39651695,1,39947146
2020,39651700,1,39947151
2020,39651707,1,39947158
2020,39651724,1,39947175
2020,39651728,1,39947179
2020,39651729,1,39947180
2020,39656717,1,39952175
2020,39656718,1,39952176
2020,39656719,1,39952177
2020,39658247,3,39953710
2020,39657789,1,39953250
2020,39657792,1,39953253
2020,39657802,1,39953263
2020,39657805,3,39953266
2020,39657806,1,39953267
2020,39657807,1,39953268
2020,39657809,1,39953270
2020,39657811,1,39953273
2020,39657814,1,39953276
2020,39657815,1,39953277
2020,39657817,1,39953279
2020,39657821,3,39953283
2020,39667358,1,39957822
2020,40240792,1,40551207
2020,40211068,1,40532300
2020,40211071,1,40532303
2020,40211075,1,40532307
2020,40211078,1,40532310
2020,40211081,1,40532313
2020,40211083,1,40532315
2020,40211237,1,40532469
2020,40211242,1,40532474
2020,40211246,1,40532478
2020,40211248,1,40532480
2020,40211256,1,40532488
2020,40211255,1,40532487
2020,40211258,1,40532490
2020,40241304,1,40551719
2020,40240832,1,40551247
2020,40241301,1,40551716
2020,40241305,1,40551720
2020,40241309,1,40551724
2020,40241314,1,40551729
2020,40241315,1,40551730
2020,40241408,1,40551823
2020,40241425,1,40551840
2020,40241428,1,40551843
2020,40241432,1,40551847
2020,41290836,1,41673264
2020,41290839,1,41673267
2020,41290841,1,41673269
2020,41290840,1,41673268
2020,41290845,1,41673273
2020,41290846,1,41673274
2020,39524661,1,39810094
2020,39524684,1,39810117
2020,39528135,1,39813571
2020,39524687,1,39810120
2020,39524693,1,39810126
2020,39524692,1,39810125
2020,39524699,1,39810132
2020,39524700,1,39810133
2020,39524722,1,39810155
2020,39524737,1,39810170
2020,39524739,1,39810172
2020,39525499,1,39810932
2020,39525510,1,39810943
2020,39525520,1,39810953
2020,39525522,7,39810955
2020,39525528,1,39810961
2020,39525531,1,39810964
2020,39525537,1,39810970
2020,39525548,1,39810981
2020,39525556,1,39810989
2020,39525559,1,39810992
2020,39525569,1,39811002
2020,39525577,1,39811010
2020,39525617,1,39811050
2020,39525657,3,39811090
2020,39525659,1,39811092
2020,39525661,1,39811094
2020,39525662,1,39811095
2020,39525664,1,39811097
2020,39525669,1,39811102
2020,39525705,1,39811138
2020,39525706,1,39811139
2020,39525719,1,39811152
2020,39525720,1,39811153
2020,39525723,1,39811156
2020,39525724,1,39811157
2020,39525728,1,39811161
2020,39525734,1,39811167
2020,39525737,1,39811170
2020,39525765,1,39811198
2020,39525769,1,39811202
2020,39525776,1,39811209
2020,39525775,1,39811208
2020,39526012,1,39811446
2020,39526052,1,39811486
2020,39526056,1,39811490
2020,39526066,1,39811500
2020,39526076,1,39811510
2020,39526075,1,39811509
2020,39526049,1,39811483
2020,39526469,1,39811904
2020,39526472,1,39811907
2020,39526185,1,39811619
2020,39526201,1,39811635
2020,39526210,1,39811644
2020,39526224,1,39811658
2020,39526252,1,39811686
2020,39526293,1,39811727
2020,39526319,1,39811754
2020,39526322,1,39811757
2020,39526321,1,39811756
2020,39526326,1,39811761
2020,39526483,1,39811918
2020,39526484,1,39811919
2020,39527143,1,39812578
2020,39527565,1,39813000
2020,39527566,1,39813001
2020,39527571,1,39813006
2020,39527573,1,39813008
2020,39527575,1,39813010
2020,39527576,1,39813011
2020,39527580,1,39813015
2020,39527583,1,39813018
2020,39527582,1,39813017
2020,39527593,1,39813028
2020,39527603,1,39813038
2020,39527608,1,39813043
2020,39527610,1,39813045
2020,39527613,1,39813048
2020,39527615,1,39813050
2020,39527616,1,39813051
2020,39527679,1,39813115
2020,39527692,1,39813128
2020,39527693,1,39813129
2020,39527702,1,39813138
2020,39527754,1,39813190
2020,39527958,1,39813394
2020,39528125,1,39813561
2020,39528137,1,39813573
2020,39528138,1,39813574
2020,39528146,1,39813582
2020,39528148,1,39813584
2020,39528150,1,39813586
2020,39528156,1,39813592
2020,39528157,1,39813593
2020,39528163,1,39813599
2020,39528166,1,39813602
2020,39528167,1,39813603
2020,39528174,1,39813610
2020,39528172,1,39813608
2020,39528173,1,39813609
2020,39528188,1,39813624
2020,39528191,1,39813627
2020,39528193,1,39813629
2020,39528194,1,39813630
2020,39528210,3,39813646
2020,39715614,1,40007631
2020,39715615,1,40007632
2020,39715616,1,40007633
2020,39715629,1,40007646
2020,41232101,1,41614442
2020,41232102,1,41614443
2020,41232104,1,41614445
2020,41232106,1,41614447
2020,41232111,1,41614452
2020,41232137,1,41614478
2020,41232142,3,41614483
2020,41232143,1,41614484
2020,41232147,1,41614488
2020,41232149,3,41614490
2020,41232151,1,41614492
2020,41232155,1,41614496
2020,41232157,3,41614498
2020,41232160,1,41614501
2020,41232162,1,41614503
2020,41232164,1,41614505
2020,41232200,1,41614541
2020,41232207,1,41614548
2020,41232208,1,41614549
2020,41232212,1,41614553
2020,41232213,1,41614554
2020,41232232,3,41614573
2020,41232233,4,41614574
2020,41232241,1,41614582
2020,41232250,1,41614591
2020,41232251,1,41614592
2020,40011582,1,40357005
2020,40011583,1,40357006
2020,41253630,1,41645974
2020,41253633,1,41645977
2020,41253635,1,41645979
2020,41253636,1,41645980
2020,40011592,1,40357015
2020,41253637,1,41645981
2020,41253638,1,41645982
2020,40011600,1,40357023
2020,40012336,1,40357759
2020,40012338,1,40357761
2020,40012580,1,40358003
2020,39643862,1,39942178
2020,39643865,1,39942181
2020,39643867,1,39942183
2020,37394872,1,37705016
2020,37394874,1,37705018
2020,37394876,1,37705020
2020,37394879,1,37705023
2020,37394881,1,37705025
2020,37394880,1,37705024
2020,37394882,1,37705026
2020,37394884,1,37705028
2020,37395004,1,37705148
2020,37395006,1,37705150
2020,37395007,1,37705151
2020,36815662,1,37047650
2020,37395008,1,37705152
2020,36815879,1,37047867
2020,36815884,1,37047873
2020,37395012,1,37705156
2020,39643899,1,39942215
2020,39643906,1,39942222
2020,39643909,1,39942225
2020,39643911,1,39942227
2020,39643910,1,39942226
2020,39643931,1,39942247
2020,39643942,1,39942258
2020,38473138,1,38552559
2020,38473141,1,38552562
2020,38473156,1,38552577
2020,38473169,1,38552590
2020,38473175,1,38552596
2020,38473176,1,38552597
2020,38473195,1,38552616
2020,38473196,1,38552617
2020,38473228,1,38552649
2020,38473265,1,38552686
2020,38473394,1,38552815
2020,38473480,1,38552901
2020,36691784,1,36871071
2020,36691786,1,36871073
2020,36691789,1,36871076
2020,36691813,7,36871100
2020,36691814,7,36871101
2020,36691812,7,36871099
2020,36691811,7,36871098
2020,36691825,1,36871112
2020,36691952,1,36871239
2020,36691954,1,36871241
2020,36691957,1,36871244
2020,36691956,1,36871243
2020,36691959,1,36871246
2020,36691960,1,36871247
2020,36691961,1,36871248
2020,36691963,1,36871250
2020,36691964,1,36871251
2020,36691971,1,36871258
2020,36815782,1,37047770
2020,36815786,1,37047774
2020,36815802,2,37047790
2020,36815805,22,37047793
2020,36815806,1,37047794
2020,36815813,1,37047801
2020,36815817,1,37047805
2020,36815818,1,37047806
2020,36815821,1,37047809
2020,36815822,1,37047810
2020,36815830,1,37047818
2020,38908947,7,39066023
2020,38908952,1,39066028
2020,38908953,1,39066029
2020,38908956,1,39066032
2020,38908955,1,39066031
2020,38909000,1,39066076
2020,38909031,4,39066107
2020,38909032,1,39066108
2020,38909033,1,39066109
2020,38909039,7,39066115
2020,38909047,1,39066123
2020,38909048,1,39066124
2020,38909055,1,39066131
2020,38909057,1,39066133
2020,38909056,1,39066132
2020,38909054,1,39066130
2020,37202612,1,37493016
2020,37202643,1,37493047
2020,37202641,1,37493045
2020,37202642,1,37493046
2020,37202648,1,37493052
2020,37202650,1,37493054
2020,37202649,1,37493053
2020,37202651,1,37493055
2020,37202653,1,37493057
2020,37202655,1,37493059
2020,37202654,1,37493058
2020,37202656,1,37493060
2020,37202657,7,37493061
2020,37202658,1,37493062
2020,37202659,1,37493063
2020,37202660,1,37493064
2020,37202661,1,37493065
2020,37202662,1,37493066
2020,37202663,1,37493067
2020,37202667,1,37493071
2020,37202669,1,37493073
2020,37202668,1,37493072
2020,37202675,1,37493079
2020,36816590,1,37048580
2020,36816599,1,37048589
2020,36816603,1,37048593
2020,37202736,1,37493140
2020,37202737,2,37493141
2020,37202738,3,37493142
2020,37202739,3,37493143
2020,37202740,1,37493144
2020,37202741,1,37493145
2020,36815852,1,37047840
2020,41255528,2,41638413
2020,41255544,1,41638429
2020,41255596,1,41638481
2020,41255597,1,41638482
2020,41255600,3,41638485
2020,41255601,1,41638486
2020,41255602,1,41638487
2020,41255817,3,41638702
2020,41255818,1,41638703
2020,41255757,3,41638642
2020,41255760,1,41638645
2020,41255767,6,41638652
2020,41255816,3,41638701
2020,41255821,1,41638706
2020,41255823,1,41638708
2020,41255822,1,41638707
2020,41255835,3,41638720
2020,41255836,1,41638721
2020,41255837,1,41638722
2020,41255840,1,41638725
2020,41255845,1,41638730
2020,41255884,1,41638769
2020,41255888,1,41638773
2020,41255890,1,41638775
2020,41255902,1,41638787
2020,41255904,1,41638789
2020,41255971,1,41638856
2020,36975554,1,37249375
2020,36975560,1,37249381
2020,36975562,1,37249383
2020,36975570,1,37249391
2020,36975572,1,37249393
2020,36975573,1,37249394
2020,36975590,1,37249411
2020,36975592,1,37249413
2020,36975593,1,37249414
2020,41306621,1,41689501
2020,41306622,1,41689502
2020,41306635,1,41689515
2020,41306634,7,41689514
2020,41306636,7,41689516
2020,41306638,1,41689518
2020,41306710,1,41689590
2020,41306707,1,41689587
2020,41306764,1,41689644
2020,41306772,1,41689652
2020,41306776,1,41689656
2020,41306778,1,41689658
2020,41306777,1,41689657
2020,41306793,1,41689673
2020,41306794,1,41689674
2020,41306797,1,41689677
2020,41306802,1,41689682
2020,41306822,1,41689702
2020,41306893,1,41689773
2020,41306902,1,41689782
2020,41306914,1,41689794
2020,41306917,1,41689797
2020,41306919,1,41689799
2020,41306922,1,41689802
2020,41306925,1,41689805
2020,41306928,1,41689808
2020,41306927,1,41689807
2020,41306929,3,41689809
2020,41306942,1,41689822
2020,41306947,1,41689827
2020,41306950,1,41689830
2020,41306951,1,41689831
2020,41306952,1,41689832
2020,41306953,1,41689833
2020,41307917,1,41695798
2020,41307918,1,41695799
2020,41307923,1,41695804
2020,41307929,1,41695810
2020,41307933,1,41695814
2020,41307936,1,41695817
2020,41307935,1,41695816
2020,41307940,1,41695821
2020,41307942,1,41695823
2020,41307944,1,41695825
2020,41307946,1,41695827
2020,41307954,1,41695835
2020,41307955,1,41695836
2020,41307961,1,41695842
2020,41307967,1,41695848
2020,41307966,1,41695847
2020,41307969,1,41695850
2020,41307968,1,41695849
2020,41307970,1,41695851
2020,41307972,1,41695853
2020,41305230,1,41688109
2020,41305231,1,41688110
2020,41305593,1,41688472
2020,41305614,1,41688493
2020,41305629,1,41688508
2020,41305636,1,41688515
2020,41305640,1,41688519
2020,41305646,1,41688525
2020,41305647,1,41688526
2020,41305649,1,41688528
2020,41305650,1,41688529
2020,41305652,1,41688531
2020,41305654,1,41688533
2020,41305655,1,41688534
2020,41305657,1,41688536
2020,41305658,1,41688537
2020,41305660,1,41688539
2020,41305664,1,41688543
2020,41305667,1,41688546
2020,41305670,1,41688549
2020,41305671,1,41688550
2020,41305672,1,41688551
2020,41305686,1,41688565
2020,41305694,1,41688573
2020,41305693,1,41688572
2020,41305698,1,41688577
2020,41305703,1,41688582
2020,41305723,1,41688602
2020,41305724,1,41688603
2020,41305726,1,41688605
2020,41305729,1,41688608
2020,41305732,1,41688611
2020,41305735,1,41688614
2020,41305738,1,41688617
2020,41305737,1,41688616
2020,41305740,1,41688619
2020,41305744,1,41688623
2020,41305745,1,41688624
2020,41305746,1,41688625
2020,41305747,1,41688626
2020,41305749,1,41688628
2020,41305750,1,41688629
2020,41305754,1,41688633
2020,41305756,1,41688635
2020,41305763,1,41688642
2020,41305767,1,41688646
2020,41305770,1,41688649
2020,41305780,1,41688659
2020,41305867,1,41688746
2020,41305969,1,41688848
2020,41305934,1,41688813
2020,41305948,1,41688827
2020,41305951,1,41688830
2020,41305953,1,41688832
2020,41305966,1,41688845
2020,36949209,1,37238092
2020,36975620,1,37249441
2020,36975623,1,37249444
2020,36975624,1,37249445
2020,36975627,3,37249448
2020,36975628,4,37249449
2020,36975630,1,37249451
2020,36975631,1,37249452
2020,36975634,1,37249455
2020,36975635,1,37249456
2020,36975644,1,37249465
2020,36975645,1,37249466
2020,36975649,1,37249470
2020,36975650,1,37249471
2020,36975653,6,37249474
2020,36975654,1,37249475
2020,37108115,1,37413168
2020,37108119,1,37413172
2020,37108120,1,37413173
2020,37108122,1,37413175
2020,37108124,1,37413177
2020,37108130,1,37413183
2020,37108131,1,37413184
2020,37124550,1,37413468
2020,37108137,1,37413190
2020,37108138,1,37413191
2020,37108149,1,37413202
2020,37124549,1,37413467
2020,37124551,1,37413469
2020,37124552,1,37413470
2020,37124558,1,37413476
2020,37124561,1,37413479
2020,37124775,1,37413693
2020,37124776,1,37413694
2020,37124778,1,37413696
2020,37124777,1,37413695
2020,37124779,1,37413697
2020,37124780,1,37413698
2020,37124781,1,37413699
2020,37124783,1,37413701
2020,37124782,1,37413700
2020,37124784,1,37413702
2020,37124785,1,37413703
2020,37124786,1,37413704
2020,37124787,1,37413705
2020,37124788,1,37413706
2020,37124789,1,37413707
2020,37124790,1,37413708
2020,37124791,1,37413709
2020,37124792,1,37413710
2020,37124793,1,37413711
2020,37124794,1,37413712
2020,37124795,1,37413713
2020,37124799,1,37413717
2020,37124798,1,37413716
2020,38124761,1,38210237
2020,38124765,1,38210241
2020,38124767,1,38210243
2020,38124768,1,38210244
2020,38124780,1,38210256
2020,38124772,1,38210248
2020,38124776,1,38210252
2020,38124779,1,38210255
2020,38124789,1,38210265
2020,38124793,1,38210269
2020,38124794,1,38210270
2020,38124795,1,38210271
2020,38124800,1,38210276
2020,38124803,1,38210279
2020,38124805,1,38210281
2020,38124810,1,38210286
2020,38124811,1,38210287
2020,38124821,1,38210297
2020,38124822,1,38210298
2020,38124824,1,38210300
2020,38124826,1,38210302
2020,38124828,1,38210304
2020,38124827,1,38210303
2020,37257371,1,37557729
2020,37257419,1,37557777
2020,37264598,1,37565032
2020,36759520,1,36939946
2020,36759521,1,36939947
2020,36759557,1,36939983
2020,36759575,1,36940001
2020,36759576,1,36940002
2020,36759595,1,36940021
2020,36759607,1,36940033
2020,36801163,1,37040977
2020,36801230,1,37041044
2020,36801229,1,37041043
2020,36801244,1,37041058
2020,36801259,1,37041073
2020,36801281,1,37041095
2020,38644506,1,38726244
2020,38649545,1,38726283
2020,38649677,1,38726414
2020,38649691,1,38726426
2020,38649724,1,38726458
2020,38649730,1,38726466
2020,38649729,1,38726465
2020,38649777,1,38726513
2020,38649810,1,38726546
2020,38649809,1,38726545
2020,38649815,1,38726551
2020,38649816,1,38726552
2020,38649817,1,38726553
2020,38649833,1,38726571
2020,38649838,1,38726578
2020,38649888,1,38726635
2020,38649906,1,38726654
2020,38649914,1,38726667
2020,38650182,1,38726941
2020,41375286,1,41763338
2020,41375287,1,41763339
2020,40174988,1,40502556
2020,40175149,1,40502718
2020,40175150,1,40502719
2020,39642877,1,39941193
2020,39642886,1,39941202
2020,39642887,1,39941203
2020,39642888,1,39941204
2020,39642889,1,39941205
2020,39642892,1,39941208
2020,39642893,1,39941209
2020,39642894,1,39941210
2020,39642900,1,39941216
2020,39642906,1,39941222
2020,39642903,1,39941219
2020,39642902,1,39941218
2020,39642904,1,39941220
2020,39642907,1,39941223
2020,39642901,1,39941217
2020,39642905,1,39941221
2020,39642915,1,39941231
2020,39642927,1,39941243
2020,39642929,1,39941245
2020,39642939,1,39941255
2020,39642942,1,39941258
2020,39642943,1,39941259
2020,39642947,1,39941263
2020,39642952,1,39941268
2020,39642955,1,39941271
2020,39642964,1,39941280
2020,39642966,1,39941282
2020,39642968,1,39941284
2020,39643027,1,39941343
2020,39643028,1,39941344
2020,38202370,1,38262797
2020,38202510,1,38262938
2020,38202519,1,38262947
2020,38202558,1,38262986
2020,38202559,1,38262987
2020,38202560,1,38262988
2020,38202562,1,38262990
2020,38202561,1,38262989
2020,38202564,1,38262992
2020,38202563,1,38262991
2020,38202565,1,38262993
2020,38202566,1,38262994
2020,38202569,3,38262997
2020,38202572,1,38263000
2020,38202573,1,38263001
2020,38202707,1,38263136
2020,38202708,1,38263137
2020,38202715,1,38263144
2020,38202719,1,38263148
2020,38202723,1,38263152
2020,38202725,1,38263154
2020,38202730,1,38263159
2020,38202732,1,38263161
2020,38202743,1,38263172
2020,38202745,1,38263174
2020,38118260,1,38203736
2020,38118261,1,38203737
2020,38118262,1,38203738
2020,38118263,1,38203739
2020,38118265,1,38203741
2020,38118266,1,38203742
2020,38118267,1,38203743
2020,38118268,1,38203744
2020,38118270,1,38203746
2020,38118271,1,38203747
2020,38118275,1,38203751
2020,38118276,1,38203752
2020,38118277,1,38203753
2020,38118278,1,38203754
2020,38118279,1,38203755
2020,38118282,1,38203758
2020,38118283,1,38203759
2020,38118288,1,38203764
2020,38118289,1,38203765
2020,38118291,1,38203767
2020,38118292,1,38203768
2020,38118293,1,38203769
2020,38118294,1,38203770
2020,38118295,1,38203771
2020,38118297,1,38203773
2020,38118298,1,38203774
2020,38118300,1,38203776
2020,38118301,1,38203777
2020,38118304,1,38203780
2020,38118305,1,38203781
2020,38118307,3,38203783
2020,38118313,1,38203789
2020,38118316,1,38203792
2020,38118319,1,38203795
2020,38118320,1,38203796
2020,38118321,1,38203797
2020,38118322,1,38203798
2020,38118325,1,38203801
2020,38118324,1,38203800
2020,38118327,1,38203803
2020,38118328,1,38203804
2020,38118329,3,38203805
2020,38118330,1,38203806
2020,38118334,1,38203810
2020,38118335,1,38203811
2020,38118336,1,38203812
2020,38118339,1,38203815
2020,38118340,1,38203816
2020,38118341,1,38203817
2020,38118346,1,38203822
2020,38118347,1,38203823
2020,38118349,1,38203825
2020,38118348,1,38203824
2020,38748230,1,38903686
2020,38748238,1,38903694
2020,38748241,1,38903697
2020,38748251,22,38903707
2020,38748253,1,38903709
2020,38748255,1,38903711
2020,38748256,1,38903712
2020,38748258,1,38903714
2020,38748259,2,38903715
2020,38748279,1,38903735
2020,38748280,1,38903736
2020,38748283,1,38903739
2020,38748284,1,38903740
2020,36810386,1,37045168
2020,36810389,1,37045171
2020,36810391,1,37045173
2020,36810405,1,37045187
2020,36810406,1,37045188
2020,36810411,1,37045193
2020,36810412,1,37045194
2020,36810413,1,37045195
2020,38268756,1,38335283
2020,38268757,1,38335284
2020,38268758,1,38335285
2020,37107810,1,37412863
2020,37119602,1,37413334
2020,37119615,1,37413347
2020,37119607,1,37413339
2020,37119608,1,37413340
2020,37119612,1,37413344
2020,37119613,1,37413345
2020,37119614,1,37413346
2020,37119617,1,37413349
2020,37119622,1,37413354
2020,37119623,1,37413355
2020,37119631,1,37413363
2020,37119634,1,37413366
2020,37119635,1,37413367
2020,37119636,1,37413368
2020,37119638,1,37413370
2020,37119637,1,37413369
2020,37119640,1,37413372
2020,37119646,1,37413378
2020,37119643,1,37413375
2020,37119644,1,37413376
2020,37119645,1,37413377
2020,37119650,1,37413382
2020,37119652,1,37413384
2020,37119657,1,37413389
2020,37124540,1,37413458
2020,37124541,1,37413459
2020,37124544,1,37413462
2020,37124554,1,37413472
2020,37124555,1,37413473
2020,37124557,1,37413475
2020,37124556,1,37413474
2020,37124559,1,37413477
2020,37124560,1,37413478
2020,37119543,1,37413275
2020,37119547,1,37413279
2020,37119550,1,37413282
2020,37119556,1,37413288
2020,37119557,1,37413289
2020,37119558,1,37413290
2020,37119559,1,37413291
2020,37119560,1,37413292
2020,37119568,1,37413300
2020,37119569,1,37413301
2020,37119570,1,37413302
2020,37119590,1,37413322
2020,37119591,1,37413323
2020,38145643,1,38226850
2020,41301738,1,41684122
2020,41301742,1,41684126
2020,41301743,1,41684127
2020,41301746,1,41684130
2020,41301747,1,41684131
2020,41301750,1,41684134
2020,41301752,1,41684136
2020,41301755,1,41684139
2020,41301756,1,41684140
2020,41301757,1,41684141
2020,41301758,1,41684142
2020,41301759,1,41684143
2020,41301760,1,41684144
2020,41301762,3,41684146
2020,41301763,1,41684147
2020,41301764,1,41684148
2020,41301766,1,41684150
2020,41301765,1,41684149
2020,41301767,1,41684151
2020,41301768,1,41684152
2020,41301769,1,41684153
2020,41301770,1,41684154
2020,41301806,1,41684190
2020,41301874,1,41684258
2020,41301875,1,41684259
2020,41301876,7,41684260
2020,41301885,1,41684269
2020,41301886,1,41684270
2020,41301887,1,41684271
2020,41301888,1,41684272
2020,41301889,1,41684273
2020,41301890,1,41684274
2020,41301891,1,41684275
2020,41301892,1,41684276
2020,41301893,1,41684277
2020,41301894,1,41684278
2020,41301895,1,41684279
2020,41301896,1,41684280
2020,41301897,7,41684281
2020,41301898,1,41684282
2020,41301917,1,41684301
2020,41301918,1,41684302
2020,41301916,1,41684300
2020,41302059,1,41684443
2020,40162474,1,40499458
2020,40162478,1,40499462
2020,40162525,1,40499509
2020,40162530,1,40499514
2020,40162531,3,40499515
2020,40162532,1,40499516
2020,40162859,1,40499843
2020,40162860,1,40499844
2020,40162861,1,40499845
2020,40162862,1,40499846
2020,40162863,1,40499847
2020,40162865,1,40499849
2020,40162864,1,40499848
2020,40162869,1,40499853
2020,40162872,1,40499856
2020,40162877,1,40499861
2020,40162880,1,40499864
2020,40162885,1,40499869
2020,40162888,1,40499872
2020,40162894,1,40499878
2020,40162896,1,40499880
2020,40162897,1,40499881
2020,39670555,1,39961022
2020,39670560,1,39961027
2020,39670563,1,39961030
2020,39670565,1,39961032
2020,39670575,1,39961042
2020,39670576,1,39961043
2020,39670579,1,39961046
2020,39670588,1,39961055
2020,39670598,1,39961065
2020,39670602,1,39961069
2020,39670623,1,39961090
2020,39670641,1,39961108
2020,39670642,1,39961109
2020,39670643,1,39961110
2020,39670649,1,39961116
2020,39670650,1,39961117
2020,39670656,1,39961123
2020,39670672,1,39961139
2020,39670673,1,39961140
2020,36815097,1,37047085
2020,36815098,1,37047086
2020,38727350,1,38817834
2020,38727358,1,38817842
2020,40730170,1,41095596
2020,40730169,1,41095595
2020,40730171,1,41095597
2020,40730172,1,41095598
2020,40730179,1,41095605
2020,40730184,1,41095610
2020,40730185,1,41095611
2020,40730189,1,41095615
2020,40730190,1,41095616
2020,40730191,1,41095617
2020,40730192,1,41095618
2020,40730193,1,41095619
2020,40730194,1,41095620
2020,40730195,1,41095621
2020,40730196,1,41095622
2020,40730197,1,41095623
2020,40730198,1,41095624
2020,40730199,1,41095625
2020,40730200,1,41095626
2020,40730201,1,41095627
2020,40730202,3,41095628
2020,40730203,1,41095629
2020,40730204,3,41095630
2020,40730205,1,41095631
2020,40730206,1,41095632
2020,40730207,1,41095633
2020,40730208,1,41095634
2020,40730209,1,41095635
2020,40730210,1,41095636
2020,40730211,1,41095637
2020,40730212,1,41095638
2020,40730213,8,41095639
2020,40730235,1,41095661
2020,40730236,1,41095662
2020,40730237,1,41095663
2020,40730238,1,41095664
2020,40730241,1,41095667
2020,40730243,1,41095669
