"DATA_YEAR","CRIMINAL_ACT_ID","OFFENSE_ID"
2020,6,154281279
2020,6,154281287
2020,6,154281378
2020,6,154281382
2020,6,154281383
2020,6,154281397
2020,6,154281396
2020,6,154281426
2020,6,154281425
2020,6,154281438
2020,6,154281459
2020,6,154281458
2020,6,154282618
2020,3,154282425
2020,3,154282451
2020,6,154283837
2020,6,154283850
2020,6,154283849
2020,6,154283851
2020,6,154283858
2020,9,154811971
2020,6,154283879
2020,6,154283915
2020,6,154283916
2020,9,154283937
2020,6,154284288
2020,6,154284297
2020,6,154284305
2020,6,154284306
2020,6,154317895
2020,6,154317897
2020,6,154317896
2020,9,154317919
2020,9,154317923
2020,6,154285082
2020,6,154285083
2020,6,154325810
2020,6,154325815
2020,9,154325821
2020,6,154326904
2020,8,154326903
2020,9,154326917
2020,6,154326925
2020,9,154326937
2020,11,154327109
2020,9,154327115
2020,8,154327116
2020,9,154327122
2020,1,154327126
2020,9,154327138
2020,9,154367212
2020,6,154325729
2020,6,154325730
2020,9,154325771
2020,9,154325776
2020,9,154367216
2020,8,154325806
2020,6,154325816
2020,9,154367225
2020,9,154367229
2020,6,154371659
2020,6,154371658
2020,6,154371669
2020,6,154371668
2020,9,154431641
2020,9,154790295
2020,9,154791155
2020,9,154796175
2020,9,154796194
2020,9,154796208
2020,9,154796354
2020,9,154812359
2020,9,154812444
2020,9,154812462
2020,9,155227970
2020,9,155227989
2020,6,155354216
2020,6,155354223
2020,6,155354225
2020,1,155354224
2020,6,155354224
2020,6,155354237
2020,6,155354236
2020,6,155354248
2020,6,154307061
2020,6,154307075
2020,6,154307079
2020,6,154309706
2020,9,154309723
2020,9,154307638
2020,6,154307820
2020,9,154307703
2020,6,154307770
2020,6,154307819
2020,9,154307827
2020,6,154307852
2020,6,154307877
2020,9,154307909
2020,6,154309713
2020,9,154307938
2020,6,154308019
2020,6,154308020
2020,1,154308147
2020,9,154308151
2020,9,154308168
2020,6,154309712
2020,9,154309732
2020,9,154309748
2020,6,154309753
2020,9,154310013
2020,9,154310019
2020,9,154310034
2020,9,154310037
2020,9,154310046
2020,9,154310080
2020,9,154317726
2020,9,154317737
2020,3,154317743
2020,3,154317744
2020,9,154317745
2020,9,154317776
2020,8,154317782
2020,3,154317787
2020,6,154317813
2020,6,154317812
2020,6,154317811
2020,3,154317828
2020,6,154317829
2020,9,154317861
2020,6,154317873
2020,6,154317874
2020,8,154317878
2020,6,154317879
2020,6,154317881
2020,9,154317885
2020,9,154317890
2020,9,154317950
2020,6,154317955
2020,6,154317956
2020,9,154318368
2020,6,154317989
2020,6,154317988
2020,9,154317994
2020,6,154317998
2020,3,154318003
2020,6,154318398
2020,6,154318028
2020,6,154318029
2020,6,154318072
2020,6,154318077
2020,6,154318076
2020,6,154318084
2020,6,154318085
2020,9,154318102
2020,6,154318131
2020,6,154318130
2020,6,154318370
2020,6,154318371
2020,9,154318455
2020,9,154318461
2020,9,154318465
2020,6,154318474
2020,6,154318475
2020,6,154318476
2020,9,154318493
2020,6,154318497
2020,6,154318515
2020,6,154318516
2020,3,154318520
2020,6,154318538
2020,6,154318554
2020,6,154318573
2020,9,154318595
2020,6,154318605
2020,8,154318604
2020,9,154318614
2020,9,154318646
2020,9,154318849
2020,9,154318881
2020,9,154318890
2020,9,154319213
2020,6,154319245
2020,6,154319244
2020,6,154319273
2020,6,154319274
2020,9,154319278
2020,6,154319297
2020,6,154319302
2020,6,154319301
2020,6,154319340
2020,6,154319366
2020,6,154319367
2020,9,154319379
2020,8,151842449
2020,6,153196801
2020,6,153196816
2020,6,153196817
2020,9,153199154
2020,9,154362342
2020,9,154362347
2020,9,154362352
2020,6,154365673
2020,9,154317802
2020,3,154317806
2020,6,154321722
2020,6,154321721
2020,6,154317855
2020,6,154317854
2020,9,154317860
2020,9,154317869
2020,9,154317872
2020,9,154317876
2020,9,154317887
2020,9,154317893
2020,1,154317899
2020,6,154321731
2020,6,154321732
2020,9,154317916
2020,6,154321720
2020,6,154321725
2020,6,154321726
2020,6,154365674
2020,6,154365679
2020,6,154365678
2020,9,154365684
2020,6,154365688
2020,6,154365689
2020,9,154365696
2020,9,154365699
2020,6,154365717
2020,6,154365716
2020,6,154365722
2020,9,154367094
2020,9,154367100
2020,6,151861765
2020,6,151861766
2020,3,151865699
2020,1,151865749
2020,9,153888808
2020,9,153888817
2020,9,154432468
2020,9,154432472
2020,9,154432480
2020,6,154466588
2020,6,154466589
2020,9,154790941
2020,9,154790945
2020,9,154831245
2020,9,154817358
2020,9,154817362
2020,9,155229204
2020,6,155229198
2020,9,155229235
2020,9,155229236
2020,9,153976938
2020,9,153976945
2020,9,153976961
2020,6,153976964
2020,6,156097471
2020,9,153976971
2020,9,153977161
2020,6,153977537
2020,9,156098194
2020,9,153977639
2020,3,153977656
2020,6,153977657
2020,6,153977659
2020,6,153977809
2020,8,153977828
2020,6,153977837
2020,9,156098201
2020,9,156093689
2020,9,156093693
2020,6,156093741
2020,3,156093804
2020,6,156096175
2020,8,156096176
2020,6,156096182
2020,9,156096200
2020,8,156096202
2020,9,156096230
2020,9,156096261
2020,9,156096454
2020,9,156096455
2020,9,156096457
2020,9,156096459
2020,9,156096549
2020,9,156096551
2020,9,156096557
2020,9,156096559
2020,9,156096561
2020,9,156096568
2020,6,156096572
2020,6,156096571
2020,6,156096570
2020,9,156096607
2020,6,156096630
2020,9,156096635
2020,9,156096639
2020,9,156096753
2020,9,156096771
2020,9,156098239
2020,3,156098248
2020,6,156098249
2020,6,153891503
2020,3,153891502
2020,6,153891506
2020,6,153891507
2020,12,153891542
2020,6,153891547
2020,6,153891546
2020,9,153892019
2020,8,153892052
2020,6,153892062
2020,6,153892061
2020,6,153892098
2020,6,153892097
2020,6,153892102
2020,6,153892103
2020,6,153892106
2020,9,153892114
2020,9,153892127
2020,6,153892136
2020,6,153892137
2020,9,153892152
2020,6,153892180
2020,6,153892179
2020,6,153892194
2020,6,153892195
2020,6,153892205
2020,9,153892227
2020,6,153892382
2020,1,153968484
2020,6,153968488
2020,8,154229650
2020,9,154229644
2020,9,154229646
2020,9,154229661
2020,6,154229676
2020,9,154229679
2020,9,154229737
2020,6,154229746
2020,6,154229747
2020,9,154229757
2020,9,154229766
2020,6,154229795
2020,9,154229832
2020,9,154229834
2020,9,154229869
2020,9,154229904
2020,9,154229959
2020,9,154229968
2020,9,154239544
2020,6,154239560
2020,9,154239577
2020,9,154239581
2020,9,154239614
2020,9,154239619
2020,9,154239621
2020,9,154239638
2020,6,154239654
2020,9,154239658
2020,6,154239679
2020,10,154239693
2020,9,154239704
2020,9,154239711
2020,9,154239713
2020,9,154239714
2020,9,154239715
2020,9,154239717
2020,9,154239718
2020,9,154239722
2020,9,154239728
2020,9,154239730
2020,9,154239735
2020,9,154239738
2020,9,154239748
2020,8,154239755
2020,9,154239758
2020,9,154239760
2020,8,154239770
2020,9,154239774
2020,9,154239776
2020,9,154239780
2020,9,154239781
2020,9,154239783
2020,9,154240891
2020,9,154239791
2020,6,154319396
2020,6,151865894
2020,6,151865907
2020,6,151865908
2020,6,151871493
2020,6,151871645
2020,6,151871671
2020,6,151871675
2020,6,151871685
2020,6,151871686
2020,6,154319407
2020,6,154319416
2020,6,154319417
2020,9,154319445
2020,6,154319632
2020,9,154319550
2020,9,155378611
2020,9,155378615
2020,6,155378642
2020,9,155378930
2020,9,155378938
2020,9,155378942
2020,9,155378948
2020,6,153890521
2020,6,153890530
2020,9,153890535
2020,9,153890548
2020,6,153890553
2020,6,153890552
2020,9,153890557
2020,9,153890561
2020,9,153890569
2020,9,153890592
2020,10,153890599
2020,9,153890618
2020,6,153890629
2020,6,153890630
2020,9,153890634
2020,9,153890681
2020,9,153890726
2020,9,153890735
2020,6,153890740
2020,9,155378947
2020,9,154319559
2020,6,154319570
2020,6,154319571
2020,9,154319575
2020,6,154319587
2020,6,154319604
2020,6,154319618
2020,6,154319619
2020,9,154319617
2020,6,154319628
2020,6,154319641
2020,9,154319666
2020,9,154319675
2020,6,154319685
2020,6,154319700
2020,6,154319699
2020,9,154319705
2020,9,154319721
2020,9,154319730
2020,6,154319756
2020,9,154319761
2020,1,154319787
2020,6,154319795
2020,9,154319821
2020,9,154319956
2020,9,154319966
2020,9,154319967
2020,9,154320430
2020,9,154320022
2020,9,154320024
2020,9,154320053
2020,11,154320249
2020,9,154320062
2020,9,154320089
2020,8,154320152
2020,9,154320458
2020,9,154320170
2020,6,154320175
2020,6,154320174
2020,6,154320266
2020,8,154320411
2020,9,154320217
2020,8,154320462
2020,8,154320245
2020,9,154320477
2020,6,154320294
2020,8,154320305
2020,6,154320309
2020,6,154320336
2020,9,154320356
2020,6,154320407
2020,9,154320481
2020,9,154320514
2020,9,154320522
2020,9,154320556
2020,9,154322494
2020,9,154322542
2020,6,154322547
2020,6,154322548
2020,6,154322553
2020,9,154322563
2020,6,154322577
2020,6,154322576
2020,6,154323016
2020,6,154323013
2020,6,154323015
2020,9,154367144
2020,9,154431726
2020,9,154431731
2020,6,154431747
2020,9,154431751
2020,9,154431755
2020,9,154431803
2020,9,154432099
2020,9,154432108
2020,9,154432112
2020,9,154432116
2020,9,154432131
2020,9,154432137
2020,9,154432783
2020,9,154432801
2020,9,154432816
2020,9,154432820
2020,9,154449826
2020,9,154449854
2020,9,154449865
2020,9,154449881
2020,9,154449885
2020,6,154449891
2020,9,154449914
2020,6,154449922
2020,6,154449927
2020,6,154449931
2020,9,154449944
2020,9,154450258
2020,9,154450243
2020,9,154450250
2020,9,154450285
2020,6,154450292
2020,6,154450293
2020,9,154450316
2020,9,154450320
2020,9,154450327
2020,6,154450385
2020,6,154450386
2020,9,154450414
2020,9,154450434
2020,6,154450437
2020,9,154450455
2020,9,154450463
2020,9,154450479
2020,9,154450504
2020,9,154450513
2020,9,154450517
2020,9,154450529
2020,9,154450537
2020,9,154450545
2020,9,154450561
2020,9,154450565
2020,9,154450591
2020,9,154450602
2020,9,154450620
2020,9,154450624
2020,9,154450634
2020,9,154450637
2020,9,154450643
2020,9,154450645
2020,9,154450661
2020,9,154450665
2020,9,154450669
2020,9,154450678
2020,9,154450679
2020,9,154450683
2020,9,154450695
2020,9,154450723
2020,8,154450727
2020,6,154450731
2020,6,154450732
2020,9,154450739
2020,9,154450742
2020,9,154450747
2020,9,154450751
2020,9,154450763
2020,9,154450774
2020,9,154450796
2020,9,154450808
2020,9,154450835
2020,6,154450851
2020,9,154451027
2020,6,154451036
2020,3,154451050
2020,9,154451054
2020,6,154451058
2020,6,154451113
2020,9,154451125
2020,6,154451129
2020,6,154451137
2020,6,154451151
2020,3,154451150
2020,9,154456175
2020,6,154456186
2020,7,154456192
2020,9,154456199
2020,6,154456229
2020,6,154456237
2020,3,154456236
2020,6,154456250
2020,6,154456288
2020,6,154456337
2020,9,154456364
2020,6,154456368
2020,6,154456406
2020,6,154456419
2020,9,154456451
2020,6,154456461
2020,8,154456471
2020,6,154456475
2020,9,154456496
2020,9,154456558
2020,8,154456562
2020,6,154456570
2020,6,154456587
2020,6,154456586
2020,9,154456599
2020,9,154456600
2020,9,154456633
2020,9,154456645
2020,9,154456649
2020,6,154456669
2020,6,154456668
2020,9,154456673
2020,9,154456679
2020,6,154456683
2020,6,154456682
2020,6,154456687
2020,6,154456688
2020,9,154456694
2020,9,154456703
2020,9,154456724
2020,9,154456807
2020,6,154456810
2020,9,154456829
2020,9,154456917
2020,6,154456923
2020,6,154456922
2020,6,154456931
2020,6,154456974
2020,6,154456982
2020,6,154456983
2020,9,148300067
2020,9,148300537
2020,8,148300547
2020,8,148300546
2020,6,148300550
2020,6,148300551
2020,6,148300561
2020,9,148300568
2020,6,148300571
2020,6,148300572
2020,6,148300573
2020,6,148300583
2020,6,148300584
2020,6,148300591
2020,6,148300592
2020,9,148300617
2020,6,148300631
2020,6,148300630
2020,6,148300654
2020,6,148300655
2020,6,148300710
2020,9,160826924
2020,9,160826926
2020,6,160826932
2020,6,160826940
2020,9,160826971
2020,6,160826982
2020,6,160826991
2020,9,160827043
2020,9,160827052
2020,9,160827053
2020,9,160827057
2020,9,160827080
2020,9,160827084
2020,9,160827115
2020,9,160827143
2020,9,160827142
2020,9,160828034
2020,9,160828042
2020,9,160828174
2020,9,160828173
2020,9,160828583
2020,9,160828585
2020,9,160828587
2020,8,160828590
2020,6,160828635
2020,9,160828643
2020,9,160828666
2020,6,160828670
2020,9,160828679
2020,9,160828687
2020,9,160828691
2020,9,160828696
2020,9,160828698
2020,9,160828707
2020,9,160828757
2020,9,160828764
2020,9,160828801
2020,6,160828857
2020,6,160828856
2020,6,160828855
2020,6,160828949
2020,6,160828969
2020,6,160828968
2020,6,160829067
2020,8,160829081
2020,3,160829086
2020,2,160829093
2020,6,160829095
2020,9,160829126
2020,6,160829142
2020,6,160829159
2020,6,160829191
2020,6,160829190
2020,9,160829196
2020,9,160829204
2020,6,160829315
2020,6,160829322
2020,6,160829320
2020,6,160829321
2020,6,160829752
2020,9,160829762
2020,9,160829764
2020,8,160829769
2020,8,160829768
2020,9,160829770
2020,9,160829773
2020,6,160829779
2020,9,160829782
2020,6,160829799
2020,6,160829798
2020,9,160829820
2020,6,160829822
2020,6,160829823
2020,9,154978540
2020,9,154978570
2020,9,154978702
2020,9,154978706
2020,9,154978707
2020,9,154978724
2020,9,154978731
2020,9,154978773
2020,9,154978770
2020,9,154978783
2020,1,154978986
2020,9,155149391
2020,4,155149398
2020,8,155156595
2020,9,155156602
2020,6,155156604
2020,9,155156603
2020,6,161421368
2020,9,161421387
2020,6,161421405
2020,6,161421589
2020,8,161421601
2020,8,161421765
2020,8,161421764
2020,1,161421766
2020,6,161421866
2020,6,161421868
2020,6,161421876
2020,6,161421875
2020,6,161421879
2020,6,161421885
2020,6,161421884
2020,6,161421890
2020,6,161421896
2020,6,161421899
2020,6,161421904
2020,6,161421903
2020,9,161422553
2020,9,161422557
2020,9,161422561
2020,8,161422565
2020,9,157739737
2020,9,157739747
2020,9,157739749
2020,9,157739752
2020,6,157739761
2020,6,157739972
2020,9,157739988
2020,6,157740000
2020,6,157740156
2020,6,157740157
2020,9,157740222
2020,8,157740236
2020,9,157740450
2020,9,157740488
2020,9,157740501
2020,9,157740538
2020,9,157740540
2020,9,157740548
2020,9,157740552
2020,9,157740559
2020,9,157740580
2020,9,157740587
2020,9,157740604
2020,9,157740621
2020,9,157740623
2020,9,157740627
2020,9,157740628
2020,9,157740655
2020,9,157740659
2020,9,157740662
2020,8,157740724
2020,9,157740782
2020,9,157740892
2020,6,157740893
2020,9,157740897
2020,9,157740899
2020,9,157740903
2020,9,157740907
2020,9,157740911
2020,6,157740913
2020,9,157740916
2020,9,157740919
2020,9,157740929
2020,6,157740930
2020,9,157740939
2020,6,157740946
2020,6,157740950
2020,9,157740951
2020,9,157740955
2020,6,157740957
2020,9,157740959
2020,9,157740962
2020,9,157740964
2020,9,157740970
2020,6,145666236
2020,6,145666237
2020,3,145666254
2020,3,145666253
2020,6,145666256
2020,6,145666257
2020,6,145666264
2020,6,145666267
2020,6,145666268
2020,6,145666269
2020,6,145666375
2020,9,145666593
2020,6,145666602
2020,6,145666601
2020,6,145666603
2020,9,145666607
2020,9,145666611
2020,6,145666624
2020,9,145666627
2020,9,145666628
2020,9,145666632
2020,6,145666638
2020,6,145666642
2020,6,145666643
2020,6,145666644
2020,6,145666649
2020,9,145666652
2020,6,145666653
2020,6,145666656
2020,9,145666657
2020,9,145666663
2020,9,145666680
2020,9,145666692
2020,6,145666700
2020,10,145666698
2020,9,145666702
2020,6,145666703
2020,6,145666709
2020,6,145666708
2020,9,145666719
2020,9,145666731
2020,6,145666733
2020,6,145666734
2020,9,145666742
2020,6,145666745
2020,8,145666744
2020,9,145666753
2020,6,145666764
2020,6,145666778
2020,3,145666786
2020,6,145666794
2020,6,145666793
2020,6,145666795
2020,9,145666799
2020,9,145666807
2020,6,145666815
2020,6,145666814
2020,9,145666821
2020,9,145666835
2020,9,145666846
2020,9,145666848
2020,3,145666851
2020,11,145666874
2020,6,153968821
2020,7,153968821
2020,6,153968822
2020,7,153968822
2020,3,153968844
2020,3,153968843
2020,3,153968869
2020,3,153968870
2020,6,153968874
2020,9,153968961
2020,9,153968977
2020,8,153969003
2020,8,153969002
2020,6,153969006
2020,6,153969005
2020,6,153969031
2020,9,153969034
2020,6,153969159
2020,6,153969160
2020,6,153969188
2020,6,153969187
2020,9,153970182
2020,9,153970183
2020,6,153970190
2020,6,153970189
2020,6,153970232
2020,9,153970253
2020,9,153970355
2020,8,153970375
2020,9,153970544
2020,8,153970551
2020,4,153970566
2020,6,153970570
2020,9,153970304
2020,6,153970307
2020,6,153970569
2020,6,153970571
2020,9,153970576
2020,6,153970650
2020,8,153970673
2020,3,153970682
2020,6,153970689
2020,6,153970690
2020,6,153970694
2020,6,153970698
2020,9,153970709
2020,3,153970722
2020,9,153970725
2020,8,153970729
2020,6,161616040
2020,7,161616100
2020,6,161616100
2020,3,161616099
2020,6,161616099
2020,7,161616099
2020,2,161616131
2020,9,161616144
2020,6,161616161
2020,9,161616168
2020,2,161616169
2020,8,161616170
2020,6,161626181
2020,9,161626183
2020,6,161626188
2020,1,161626253
2020,4,161626330
2020,6,161626497
2020,6,161626503
2020,6,161626502
2020,4,161626506
2020,6,161626508
2020,6,161626523
2020,3,161626536
2020,6,155007721
2020,6,155007720
2020,9,155007749
2020,9,155007728
2020,6,155007729
2020,6,155007730
2020,9,155007735
2020,9,155007757
2020,9,155011281
2020,9,155007781
2020,6,155007794
2020,9,155007826
2020,6,155007878
2020,6,155007877
2020,9,155007950
2020,9,155011180
2020,9,155011274
2020,9,155011278
2020,9,155011309
2020,9,155011311
2020,9,155011315
2020,5,155011318
2020,9,155011331
2020,9,155011338
2020,6,155011347
2020,8,155011351
2020,9,155011354
2020,9,155011358
2020,9,155011616
2020,9,155011563
2020,8,155011570
2020,9,155011579
2020,9,155011580
2020,9,155011598
2020,9,155011608
2020,8,155011609
2020,3,149631692
2020,3,149631693
2020,3,149631726
2020,6,149632067
2020,9,149632068
2020,6,149632070
2020,6,149632213
2020,6,149632212
2020,6,149632218
2020,6,149632219
2020,6,149632223
2020,6,149632227
2020,6,149632243
2020,6,149632253
2020,6,149632254
2020,2,149632268
2020,6,149632354
2020,6,149632355
2020,9,149632367
2020,6,149632368
2020,9,149632410
2020,6,149632452
2020,7,149632452
2020,6,149632784
2020,11,149632800
2020,6,149632880
2020,6,149632883
2020,6,149632884
2020,9,149632887
2020,9,149632893
2020,6,149632898
2020,6,149632897
2020,6,149632901
2020,6,149632902
2020,9,149633312
2020,6,149633184
2020,9,149633199
2020,6,149633208
2020,6,149633209
2020,6,149633234
2020,9,149633263
2020,6,149633267
2020,6,149633274
2020,1,149633280
2020,6,147209356
2020,6,147209374
2020,9,147209408
2020,9,163228734
2020,6,163228743
2020,6,163228742
2020,6,163228758
2020,6,163228759
2020,9,163228776
2020,9,163228801
2020,9,156850497
2020,9,156888169
2020,6,156863281
2020,9,156863280
2020,9,156863283
2020,9,156863284
2020,9,156872734
2020,9,156886556
2020,9,156886566
2020,9,156886576
2020,9,156886579
2020,9,156886585
2020,9,156886693
2020,6,156886700
2020,9,156886710
2020,9,156886719
2020,9,156886864
2020,9,156886866
2020,6,156886869
2020,6,156886868
2020,1,156887496
2020,3,156887496
2020,6,156887496
2020,6,156887497
2020,6,156887498
2020,9,156887517
2020,9,156887549
2020,9,156887550
2020,9,156887568
2020,9,147231575
2020,9,147231576
2020,6,147231577
2020,6,147231580
2020,6,147231579
2020,9,147231588
2020,9,147231590
2020,9,155014340
2020,9,155014349
2020,9,155014366
2020,9,146802870
2020,9,146802887
2020,9,146802897
2020,9,146804071
2020,9,146802936
2020,9,146804085
2020,9,146803060
2020,9,146803075
2020,9,146803093
2020,9,146803107
2020,9,146804105
2020,9,146804109
2020,9,146804165
2020,9,146803192
2020,9,146803222
2020,9,146803248
2020,9,146803472
2020,6,146804180
2020,9,146804182
2020,6,146804190
2020,9,156830944
2020,9,156830963
2020,6,145861115
2020,8,145861115
2020,9,145861126
2020,6,145861137
2020,8,145861137
2020,9,145861139
2020,8,145861152
2020,6,153970180
2020,6,153970181
2020,6,153970179
2020,1,153970191
2020,6,153970195
2020,6,153970227
2020,6,153970230
2020,9,153970327
2020,9,153970326
2020,9,153970344
2020,5,153970346
2020,6,153970351
2020,9,153970354
2020,9,153970363
2020,9,153970365
2020,3,153970368
2020,6,153970374
2020,9,153970385
2020,6,153970386
2020,6,153970391
2020,9,153970396
2020,3,153970531
2020,6,153970557
2020,9,153970561
2020,6,153970608
2020,9,153970610
2020,3,153970612
2020,9,153970625
2020,6,153970626
2020,8,153970630
2020,8,153970629
2020,8,153970740
2020,8,153970741
2020,6,153970746
2020,8,153970745
2020,6,153970805
2020,6,153970810
2020,6,153970809
2020,6,153970815
2020,6,153970814
2020,9,153970847
2020,6,153970849
2020,9,153970852
2020,9,153970859
2020,6,153970862
2020,6,153970863
2020,9,153970870
2020,6,153970877
2020,8,153970876
2020,11,153970900
2020,9,153970908
2020,9,153970919
2020,9,153970921
2020,6,153971032
2020,6,153971031
2020,6,153971049
2020,6,153971054
2020,6,153971053
2020,6,153971061
2020,3,153971131
2020,6,153971134
2020,6,153971135
2020,6,153976184
2020,6,153976223
2020,6,153976247
2020,6,153976248
2020,6,153976255
2020,6,153976277
2020,8,153976301
2020,8,153976302
2020,6,153976324
2020,6,153976323
2020,8,153976333
2020,6,148311328
2020,6,148311327
2020,6,148311381
2020,3,148311382
2020,8,148311422
2020,8,158409465
2020,6,158409466
2020,6,158409475
2020,8,158409485
2020,8,158409486
2020,6,158409491
2020,9,158409500
2020,8,158409503
2020,6,158409515
2020,6,158409516
2020,6,158409517
2020,9,158409528
2020,6,158409657
2020,3,158409663
2020,9,158409673
2020,6,158409677
2020,9,158409681
2020,9,158409684
2020,9,158409734
2020,9,158409889
2020,9,158409891
2020,9,158409912
2020,9,158409938
2020,9,158409948
2020,6,158410207
2020,6,158410205
2020,8,158410205
2020,6,158410206
2020,9,158410208
2020,9,158410252
2020,8,149634332
2020,12,149634348
2020,6,149634421
2020,9,148853333
2020,9,148853339
2020,5,148853355
2020,9,148853378
2020,6,148853390
